name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC1576,CDS,NC_002505,VC1579,CDS,NC_002505,5,0,7.046979686725352e-13,1.1272995740939999e-10,2,-,1687213,1687262,1688781,1688807,-,0.2158,0.8043,50,27,1687182,1687296,1688663,1688961
VCA0760,CDS,NC_002506,VCA0757,3UTR,NC_002506,5,0,2.6373396552875304e-10,3.459405504096264e-8,2,-,704053,704091,701510,701538,-,0.5962,0.2361,39,28,703937,704309,701440,701569
VC2344,CDS,NC_002505,VC1077,CDS,NC_002505,5,0,0.0011795761408555897,0.02976385563975125,2,+,2500914,2500941,1145652,1145705,-,0.293,0.5939,28,53,2500823,2501076,1145637,1145716
VC0940,3UTR,NC_002505,VC1034,CDS,NC_002505,5,2,5.399554893650891e-8,5.445533952138298e-6,1,-,1005892,1005924,1100655,1100690,+,0.1976,0.6162,32,36,1005888,1005925,1100503,1100920
VC0664,CDS,NC_002505,VC0666:VC0671,IGR,NC_002505,5,0,0.00016654293522197107,0.006799900884750605,2,+,711526,711563,716083,716210,+,0.3866,0.2818,38,128,710795,712035,715409,716751
VC2221,CDS,NC_002505,VC2536,3UTR,NC_002505,5,0,0.00022274080624270137,0.008568718708029666,2,+,2375938,2375972,2718937,2718972,+,0.9414,0.7558,35,36,2375913,2376016,2718896,2718984
VC0752,CDS,NC_002505,VC0754,CDS,NC_002505,5,0,4.995758248747158e-10,6.365468807704067e-8,2,+,804442,804564,806127,806157,+,0.6565,0.4856,122,31,804044,804977,806082,806227
VC2032:VC2035,IGR,NC_002505,VC2032,CDS,NC_002505,5,0,1.1201886632189909e-13,1.881534475150836e-11,2,+,2188579,2188616,2186962,2186994,+,0.7069,0.587,37,33,2188060,2189039,2186754,2187174
VC2768,5UTR,NC_002505,VC2765,CDS,NC_002505,5,0,7.827294931087442e-5,0.003677665688468455,2,-,2955047,2955091,2952237,2952267,-,1.0,0.1878,45,31,2955037,2955098,2951984,2952378
VC0642,CDS,NC_002505,VCA0697,CDS,NC_002506,5,0,0.00023969030860344513,0.009074653381384606,2,+,684701,684743,635913,635945,+,0.4109,0.5656,43,33,684388,684960,635444,636926
VCA0521,CDS,NC_002506,VCA0519,CDS,NC_002506,5,0,2.4698866594174948e-6,0.0001860088596801956,2,+,452267,452301,450227,450249,+,0.7791,0.1551,34,22,451620,453977,450015,450393
VC0305,CDS,NC_002505,VC0303:VC0306,IGR,NC_002505,5,0,0.0010829339135282978,0.02802391695673512,2,-,316571,316604,316231,316253,+,0.8272,0.5153,33,23,316567,316622,314947,317106
VC0525,CDS,NC_002505,VC0530,CDS,NC_002505,5,0,2.7723669706202134e-5,0.0015408027846177319,2,+,558625,558661,562028,562060,+,0.4794,0.2669,37,33,558356,558843,561770,562301
VC1170,CDS,NC_002505,VC1172,CDS,NC_002505,5,0,2.0154659450826352e-9,2.4178363418810504e-7,2,-,1243630,1243690,1245832,1245863,-,0.5156,0.8367,60,31,1243379,1244040,1245817,1245876
VCA0710,CDS,NC_002506,VCA0711,CDS,NC_002506,5,0,2.3921049306033475e-10,3.1459544584016464e-8,2,+,655955,656044,657238,657267,+,0.8562,0.2119,90,30,655832,656125,657190,657318
VCA0151,CDS,NC_002506,Vcr228,sRNA,NC_002506,5,0,1.0543968058248119e-6,8.576645713693653e-5,2,+,169527,169571,787396,787431,+,0.33,0.0,45,36,169409,169770,787396,787431
VCA0662:VCA0666,IGR,NC_002506,VCA0662,CDS,NC_002506,5,1,3.6108409733192924e-11,5.063755380610457e-9,2,-,599579,599657,597993,598023,-,0.7307,0.6063,79,30,599126,600562,597923,598049
VC2702,CDS,NC_002505,VC2701,CDS,NC_002505,5,0,2.9052872123085196e-6,0.00021494927226777438,2,+,2874263,2874302,2872426,2872458,+,0.5348,0.7432,40,33,2874165,2874454,2872180,2873018
VC1831,CDS,NC_002505,VC1833,CDS,NC_002505,5,0,3.0417152699978554e-8,3.1717403803549957e-6,2,-,1973241,1973274,1975036,1975067,-,0.208,0.5167,34,32,1972844,1973479,1974763,1975281
VCA0496,3UTR,NC_002506,VCA0495,CDS,NC_002506,5,0,5.046272559561341e-11,7.004983905047291e-9,2,+,430889,430923,429454,429483,+,0.587,0.7078,35,30,430880,430936,429291,429854
VC0710,CDS,NC_002505,VC0701:VC0709,IGR,NC_002505,5,0,0.0002867059881749283,0.010408526652660397,2,+,759081,759116,756154,756188,+,0.6485,0.2349,35,34,758919,759358,751591,757361
VCA0025,CDS,NC_002506,VCA0025:VCA0027,IGR,NC_002506,5,0,2.995080028123432e-11,4.230972144458049e-9,2,+,30938,30973,32226,32276,+,0.6729,0.6225,36,51,30662,31591,31965,32664
VC1216:VC1219,IGR,NC_002505,VC1220,CDS,NC_002505,5,0,2.2720188000316402e-10,2.995278993941968e-8,2,+,1296035,1296061,1298441,1298473,+,0.7132,0.5713,27,33,1295983,1296149,1297858,1299815
VCA0406,CDS,NC_002506,VCA0405,5UTR,NC_002506,5,0,1.0388115705311435e-11,1.5276801926887804e-9,2,+,378304,378344,377175,377202,+,0.5701,0.5157,41,28,378195,378617,377139,377272
VCA0039,CDS,NC_002506,VCA0037,CDS,NC_002506,5,2,3.7992298233487316e-10,4.898097503755635e-8,2,-,46854,46884,45654,45683,-,0.5919,0.8996,31,29,46809,46938,45627,45781
VCA0705,CDS,NC_002506,Vcr101:VCA0704,IGR,NC_002506,5,0,3.390657706963714e-12,5.167028703046718e-10,2,-,646361,646431,643690,643715,-,0.7652,0.2945,71,26,646152,646927,643410,643883
VC1939,CDS,NC_002505,VC1939:VC1942,IGR,NC_002505,5,0,2.4512477370245365e-8,2.58649076897547e-6,2,+,2090185,2090229,2091562,2091597,+,0.7513,0.7065,45,36,2090107,2090329,2091162,2091883
VCA0278:VCA0291,IGR,NC_002506,VCA0470,CDS,NC_002506,5,1,1.668912702554774e-7,1.566033524674434e-5,2,-,302280,302313,415940,415988,+,0.6227,0.3783,33,49,301820,302673,415826,416087
VCA0293,CDS,NC_002506,VCA0366,CDS,NC_002506,5,1,6.889385942569682e-16,1.3234637000012212e-13,2,+,311866,311904,354070,354098,+,0.3139,0.5831,39,29,311633,311975,353980,354245
VC0936,CDS,NC_002505,VC0937,CDS,NC_002505,5,0,2.857642396719102e-14,4.9960948620269815e-12,2,+,1002271,1002313,1003921,1003956,+,0.315,0.3246,43,36,1002219,1002330,1003663,1004561
VC1336,3UTR,NC_002505,VC0583,3UTR,NC_002505,5,0,0.0004508779833804513,0.014806089379634102,2,+,1420649,1420679,612527,612562,-,0.8621,0.0096,31,36,1420624,1420711,612525,612565
VCA0489,3UTR,NC_002506,VCA0486,CDS,NC_002506,5,0,1.8987972682084532e-15,3.552421719869335e-13,2,+,426213,426251,424680,424712,+,0.6655,0.6803,39,32,426188,426299,424613,424908
VC2625,CDS,NC_002505,VC2624,CDS,NC_002505,5,0,5.776351229653868e-10,7.314265872737436e-8,2,-,2796675,2796714,2795505,2795536,-,0.2054,0.8159,39,31,2796474,2796843,2795399,2795708
VC1970,CDS,NC_002505,VC1967,CDS,NC_002505,5,0,1.0497598211236807e-11,1.5428763486972152e-9,2,+,2121219,2121260,2119342,2119371,+,0.5219,0.2947,42,30,2121001,2121812,2118358,2119816
VC2208:VC2212,IGR,NC_002505,VC2208,CDS,NC_002505,5,0,7.476592729382735e-10,9.35388115148531e-8,2,+,2353811,2353852,2352499,2352532,+,0.9589,0.6574,41,34,2353367,2354556,2352300,2352739
VC2608,CDS,NC_002505,VC2610,CDS,NC_002505,5,0,1.3241814511100722e-9,1.6129661597107158e-7,2,+,2778923,2778960,2780237,2780268,+,0.1646,0.4471,38,32,2778564,2779210,2779728,2780646
VC1565,CDS,NC_002505,VC1566,CDS,NC_002505,5,0,7.63162463252235e-14,1.2989553228835617e-11,2,+,1677129,1677172,1678386,1678421,+,0.6945,0.6565,43,36,1676921,1677992,1678204,1679145
VCA0510,CDS,NC_002506,VC0257,CDS,NC_002505,5,2,1.8299518754743682e-5,0.0010811008075629204,2,+,438421,438494,263118,263142,+,0.4842,0.4546,74,25,437334,439385,262826,263345
VC0414,CDS,NC_002505,VC0416,5UTR,NC_002505,5,0,0.00011017648394952058,0.004863629415074862,2,+,440590,440686,443219,443249,+,0.3717,0.1852,97,31,439611,441780,443213,443253
VC1771:VC1773,IGR,NC_002505,VC1771,CDS,NC_002505,5,1,4.206151590509946e-8,4.306599136655236e-6,2,-,1922206,1922236,1920559,1920589,-,0.7823,0.3461,31,31,1922104,1922469,1920054,1921252
VC0527,5UTR,NC_002505,VC0529,CDS,NC_002505,5,0,5.5786209655944834e-11,7.714085913759904e-9,2,+,559723,559762,560935,560970,+,0.9849,0.5559,39,36,559716,559797,560786,561233
VCA0709,CDS,NC_002506,VCA0706:VCA0709,IGR,NC_002506,5,0,1.131114611633747e-11,1.6572689663601282e-9,2,-,653613,653653,652343,652372,-,0.7314,0.0652,40,30,653255,653992,652171,652563
VC2343,CDS,NC_002505,VC2342:VC2343,IGR,NC_002505,5,0,5.264941627242363e-12,7.90481675733513e-10,2,-,2498705,2498746,2497547,2497582,-,0.3099,0.3495,42,35,2498635,2498885,2497506,2497610
VC0893,3UTR,NC_002505,VC0892,CDS,NC_002505,5,1,2.39790538157276e-10,3.152481178982787e-8,2,+,952707,952735,951207,951240,+,0.5457,0.5628,28,33,952634,952790,950968,951510
VC2009,CDS,NC_002505,VC2044:VC2048,IGR,NC_002505,5,0,0.00017582045952841197,0.007101269008122184,2,-,2163397,2163438,2204865,2204900,-,0.2116,0.2396,41,36,2162918,2163653,2203571,2205333
VC2421,CDS,NC_002505,VC2419,CDS,NC_002505,5,0,4.753670303668939e-10,6.072426548553878e-8,2,-,2595610,2595635,2593953,2594016,-,0.2778,0.2936,26,64,2595581,2595747,2593538,2594286
VC1546,CDS,NC_002505,VC1544,CDS,NC_002505,5,1,1.615168386020652e-13,2.6841787625974252e-11,2,-,1658649,1658687,1657392,1657424,-,0.2779,0.6974,39,32,1658571,1658790,1657323,1657563
VC0190:VC0196,IGR,NC_002505,VC0190,CDS,NC_002505,5,0,4.653319423107909e-7,4.048484718991196e-5,2,+,197151,197188,194726,194760,+,0.8933,0.7481,38,35,196611,198443,194200,195361
VCA0590,CDS,NC_002506,VCA0521,CDS,NC_002506,5,0,0.0001241652531132267,0.0053598072139215205,2,-,528158,528201,453649,453683,+,0.3675,0.3136,44,35,527973,528340,453068,454071
VC2693,CDS,NC_002505,VC2694,3UTR,NC_002505,5,0,3.539560629550736e-10,4.581372322673275e-8,2,+,2861396,2861426,2862632,2862666,+,0.3506,0.0,31,34,2861197,2861613,2862631,2862670
VC1033,CDS,NC_002505,VCA0623,5UTR,NC_002506,5,0,0.0008111285009802872,0.022813045921502115,2,+,1098905,1098938,557037,557068,+,0.4516,0.1992,33,31,1097972,1099686,557003,557121
VC0900,CDS,NC_002505,VC0899,CDS,NC_002505,5,0,2.2183123702860903e-5,0.0012735498833391892,2,-,959358,959397,957836,957862,-,0.6706,0.563,39,26,959126,959530,957527,958116
VC0254,5UTR,NC_002505,VCA0203,CDS,NC_002506,5,2,2.431225529692242e-7,2.225582645403204e-5,2,+,260670,260730,220283,220305,-,0.6301,0.4672,60,22,260623,260790,220242,220372
VCA0758,CDS,NC_002506,VCA0760,5UTR,NC_002506,5,0,8.989440055542084e-13,1.4280175189962067e-10,2,-,702761,702803,704541,704570,-,0.2766,0.598,42,30,702528,702974,704474,704591
VC2081:VC2084,IGR,NC_002505,VC2085,5UTR,NC_002505,5,0,3.617018827409877e-7,3.209581826861803e-5,2,-,2242446,2242485,2245252,2245281,-,0.3774,0.4964,39,30,2242319,2242531,2245226,2245318
VC0980:VC0982,IGR,NC_002505,VC0534,CDS,NC_002505,5,0,0.0018203795949994913,0.040015122782545036,1,-,1045846,1045890,565096,565131,+,0.449,0.6038,45,36,1045846,1045890,565096,565131
VC0027,CDS,NC_002505,VC0030,CDS,NC_002505,5,0,0.00027727310976049667,0.010152809166956293,2,-,23742,23866,27711,27734,-,0.6824,0.5021,124,24,23537,24308,27587,27801
VC0266,CDS,NC_002505,VC0267,5UTR,NC_002505,5,0,3.304757043759421e-13,5.393195821272219e-11,2,-,272206,272247,273534,273563,-,0.6217,0.3441,41,30,272046,272548,273486,273603
VC0498:VC0503,IGR,NC_002505,VC0503:VC0512,IGR,NC_002505,5,1,1.62477000309907e-5,0.000976750213005216,2,+,534151,534187,537859,537892,+,0.2678,0.7709,37,34,531555,535152,537062,539722
Vcr058,sRNA,NC_002505,VC0307,5UTR,NC_002505,5,0,4.212197910750832e-10,5.407354287081984e-8,2,-,1578806,1578848,318220,318246,+,0.6388,0.5095,42,27,1578743,1578889,318205,318309
VC1118,CDS,NC_002505,VC1119,CDS,NC_002505,5,0,0.00018272436272462745,0.007323521232573857,2,+,1187228,1187266,1188313,1188348,+,1.0,0.0439,38,36,1187215,1187274,1188301,1188392
VC2394,CDS,NC_002505,VC2392,5UTR,NC_002505,5,0,1.51545220623608e-8,1.643297335088052e-6,2,-,2561843,2561884,2560238,2560268,-,0.4639,0.627,42,31,2561289,2562425,2560234,2560275
VC0557,CDS,NC_002505,VC0857:VC0866,IGR,NC_002505,5,0,2.938278734036223e-10,3.834102254795481e-8,1,+,592172,592216,924873,924908,-,0.1023,0.8693,45,36,592172,592216,924873,924908
VC2338,CDS,NC_002505,VC0437,CDS,NC_002505,5,0,0.0013167327954680425,0.03213819509592371,2,-,2488712,2488753,467698,467726,+,0.6139,0.6055,42,29,2487880,2489883,467478,467916
VC2345,CDS,NC_002505,VC2343:VC2345,IGR,NC_002505,5,1,2.619682364132121e-10,3.436843349792333e-8,2,-,2502632,2502667,2501252,2501284,-,0.1606,0.1553,36,33,2502397,2502790,2500751,2501614
VCA1016,3UTR,NC_002506,VCA1013,CDS,NC_002506,5,0,5.696036940221059e-9,6.507514698303098e-7,2,-,964986,965026,963124,963159,-,0.845,0.2019,41,36,964934,965083,963024,963271
VC0065,CDS,NC_002505,VC0062,CDS,NC_002505,5,0,9.365884877228885e-10,1.1615225049053725e-7,2,+,64740,64780,62695,62729,+,0.3236,0.3949,40,34,64447,64956,62422,63130
Vcr030:VC0627,IGR,NC_002505,VC0610:Vcr030,IGR,NC_002505,5,0,3.0269429913508926e-8,3.1576490327861487e-6,2,+,664565,664607,663314,663343,+,0.7558,0.0335,42,30,664262,665276,662819,663852
RNaseP,CDS,NC_002505,VC0995,3UTR,NC_002505,5,0,1.0907008891313396e-5,0.0006910113448730206,2,-,2580897,2580937,1062910,1062943,+,0.4969,0.6179,41,33,2580716,2581003,1062893,1062950
VCA0589,CDS,NC_002506,VCA0588,3UTR,NC_002506,5,0,1.170392988147533e-12,1.8417355937574353e-10,2,-,526778,526814,524698,524731,-,0.6607,0.392,37,33,526409,527193,524585,524834
VC0179,CDS,NC_002505,VC0181,3UTR,NC_002505,5,0,2.169610149763802e-5,0.0012506455749946193,2,+,181295,181326,184133,184168,+,0.3311,0.1124,32,36,180954,181686,184073,184214
VC0776,CDS,NC_002505,VC0777,CDS,NC_002505,5,0,2.87881908722526e-11,4.0720871642464346e-9,2,+,832967,833000,834262,834302,+,0.4909,0.184,34,41,832686,833224,833763,834486
VCA0759,CDS,NC_002506,VCA0758,CDS,NC_002506,5,0,3.964916749340625e-6,0.00028342809535330686,2,-,703538,703572,702447,702478,-,0.2,0.6874,34,32,703328,703673,702267,702587
VC0764,CDS,NC_002505,VC0765:VC0767,IGR,NC_002505,5,0,1.519436902397655e-10,2.0287595915808177e-8,2,+,817548,817580,819256,819291,+,0.4386,0.5386,32,36,817054,817762,818792,819704
VC0711,CDS,NC_002505,VC0709,5UTR,NC_002505,5,0,3.582452063158384e-8,3.703269410241002e-6,2,+,760811,760849,757825,757860,+,0.5584,0.0,39,36,760186,761607,757821,757864
VC2494:VC2498,IGR,NC_002505,Vcr214,sRNA,NC_002505,5,0,0.00025944271486393424,0.009632540279987886,2,+,2681717,2681747,2376097,2376132,+,0.2473,0.0877,30,36,2681621,2682131,2376081,2376142
Vcr103,sRNA,NC_002506,Vcr094,sRNA,NC_002506,5,0,9.824032038838116e-6,0.0006301437561097411,2,-,776926,776965,196065,196103,-,0.2841,0.5244,39,38,776920,776968,196064,196105
VC0130,CDS,NC_002505,VC0123:VC0131,IGR,NC_002505,5,0,3.8360759908776396e-6,0.00027544760302556856,2,+,124672,124713,123556,123588,-,0.6381,0.3617,41,33,124095,125291,122893,125001
VC1546,CDS,NC_002505,VC1547,CDS,NC_002505,5,0,1.5338920489825063e-14,2.729294373822526e-12,2,-,1658664,1658708,1659887,1659913,-,0.2494,0.1943,45,27,1658562,1658810,1659660,1659989
VC0947,CDS,NC_002505,VC0948,CDS,NC_002505,5,0,1.3008744346861963e-9,1.5858594875910903e-7,2,-,1011330,1011370,1012628,1012658,-,0.7508,0.5535,41,31,1011216,1011510,1012441,1012990
VCA0970,CDS,NC_002506,VCA0972,CDS,NC_002506,5,0,1.6021402623339293e-10,2.135397342211694e-8,2,-,917268,917312,918808,918841,-,0.3229,0.6084,45,34,917090,917377,918675,919092
VC2015,CDS,NC_002505,VC2016,CDS,NC_002505,5,1,2.6695699178301774e-9,3.1656926839522174e-7,2,-,2169557,2169594,2170711,2170746,-,0.7142,0.2163,38,36,2169454,2169819,2170633,2170859
VC0084,CDS,NC_002505,VC0086,CDS,NC_002505,5,0,2.4285724748418924e-8,2.5647217848353088e-6,2,+,82607,82647,84905,84940,+,0.7544,0.3048,41,36,82440,82723,84849,85014
VC2134,5UTR,NC_002505,VC2136,CDS,NC_002505,5,0,0.0005295914355322908,0.01674788411388892,2,-,2288633,2288660,2290460,2290494,-,1.0,0.6692,28,34,2288630,2288677,2290205,2290667
VC1774,CDS,NC_002505,VC1771,5UTR,NC_002505,5,0,7.864128382578826e-12,1.1674507983806442e-9,2,-,1924376,1924415,1921900,1921928,-,0.5828,0.7173,39,28,1923869,1924729,1921874,1922003
VC0167,CDS,NC_002505,Vcr009:VC0167,IGR,NC_002505,5,0,8.504771384555492e-11,1.1581615173588954e-8,2,+,165430,165504,164080,164109,+,0.4924,0.0553,74,30,164996,165986,163902,164279
VC1438,CDS,NC_002505,VC1436,CDS,NC_002505,5,0,2.1998703103215136e-7,2.026365669336726e-5,2,-,1535948,1535988,1533294,1533324,-,0.6328,0.4183,40,30,1535931,1536035,1533265,1533354
VC0018,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,5,2,0.000167284574572728,0.006824628515097653,2,+,15224,15254,106498,106533,+,0.9317,0.0643,31,36,15221,15259,106496,106534
VC1010,CDS,NC_002505,VC1012,CDS,NC_002505,5,0,8.033088565468057e-9,9.024095931705015e-7,2,-,1080105,1080128,1081385,1081460,-,0.5082,0.3725,23,76,1080038,1080318,1081128,1081692
VC2506,CDS,NC_002505,Vcr001,sRNA,NC_002505,5,0,0.00038984448017880224,0.013233139278806495,2,-,2694516,2694555,21903,21937,+,0.6465,0.095,40,34,2694225,2694908,21902,21940
VC0685:VC0688,IGR,NC_002505,VC0683,CDS,NC_002505,5,0,1.4601265222688452e-9,1.7713918884884875e-7,2,+,734432,734468,731897,731930,+,0.6319,0.2649,37,34,734013,734861,731656,732059
VC0236,CDS,NC_002505,VC0235,CDS,NC_002505,5,0,5.840742219265172e-7,4.9802467826453244e-5,2,-,240959,241001,239553,239579,-,0.4623,0.7849,43,26,240731,241241,239375,239824
VC0220,CDS,NC_002505,VC0221,3UTR,NC_002505,5,0,1.975845912333598e-15,3.693815959134238e-13,2,+,227126,227159,228297,228334,+,0.4684,0.3606,34,38,226979,227244,228167,228434
VC2401,CDS,NC_002505,VC2404,CDS,NC_002505,5,0,0.00250913012103038,0.049435944236198355,2,-,2570701,2570738,2573979,2574013,-,0.3094,0.5943,38,34,2570144,2571006,2573619,2574414
VC1306,5UTR,NC_002505,VC1307,CDS,NC_002505,5,0,6.299796360943217e-7,5.340210868392519e-5,2,+,1387382,1387426,1389207,1389242,+,0.809,0.6079,45,36,1387351,1387479,1388993,1389638
VC1615,5UTR,NC_002505,VC1617,CDS,NC_002505,5,0,1.0463820486479635e-11,1.5382122672365879e-9,2,-,1729547,1729586,1730730,1730760,-,1.0,0.133,40,31,1729536,1729602,1730715,1730781
VC2126,CDS,NC_002505,VC2129,CDS,NC_002505,5,1,0.0007832827323312565,0.02224265855132171,2,-,2279789,2279824,2283004,2283035,-,0.3125,0.6275,36,31,2279359,2280051,2282855,2283271
VCA0728,CDS,NC_002506,VCA0710,CDS,NC_002506,5,0,0.0004331913367024465,0.014358727508071514,2,-,673286,673442,656164,656202,+,0.6731,0.6212,156,39,672688,674414,655884,656534
VC0031,5UTR,NC_002505,VC0030,CDS,NC_002505,5,0,2.6085248590076297e-7,2.37546192106036e-5,2,-,29581,29614,27731,27763,-,0.8193,0.4,34,32,29556,29656,27622,27882
VC0563,CDS,NC_002505,VC0561,5UTR,NC_002505,5,0,2.0096571929354547e-9,2.411252247009142e-7,2,+,597539,597574,596237,596272,+,0.4673,0.1368,35,35,597384,597910,596222,596294
VC0064,CDS,NC_002505,VC0066,CDS,NC_002505,5,0,3.5386583187625907e-14,6.156701056191072e-12,2,+,64096,64127,65586,65630,+,0.586,0.4218,31,45,64045,64166,65401,65897
VCA0675,CDS,NC_002506,VCA0675:VCA0681,IGR,NC_002506,5,0,2.9858981008194136e-11,4.220377718445513e-9,2,-,610687,610723,612092,612122,-,0.4913,0.8769,36,30,610246,611046,611781,612349
VCA0270,CDS,NC_002506,VCA0271,3UTR,NC_002506,5,0,5.2319544733799736e-11,7.248033672302234e-9,2,+,289200,289238,290586,290620,+,0.6737,0.5735,39,35,288844,289439,290561,290668
VC1588,CDS,NC_002505,VC1950,CDS,NC_002505,5,0,6.097512300202491e-7,5.181070556160958e-5,2,-,1699581,1699616,2101547,2101579,-,0.4225,0.4969,35,32,1699463,1699705,2101534,2101603
VCA1037,CDS,NC_002506,VCA1040,CDS,NC_002506,5,0,0.00016142621882218219,0.006633086789736831,2,+,988158,988197,990443,990475,+,0.617,0.7725,40,33,987867,988517,990298,990642
VCA0179,CDS,NC_002506,VCA0177:VCA0179,IGR,NC_002506,5,0,3.981760138396882e-14,6.8989219082990455e-12,2,+,197165,197205,195742,195774,+,0.5348,0.5537,41,33,196633,197667,195358,196363
VC1004,CDS,NC_002505,VC1000,CDS,NC_002505,5,0,0.0001086602370395937,0.004807128120204279,2,+,1075063,1075095,1071332,1071389,+,0.5306,0.5073,32,57,1074645,1075661,1070967,1071652
VC1976,5UTR,NC_002505,VC1975,CDS,NC_002505,5,0,3.6875412889373203e-13,5.99588148973664e-11,2,-,2129032,2129063,2127344,2127379,-,1.0,0.2054,31,36,2129024,2129066,2126322,2127735
VCA0302,CDS,NC_002506,VCA0300,CDS,NC_002506,5,0,4.777526136806266e-8,4.854636066555853e-6,2,+,317157,317192,315802,315837,+,0.9582,0.1634,35,36,317134,317233,315719,315895
VC2262,CDS,NC_002505,VC2264,CDS,NC_002505,5,0,4.169550187536536e-10,5.356260106503347e-8,2,+,2419069,2419114,2420475,2420509,+,0.3657,0.4523,46,35,2418725,2419507,2420337,2420561
VC0986,5UTR,NC_002505,VC0987,CDS,NC_002505,5,0,1.5255155309202584e-11,2.2093263265822343e-9,2,+,1050372,1050408,1051906,1051938,+,0.8614,0.2965,37,33,1050351,1050470,1051470,1052169
VCA0189,5UTR,NC_002506,VCA0190,CDS,NC_002506,5,1,2.3319907390348316e-11,3.3216966118248694e-9,2,+,205587,205617,206782,206816,+,0.816,0.5444,31,34,205583,205627,206661,206926
VC2118,CDS,NC_002505,VC2118:VC2120,IGR,NC_002505,5,0,3.7023976862821913e-6,0.00026686727931131226,2,-,2273623,2273654,2274777,2274804,-,0.9083,0.2262,31,28,2273549,2273796,2274690,2274849
VCA0720,CDS,NC_002506,VCA0719,3UTR,NC_002506,5,0,1.3131193885814477e-15,2.477628160974604e-13,2,-,665294,665335,664058,664088,-,0.7266,0.4177,41,31,665120,665595,663979,664185
VC1678:VC1686,IGR,NC_002505,VC1686,CDS,NC_002505,5,0,1.3789431553784174e-10,1.8467410331162682e-8,2,-,1818805,1818840,1820151,1820193,-,0.1384,0.1563,35,43,1818667,1819096,1820058,1820242
VC2067,CDS,NC_002505,VC2069,5UTR,NC_002505,5,0,9.547964675991949e-5,0.004324421322186016,2,-,2222387,2222421,2226529,2226565,-,0.4903,0.1503,35,36,2221982,2222762,2226461,2226604
VC0581,CDS,NC_002505,VC0580,CDS,NC_002505,5,2,4.2481563468089725e-9,4.92892880408125e-7,2,-,610827,610862,609355,609385,-,0.3259,0.6495,35,31,610508,611170,609325,609435
VCA0845:VCA0847,IGR,NC_002506,VCA0847,3UTR,NC_002506,5,0,8.481940075009792e-13,1.3496775067984132e-10,2,+,788196,788233,789896,789928,+,0.3572,0.7888,37,33,788037,788315,789863,789988
VC2660,CDS,NC_002505,VC2662,CDS,NC_002505,5,0,4.54657380717806e-9,5.253302899664726e-7,2,-,2830578,2830620,2832272,2832305,-,0.3152,0.2066,42,34,2830447,2830768,2831911,2832439
VC0132,CDS,NC_002505,VC0130,CDS,NC_002505,5,1,0.0005591324854098584,0.01742542512666149,2,-,127298,127328,124518,124550,+,0.7338,0.6871,31,33,126878,128054,123995,125405
VC1868,CDS,NC_002505,VC1867,CDS,NC_002505,5,1,7.063122553531859e-5,0.003387989615402792,2,-,2010624,2010664,2009659,2009685,+,0.8869,0.6893,40,26,2010504,2010801,2009535,2009870
VC1786,CDS,NC_002505,VC1784,CDS,NC_002505,5,0,8.213169612694043e-14,1.3938406256690494e-11,2,+,1936513,1936554,1935023,1935058,+,0.1756,0.246,42,36,1936505,1936561,1934513,1935398
Vcr222,sRNA,NC_002505,VC0360,3UTR,NC_002505,5,0,1.0295967357279537e-8,1.1411149037392475e-6,2,-,2783841,2783869,379467,379502,+,0.9853,0.027,29,36,2783841,2783870,379465,379503
VC0975,CDS,NC_002505,VC0976,CDS,NC_002505,5,0,1.8876715539885435e-10,2.5013475941324774e-8,2,-,1040422,1040466,1041533,1041564,-,0.8512,0.1837,45,31,1040387,1040482,1041496,1041608
VCA0300,CDS,NC_002506,VCA0298,5UTR,NC_002506,5,0,9.816577264418126e-10,1.21441419476506e-7,1,+,315463,315502,314225,314256,+,0.7583,0.5339,40,32,315307,315668,314185,314301
VC2416:VC2420,IGR,NC_002505,VC2416,CDS,NC_002505,5,0,3.797047093194906e-13,6.169832642332927e-11,2,+,2591213,2591257,2589796,2589830,+,0.9409,0.4897,45,35,2591210,2591272,2589681,2589860
VC0252,5UTR,NC_002505,VC0258,CDS,NC_002505,5,0,0.0002976069923025121,0.010714919435132612,2,+,259797,259826,263755,263787,+,1.0,0.5402,29,33,259784,259833,263617,264165
VCA1043,CDS,NC_002506,CsrC,sRNA,NC_002505,5,0,0.000387007372335288,0.013160169606471952,1,-,993836,993876,944189,944224,+,0.4888,0.0,41,36,993834,993884,944163,944246
VC0745,3UTR,NC_002505,VC2504,3UTR,NC_002505,5,0,0.00015068252826840736,0.006271060631395878,2,-,798786,798813,2691586,2691622,-,0.183,0.053,28,37,798785,798814,2691585,2691624
VC2654,CDS,NC_002505,VC2649,CDS,NC_002505,5,0,6.495030573825917e-6,0.00043898322885622715,2,-,2825153,2825184,2822597,2822629,-,0.4276,0.4234,32,33,2825016,2825346,2822211,2822980
VCA0331,CDS,NC_002506,VCA0329b:VCA0330,IGR,NC_002506,5,0,4.0275949881165915e-12,6.09324523775054e-10,1,+,333395,333430,332171,332200,+,0.5634,0.2943,36,29,333233,333559,332135,332261
