name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VCA0984,CDS,NC_002506,VCA0983,CDS,NC_002506,8,0,5.530234137888458e-21,6.686015800699476e-19,2,+,933585,933641,931891,931917,+,0.414,0.5034,56,26,933062,934043,931074,932752
VCA0715,CDS,NC_002506,Vcr043,sRNA,NC_002505,8,0,2.1129774951250886e-5,0.0005153872998753526,2,+,659137,659169,1114711,1114746,+,0.1057,0.0189,32,36,659134,659182,1114706,1114749
VCA0680,3UTR,NC_002506,VCA0678,CDS,NC_002506,8,0,1.9442932239174696e-14,1.6283668504892691e-12,2,+,616219,616259,614323,614354,+,0.6546,0.2773,40,32,616141,616304,613530,614913
Vcr091,sRNA,NC_002506,VCA0533,3UTR,NC_002506,8,0,4.377883269850021e-17,4.362910301027791e-15,2,+,82961,82993,471620,471645,+,0.9567,0.8368,33,25,82959,82995,471617,471658
VC2202:VC2206,IGR,NC_002505,TarB,sRNA,NC_002505,8,0,0.0017639718284496067,0.017557441196506585,2,-,2349395,2349436,911239,911272,-,0.8263,0.5431,41,34,2349154,2349503,911232,911307
VC0083,CDS,NC_002505,VC0085,CDS,NC_002505,8,0,3.4244221681471916e-18,3.629470194205193e-16,2,+,81906,81941,83738,83781,+,0.6889,0.5672,36,43,81640,82266,83097,84599
VC0910,CDS,NC_002505,VC0911,3UTR,NC_002505,8,0,2.3726911543194645e-6,7.50576382295824e-5,2,+,970764,970802,972995,973030,+,0.3203,0.8309,39,36,969867,971176,972992,973034
VC0913,CDS,NC_002505,VC0914,CDS,NC_002505,8,0,1.048427337632527e-18,1.1419900277442116e-16,2,+,974556,974600,975761,975794,+,0.5208,0.7791,45,33,974185,975005,975392,976123
VC1840,CDS,NC_002505,VC1837,CDS,NC_002505,8,0,4.553855207764311e-13,3.473358364221296e-11,2,-,1980822,1980865,1979187,1979220,-,0.7179,0.3143,43,34,1980718,1981109,1978847,1979504
VC0264,CDS,NC_002505,VC0263,CDS,NC_002505,8,0,1.6734266767134832e-16,1.602063234212543e-14,2,+,270087,270184,268627,268659,+,0.2543,0.4792,97,32,269975,270326,268359,268846
VC2065,CDS,NC_002505,Vcr220,sRNA,NC_002505,8,0,1.0688692867146125e-6,3.669196487577976e-5,2,-,2221005,2221042,2653969,2654006,+,0.3929,0.0037,38,37,2220973,2221061,2653962,2654007
VC1553,CDS,NC_002505,VC1919,5UTR,NC_002505,8,0,2.8037584415843016e-13,2.1737458917107466e-11,2,+,1666223,1666265,2069186,2069219,-,0.1355,0.603,42,33,1666222,1666286,2069186,2069221
VC0671,CDS,NC_002505,VC0672,CDS,NC_002505,8,1,7.607054900366383e-14,6.10895036997386e-12,2,+,717421,717456,718973,719002,+,0.4124,0.4039,36,30,717125,717653,718535,719271
VC0653,CDS,NC_002505,VC0652,CDS,NC_002505,8,3,5.9006964133200605e-8,2.5895846805337265e-6,2,-,698737,698768,696830,696860,-,0.3269,0.3819,31,30,697581,699265,696384,697242
VCA0231,CDS,NC_002506,Spot42,sRNA,NC_002505,8,0,0.004036568502999279,0.03090947611531068,2,-,253394,253438,106143,106176,+,0.1787,0.0803,44,33,253337,253469,106120,106183
VCA0945,CDS,NC_002506,VCA0943,CDS,NC_002506,8,0,8.134354439820414e-10,4.566168080471457e-8,2,-,896585,896621,893929,893961,-,0.5268,0.4334,37,33,896015,897246,893626,894316
VCr007:VCt011,IGR,NC_002505,VC0386:VCr010,IGR,NC_002505,8,2,1.4500563315240879e-16,1.3956670623487126e-14,2,+,325681,325711,401644,401678,+,1.0,0.2453,31,35,325670,325715,401597,401744
VCA0832:VCA0835,IGR,NC_002506,VCA0835,CDS,NC_002506,8,0,1.1585506269733833e-14,9.878829714817754e-13,2,-,779114,779155,780679,780710,-,0.428,0.3623,41,32,778152,779791,780330,781050
VC1481,CDS,NC_002505,VC1479,CDS,NC_002505,8,0,2.2364407632890763e-7,8.846362261237792e-6,2,-,1586508,1586549,1585427,1585461,-,0.194,0.5265,42,34,1586462,1586566,1585378,1585529
VCA0896,CDS,NC_002506,VCA0898,CDS,NC_002506,8,0,9.401702366313276e-17,9.172092469977583e-15,2,+,850890,850930,853207,853267,+,0.555,0.4372,40,61,850385,851678,852525,853809
VCA0216:VCA0219,IGR,NC_002506,Vcr090,sRNA,NC_002506,8,0,0.005823604936146572,0.039518287713397986,2,+,235346,235385,3245,3281,+,0.6837,0.0377,40,37,235093,236162,3230,3285
VC0312:VCr007,IGR,NC_002505,VC2753,3UTR,NC_002505,8,5,4.928432433064133e-11,3.1504098770064635e-9,2,+,324013,324040,2939078,2939107,-,0.3971,0.2652,27,30,323825,324133,2939018,2939164
VC1856,CDS,NC_002505,VC1858:VC1860,IGR,NC_002505,8,0,2.5630690845719475e-11,1.689571137593977e-9,2,+,1996641,1996677,1998121,1998151,+,0.6693,0.8952,36,31,1996357,1997046,1997924,1998500
VC1754,CDS,NC_002505,VC1753,CDS,NC_002505,8,0,6.957399306459905e-18,7.25873486711592e-16,2,+,1889453,1889495,1888051,1888084,+,0.6646,0.6294,43,34,1889197,1889837,1887915,1888456
VC0258,3UTR,NC_002505,VC0254,CDS,NC_002505,8,1,1.5033176629000066e-12,1.0987387802832834e-10,2,+,264388,264422,261562,261595,+,0.3248,0.2879,35,34,264242,264462,261313,261796
VCA0235,3UTR,NC_002506,Qrr3,sRNA,NC_002506,8,3,5.6926602286862264e-12,3.975374393032548e-10,2,+,257449,257476,772294,772329,+,0.5962,0.3294,27,36,257447,257480,772283,772365
VC2126,CDS,NC_002505,Vcr214,sRNA,NC_002505,8,0,9.155215934179018e-5,0.0017963387348567067,1,-,2279294,2279327,2376060,2376123,+,0.784,0.1634,33,64,2279089,2280012,2376038,2376143
VCr007:VCt011,IGR,NC_002505,VCr021:VCr022,IGR,NC_002505,8,3,3.619384657936532e-11,2.3529279447285474e-9,2,+,325684,325714,2933406,2933435,-,0.9677,0.5747,31,30,325670,325734,2933346,2933451
VC0974:VC0981,IGR,NC_002505,Vcr214,sRNA,NC_002505,8,0,1.5642090783966065e-8,7.473805038055635e-7,2,+,1042665,1042698,2376078,2376127,+,0.5413,0.1305,34,49,1041663,1043179,2376038,2376142
VC2772,CDS,NC_002505,VC1816,3UTR,NC_002505,8,0,6.59536212767208e-9,3.3209962474978983e-7,2,-,2957562,2957601,1956683,1956718,-,0.1603,0.6797,39,36,2957515,2957710,1956682,1956721
VCA0371,CDS,NC_002506,VC1478,3UTR,NC_002505,8,0,1.5201550501504977e-20,1.8044139856035777e-18,2,-,357274,357316,1584487,1584522,+,0.8961,0.4388,43,36,357214,357366,1584406,1584537
VCA0427,5UTR,NC_002506,Vcr227,sRNA,NC_002506,8,0,2.590947011260595e-7,1.0124447330659765e-5,2,-,390059,390100,479983,480018,+,0.5858,0.0769,41,36,390052,390105,479970,480023
VC1086,CDS,NC_002505,VrrA,sRNA,NC_002505,8,0,0.004531686988993877,0.033427451584324794,2,+,1153647,1153683,1878778,1878818,+,0.3648,0.0324,36,41,1153261,1153923,1878719,1878826
VC1480,CDS,NC_002505,Vcr059,sRNA,NC_002505,8,2,7.905124313524493e-5,0.0015876350534225962,2,-,1585883,1585924,1579086,1579112,-,0.6314,0.6347,41,26,1585753,1586099,1579060,1579122
VC2059,CDS,NC_002505,Vcr096,sRNA,NC_002506,8,0,6.06485341735636e-8,2.6551310304797674e-6,2,-,2214574,2214611,243936,243971,-,0.1646,0.2975,37,36,2214408,2214681,243936,243972
VC0249,CDS,NC_002505,VC0254,5UTR,NC_002505,8,3,5.9258156915517324e-5,0.0012471022075896175,2,+,255696,255729,260683,260709,+,0.3332,0.4294,33,26,254967,255987,260585,260790
VC1595,CDS,NC_002505,VC1594,3UTR,NC_002505,8,1,1.4450210914076886e-10,8.813062655129149e-9,2,-,1707502,1707537,1705794,1705828,-,0.5752,0.379,36,34,1707071,1707878,1705654,1705932
VC2654,CDS,NC_002505,TarB,sRNA,NC_002505,8,0,6.687064740833761e-8,2.907958407904828e-6,1,-,2825250,2825287,911236,911270,-,0.2042,0.5647,38,35,2825233,2825300,911232,911281
VCA0198,CDS,NC_002506,Vcr082,sRNA,NC_002505,8,0,0.0020636890996649756,0.01957401609188179,2,+,215014,215048,2433387,2433433,-,0.6177,0.8463,35,47,214983,215062,2433387,2433468
VC0349,CDS,NC_002505,VC0346,CDS,NC_002505,8,1,0.0006452446444309658,0.008489337227657743,1,+,372241,372279,369799,369826,+,0.6113,0.1585,38,28,371808,372582,369668,369939
VC2574,CDS,NC_002505,VC2571,CDS,NC_002505,8,0,2.352896639766013e-10,1.4004907280432233e-8,2,-,2753690,2753731,2751996,2752029,-,0.7437,0.4916,42,33,2753621,2753806,2751582,2752539
VC0973,CDS,NC_002505,VC0972,CDS,NC_002505,8,0,4.938103664833167e-11,3.1558891635762446e-9,2,+,1039315,1039353,1038017,1038050,+,0.6336,0.8477,38,34,1039063,1039820,1037905,1038209
VC1873,CDS,NC_002505,VC1872,CDS,NC_002505,8,0,4.9857599031661384e-20,5.7724400105172615e-18,2,+,2017542,2017579,2015966,2015997,+,0.5999,0.4611,37,31,2017203,2017938,2015669,2016254
VC0637,CDS,NC_002505,VC0639,CDS,NC_002505,8,0,9.439761864492557e-7,3.28844914617955e-5,2,+,678898,678934,681578,681611,+,0.5936,0.5346,36,33,678193,679575,681003,682124
VC0823,CDS,NC_002505,VC0821,CDS,NC_002505,8,0,2.701302001418052e-5,0.000637384243618055,2,+,885175,885306,882277,882331,+,0.5203,0.5209,132,55,884770,885569,880676,884106
VC1779:VC1785,IGR,NC_002505,VqmR,sRNA,NC_002506,8,0,0.0013921682763542817,0.014874480803998964,2,-,1933782,1933821,1031523,1031558,+,0.3309,0.1942,39,36,1933021,1935066,1031501,1031588
VC1836,CDS,NC_002505,VC1838,CDS,NC_002505,8,0,6.898559519930551e-14,5.571159427723318e-12,2,-,1977995,1978033,1979830,1979865,-,0.3528,0.3409,39,36,1977338,1978420,1979678,1980033
VCA0086,CDS,NC_002506,GcvB,sRNA,NC_002505,8,0,0.002090711803152035,0.019750046018552528,2,+,96761,96798,954750,954784,-,1.0,0.6752,38,35,96756,96818,954718,954859
VCA0722,CDS,NC_002506,Spot42,sRNA,NC_002505,8,0,0.0002516986930072451,0.00410112406321172,2,+,666432,666458,106140,106174,+,0.2246,0.1009,26,34,666432,666461,106129,106183
VC2415,CDS,NC_002505,VC2413,CDS,NC_002505,8,0,3.304407142145288e-5,0.0007598256817039175,2,-,2588175,2588215,2583928,2583961,-,0.2594,0.4893,41,33,2587610,2588370,2583079,2584897
VC2613:VC2614,IGR,NC_002505,VCA0933,3UTR,NC_002506,8,0,0.00048230164450121106,0.006779694705481197,2,+,2782141,2782183,886459,886488,+,0.8958,0.1677,43,29,2782141,2782190,886446,886508
VC2582,CDS,NC_002505,VC2586,5UTR,NC_002505,8,0,1.4274217165642358e-10,8.71498498148658e-9,2,-,2757856,2757890,2759698,2759733,-,0.5096,0.0898,35,36,2757769,2757949,2759696,2759738
VC2594,CDS,NC_002505,VC2590,CDS,NC_002505,8,0,5.8076719329619216e-11,3.684546772411728e-9,2,-,2763008,2763049,2761265,2761298,-,0.6689,0.1526,42,33,2762914,2763175,2761035,2761398
VCA0982:VCA0986,IGR,NC_002506,Vcr089,sRNA,NC_002505,8,0,8.183190039954455e-5,0.0016341044244886438,2,-,931402,931437,2812101,2812133,-,0.9196,0.4272,36,32,931236,931523,2812095,2812154
VC1317,3UTR,NC_002505,VqmR,sRNA,NC_002506,8,1,0.00016064096375207235,0.0028547064140050883,1,-,1400051,1400079,1031521,1031570,+,1.0,0.1167,28,50,1400046,1400117,1031475,1031589
VC0556,CDS,NC_002505,VC0554,CDS,NC_002505,8,0,6.336485525701273e-11,4.0032278079664335e-9,2,+,590408,590553,587909,587941,+,0.7939,0.7106,146,32,590070,591570,587116,589839
VC2651,3UTR,NC_002505,RyhB,sRNA,NC_002505,8,0,1.1843466507997652e-7,4.934319262291982e-6,2,-,2823004,2823047,102588,102621,+,1.0,0.2379,44,33,2822996,2823052,102481,102673
VC1302,3UTR,NC_002505,Vcr090,sRNA,NC_002506,8,0,0.0018274975211991823,0.01800553365991498,1,-,1382952,1382993,3248,3280,+,0.5465,0.0527,42,33,1382856,1383053,3223,3285
VCA0317,CDS,NC_002506,VCA0406,CDS,NC_002506,8,1,1.3571182707856861e-25,1.9862993395693712e-23,2,+,325522,325607,378385,378420,+,0.4228,0.3444,85,36,325325,325725,378298,378565
VC1553,CDS,NC_002505,Vcr089,sRNA,NC_002505,8,0,5.461307485026872e-6,0.00015715632322187563,1,+,1666246,1666278,2812096,2812132,-,0.1055,0.4366,32,37,1666223,1666291,2812096,2812164
VC2269,CDS,NC_002505,VC2267,CDS,NC_002505,8,0,3.9626599376468944e-16,3.72410884742542e-14,1,-,2423782,2423822,2422622,2422655,-,0.7567,0.2601,40,34,2423535,2424034,2422312,2422781
VC1073,5UTR,NC_002505,Vcr017,sRNA,NC_002505,8,0,6.332611002489421e-11,4.001660825362178e-9,2,+,1139408,1139447,350280,350315,-,0.9518,0.5639,40,36,1139396,1139455,350275,350341
VC2248,CDS,NC_002505,VC2251,CDS,NC_002505,8,0,1.4532964500504358e-14,1.2307992936300555e-12,2,-,2403691,2403729,2405845,2405877,-,0.3702,0.4293,39,33,2403354,2404000,2405641,2406063
VC0228,CDS,NC_002505,Vcr082,sRNA,NC_002505,8,0,0.0046649333478436545,0.03411311994780368,2,+,233127,233169,2433399,2433434,-,0.564,0.8443,43,36,233110,233196,2433387,2433470
VCA0572,CDS,NC_002506,VCA0570,3UTR,NC_002506,8,0,3.902446055506252e-12,2.7683157553661073e-10,2,-,509633,509667,508192,508230,-,0.5278,0.2139,35,39,509415,510163,508060,508295
VC0044,CDS,NC_002505,VC0046,CDS,NC_002505,8,0,1.146726590424609e-15,1.0458459877684116e-13,2,-,42607,42646,44526,44559,-,0.5324,0.4882,39,34,42149,42989,44373,44822
VC2298,CDS,NC_002505,VC2300,CDS,NC_002505,8,0,3.819108830132992e-15,3.359305917501136e-13,2,+,2453162,2453201,2454598,2454629,+,0.5262,0.6181,39,32,2452989,2453449,2454241,2455355
VC1535,3UTR,NC_002505,Qrr1,sRNA,NC_002505,8,0,5.52266342004749e-9,2.81243300479938e-7,2,-,1647286,1647326,1089965,1090000,-,0.3439,0.617,40,36,1647143,1647379,1089964,1090007
VC0321,3UTR,NC_002505,VC0362,CDS,NC_002505,8,0,1.1421936333907231e-11,7.801682667483065e-10,2,+,336509,336551,382656,382691,+,1.0,0.2134,43,36,336490,336596,381801,382925
VC0124,CDS,NC_002505,VC0125,CDS,NC_002505,8,0,2.9501302224017716e-11,1.936271726006505e-9,2,+,119113,119158,120367,120397,+,0.3826,0.0671,45,31,119063,119220,120278,120504
VC1376,CDS,NC_002505,VC1377,3UTR,NC_002505,8,0,1.5033570685774977e-19,1.7001025572804198e-17,2,+,1470421,1470515,1471689,1471726,+,0.3488,0.3449,95,38,1470227,1470831,1471582,1471798
VC0954,5UTR,NC_002505,Spot42,sRNA,NC_002505,8,0,0.00011263797167106895,0.002134617856663708,2,-,1018655,1018696,106140,106175,+,1.0,0.0917,42,35,1018650,1018699,106113,106183
Vcr090,sRNA,NC_002506,VCA1075,5UTR,NC_002506,8,0,0.007103072755000545,0.04512469126754646,2,+,3216,3254,1028196,1028229,+,0.8283,0.1011,39,34,3200,3266,1028152,1028243
VC2260,5UTR,NC_002505,Vcr227,sRNA,NC_002506,8,0,0.0075479518839275915,0.04696341585478718,2,-,2416187,2416217,479968,480009,+,0.5717,0.2115,31,42,2416167,2416276,479948,480023
VC1957,CDS,NC_002505,VC1956,3UTR,NC_002505,8,0,7.046712891512415e-23,9.226789692324068e-21,2,-,2110700,2110736,2109610,2109641,-,0.7987,0.0,37,31,2110666,2110802,2109596,2109650
VC0159:VC0161,IGR,NC_002505,Vcr227,sRNA,NC_002506,8,0,0.00023516454514683265,0.003883306594863251,2,-,150602,150634,479977,480020,+,0.9953,0.0462,33,43,150581,150653,479953,480023
VCA0897,CDS,NC_002506,Vcr214,sRNA,NC_002505,8,0,1.8322804988082222e-8,8.666644485257777e-7,1,+,852301,852323,2376056,2376141,+,0.1917,0.0011,22,86,851910,852454,2376056,2376143
VCA0219,CDS,NC_002506,Vcr001,sRNA,NC_002505,8,1,0.00011808177542969104,0.0022178679912932906,2,+,238404,238434,21904,21939,+,0.6341,0.0312,31,35,238367,238549,21904,21940
VC1321:VC1325,IGR,NC_002505,VC1321,CDS,NC_002505,8,1,2.8884788846694365e-18,3.071644190749901e-16,2,+,1408373,1408411,1406118,1406147,+,0.568,0.5459,38,30,1408119,1408678,1405270,1407600
VC1095,CDS,NC_002505,VC1094,CDS,NC_002505,8,0,1.9528399191752112e-17,1.9847533619053586e-15,2,+,1164015,1164057,1162409,1162440,+,0.2536,0.8654,42,31,1163623,1164268,1162287,1162813
VC2624,CDS,NC_002505,VC2626,CDS,NC_002505,8,1,1.2879393002293857e-19,1.460521130996986e-17,2,-,2795795,2795829,2797187,2797221,-,0.4344,0.6289,34,34,2795449,2796106,2796949,2797390
VC0755,3UTR,NC_002505,Vcr043,sRNA,NC_002505,8,0,0.0035478964556240043,0.028353041938213103,2,+,807803,807842,1114664,1114697,+,0.5888,0.327,40,34,807799,807861,1114627,1114748
VCA0041,5UTR,NC_002506,VqmR,sRNA,NC_002506,8,0,9.94226420839859e-6,0.0002670390194435262,2,+,48727,48768,1031543,1031578,+,0.2097,0.0658,42,36,48718,48780,1031507,1031589
VC2770,CDS,NC_002505,VC2772,CDS,NC_002505,8,0,4.772614594694644e-7,1.7723016921934055e-5,2,-,2955599,2955633,2957423,2957463,-,0.7831,0.273,35,40,2955509,2955953,2956878,2957631
VC1649,CDS,NC_002505,Vcr066,sRNA,NC_002505,8,2,2.9489767987473093e-10,1.7413106386689416e-8,2,-,1776094,1776128,1774833,1774872,-,0.2401,0.5211,34,40,1775886,1776353,1774787,1774970
VC2726,CDS,NC_002505,VC2724,CDS,NC_002505,8,0,1.8149634864315147e-15,1.634520693624541e-13,2,-,2899656,2899700,2897855,2897890,-,0.7004,0.5538,44,35,2899448,2900132,2897679,2898025
VC0841,CDS,NC_002505,Vcr227,sRNA,NC_002506,8,0,1.3883809965484251e-5,0.0003575149575850944,2,+,903756,903798,479971,480002,+,0.5109,0.3154,43,31,903727,903843,479957,480023
VC0763,CDS,NC_002505,VC2699,3UTR,NC_002505,8,0,2.6908814828010234e-13,2.089054229878647e-11,2,+,816530,816573,2867850,2867885,+,0.3249,0.8134,43,36,816520,816587,2867849,2867886
VC0567,CDS,NC_002505,VC1558,5UTR,NC_002505,8,0,7.460694500622618e-11,4.683576623132547e-9,2,-,601300,601344,1670631,1670663,-,0.6267,0.8614,45,33,601214,601448,1670614,1670679
VC0473,3UTR,NC_002505,VCA0624,CDS,NC_002506,8,2,3.144421341632565e-16,2.970691544992333e-14,2,+,503712,503736,559948,559969,+,0.9111,0.0924,25,22,503711,503742,559243,560106
VC0836,CDS,NC_002505,Qrr4,sRNA,NC_002506,8,0,0.00024736471880312604,0.004044052447441286,2,+,898445,898482,908203,908243,-,0.2128,0.5976,37,41,898048,898621,908202,908277
VC0223:VC0227,IGR,NC_002505,Vcr227,sRNA,NC_002506,8,0,0.0004912717271452673,0.006877492672256312,2,+,231026,231072,479978,480017,+,0.5157,0.0865,47,39,230895,231128,479957,480023
VC0960,3UTR,NC_002505,Spot42,sRNA,NC_002505,8,0,0.0026040932565605684,0.022937358478801028,2,-,1024502,1024544,106144,106179,+,1.0,0.0516,43,36,1024501,1024546,106127,106183
VC0319,CDS,NC_002505,VC0318,CDS,NC_002505,8,0,1.717649822436692e-15,1.5507746580266347e-13,2,+,333311,333342,332024,332102,+,0.3389,0.5366,32,78,332874,333531,331658,332567
VC0266,CDS,NC_002505,Vcr089,sRNA,NC_002505,8,0,0.001110480773288979,0.012673955747794508,2,-,272211,272244,2812110,2812141,-,0.6128,0.3004,34,32,272112,272405,2812095,2812162
VC0640,CDS,NC_002505,VC0642,CDS,NC_002505,8,0,1.4939412382123575e-5,0.0003816887738321602,2,+,682728,682760,684234,684263,+,0.572,0.7054,33,29,682596,682888,683847,685266
VC0490,CDS,NC_002505,VCA0735,CDS,NC_002506,8,0,0.0038864918970637308,0.030159559612711478,1,-,523915,523950,680452,680484,+,0.613,0.0,36,33,523547,524279,680443,680494
VC0321,CDS,NC_002505,VC0362,5UTR,NC_002505,8,0,1.779660655604367e-9,9.642992317694683e-8,2,+,335604,335643,381732,381766,+,0.7649,0.0,39,35,335347,336053,381695,381775
VC0763,CDS,NC_002505,VC0762,CDS,NC_002505,8,1,3.620679187840908e-6,0.00010906688046790074,2,+,816197,816232,814860,814892,+,0.5494,0.3823,36,33,815522,816800,814373,815335
VC1701,5UTR,NC_002505,TfoR,sRNA,NC_002505,8,0,5.692400668103877e-6,0.00016295675022499843,2,+,1833562,1833600,2236648,2236698,+,0.8266,0.0769,39,50,1833557,1833602,2236608,2236710
VC1779,5UTR,NC_002505,GcvB,sRNA,NC_002505,8,0,0.0017576103820371519,0.017512836386730526,1,-,1929957,1929990,954740,954783,-,1.0,0.6771,33,44,1929946,1930004,954718,954804
Vcr078,sRNA,NC_002505,Vcr089,sRNA,NC_002505,8,0,0.0006587478089310651,0.008615947663866889,2,-,2332977,2333021,2812098,2812127,-,0.6868,0.5112,44,30,2332948,2333095,2812095,2812153
VC0373,5UTR,NC_002505,Vssrna24,sRNA,NC_002505,8,0,1.163172964971341e-9,6.433765437295229e-8,1,-,389607,389635,106501,106536,+,0.8485,0.0089,29,36,389598,389636,106499,106538
VC2131,CDS,NC_002505,VC2130,CDS,NC_002505,8,0,1.4806461807343552e-11,1.0008659057076565e-9,2,-,2285189,2285226,2283614,2283652,-,0.3136,0.7397,37,38,2284879,2285449,2283354,2283972
VC2571,CDS,NC_002505,VC2573,CDS,NC_002505,8,0,4.0928020107655615e-10,2.3832330475144628e-8,2,-,2751718,2751755,2753507,2753540,-,0.8053,0.099,38,33,2751512,2752382,2753414,2753605
VC0325,CDS,NC_002505,VC0323,CDS,NC_002505,8,0,1.7668265114534228e-13,1.3870506323435563e-11,2,+,338512,338547,337268,337303,+,0.6143,0.6843,36,36,338363,338830,337107,337554
VC0158:VCr004,IGR,NC_002505,VCr021:VCr022,IGR,NC_002505,8,3,5.675006600192211e-6,0.00016255608975590495,2,+,150926,150957,2933411,2933440,-,0.145,0.5616,31,29,150883,151035,2933300,2933504
VC1338,CDS,NC_002505,VC1337,CDS,NC_002505,8,0,2.2332580426863164e-20,2.6258851172536384e-18,1,+,1423116,1423154,1421316,1421351,+,0.5875,0.5238,39,36,1422331,1423965,1420926,1421755
VC0327,CDS,NC_002505,VC0324,5UTR,NC_002505,8,0,5.360257293289949e-10,3.0824969886467936e-8,1,+,340017,340058,337758,337790,+,0.3168,0.2773,41,32,339979,340092,337733,337805
VC1017,CDS,NC_002505,Vcr001,sRNA,NC_002505,8,0,0.0036806080127743178,0.0290696122395823,2,-,1086837,1086879,21902,21937,+,0.1211,0.0844,42,36,1086799,1086900,21898,21940
VC0326,5UTR,NC_002505,Vcr021,sRNA,NC_002505,8,0,6.229781791665604e-19,6.869154133441811e-17,2,+,339125,339169,467071,467091,+,0.6446,0.0189,45,21,339125,339174,467071,467091
VCr021:VCr022,IGR,NC_002505,VC0713,CDS,NC_002505,8,3,8.236489669933052e-7,2.908266582153185e-5,2,-,2933437,2933472,762680,762713,+,0.5682,0.4327,35,34,2933284,2933567,762632,762770
VC1630,CDS,NC_002505,GcvB,sRNA,NC_002505,8,0,0.0017576103820371519,0.017512836386730526,2,-,1755505,1755540,954718,954766,-,0.2544,0.7647,36,48,1755167,1755609,954718,954803
VC0596,5UTR,NC_002505,Vcr017,sRNA,NC_002505,8,0,0.00041191910357590334,0.00601296722168843,2,-,623744,623787,350275,350310,-,1.0,0.6101,43,36,623740,623794,350274,350313
Vcr076,sRNA,NC_002505,VC2227:VC2231,IGR,NC_002505,8,0,0.000765559097041437,0.009635608844906758,1,-,2266080,2266130,2382489,2382518,+,0.4541,0.9143,50,30,2266014,2266156,2382437,2382630
VC2642,CDS,NC_002505,VrrA,sRNA,NC_002505,8,0,0.0001621213712393622,0.0028750821293357237,2,-,2814657,2814889,1878771,1878800,+,0.3955,0.1646,232,29,2814052,2815091,1878746,1878824
VC0492,5UTR,NC_002505,VC0491,CDS,NC_002505,8,0,4.301114260709466e-15,3.769417739045886e-13,2,-,526779,526815,525270,525309,-,1.0,0.642,37,40,526774,526818,525175,525498
VC2492,CDS,NC_002505,VC2491,CDS,NC_002505,8,3,1.6932957812730386e-19,1.9081322680097415e-17,1,+,2673839,2673872,2672417,2672477,+,0.3925,0.4136,33,61,2673448,2674344,2671970,2672731
VC1565,CDS,NC_002505,Vcr076,sRNA,NC_002505,8,0,0.00234863129675807,0.02139907976378583,2,+,1677603,1677635,2266017,2266066,-,0.3182,0.5812,32,49,1677535,1677864,2266017,2266110
VC1093,CDS,NC_002505,VC1094,CDS,NC_002505,8,0,2.208139918064396e-18,2.36834558513921e-16,2,+,1161523,1161557,1162903,1162949,+,0.8431,0.3428,35,46,1161405,1161654,1162685,1163288
VCt025:VC0343,IGR,NC_002505,VC0343,CDS,NC_002505,8,0,6.463089405007927e-9,3.257249526915453e-7,2,+,363645,363681,365133,365166,+,0.6514,0.4027,37,33,363092,364141,364985,365308
VC1889,CDS,NC_002505,TfoR,sRNA,NC_002505,8,0,0.00035824871657037956,0.005401205830038739,2,+,2037634,2037664,2236664,2236708,+,0.834,0.0,31,45,2037528,2037967,2236637,2236709
VC0252,CDS,NC_002505,Vcr092,sRNA,NC_002506,8,0,1.754512504412868e-5,0.0004394549318911417,2,+,260239,260278,100622,100659,+,0.2928,0.191,40,38,260077,260323,100554,100683
VCA0218:Vcr096,IGR,NC_002506,Qrr1,sRNA,NC_002505,8,6,0.005227531477138281,0.03680468888070558,1,-,241642,241665,1089969,1090004,-,0.3246,0.5665,24,36,241627,241666,1089964,1090036
VCA0941,CDS,NC_002506,VrrA,sRNA,NC_002505,8,0,8.283939488788474e-6,0.00022695827533167465,1,+,892421,892464,1878782,1878817,+,0.7157,0.0432,43,36,892269,892681,1878763,1878823
VC0031,CDS,NC_002505,VC0030,CDS,NC_002505,8,2,9.996626089295073e-13,7.411990795709184e-11,2,-,29173,29209,27686,27717,-,0.2199,0.5612,37,32,28940,29557,27611,27821
VC0059,3UTR,NC_002505,VC0713,CDS,NC_002505,8,6,1.9963682382651125e-11,1.3312909616767224e-9,2,+,53716,53750,762693,762726,+,0.6746,0.3699,34,33,53651,53806,762618,762771
VC0756,CDS,NC_002505,VC0755,CDS,NC_002505,8,1,2.1546027095689963e-14,1.8008249757919205e-12,2,+,808211,808248,806969,807004,+,0.4223,0.5866,37,36,807961,808393,806535,807184
Vcr006,sRNA,NC_002505,Vcr090,sRNA,NC_002506,8,0,4.454692057746054e-8,1.992773442883391e-6,1,-,134485,134524,3243,3276,+,0.1727,0.0994,39,34,134468,134544,3235,3285
VC1189,5UTR,NC_002505,Vcr227,sRNA,NC_002506,8,0,5.572039581669123e-6,0.00016006995701458947,2,+,1263636,1263673,479974,480007,+,0.7008,0.2462,37,33,1263614,1263693,479957,480021
VC2164,CDS,NC_002505,VC2165,CDS,NC_002505,8,0,4.487935116549938e-16,4.197147922699839e-14,2,+,2312648,2312686,2314008,2314040,+,0.7463,0.1911,39,32,2312439,2312988,2313951,2314108
