name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC0023,CDS,NC_002505,rpsQ,3UTR,NC_002505,5,0,6.160814461607504e-10,3.8217615725028795e-8,1,+,21087,21125,2759778,2759801,-,39,24,21039,21198,2759778,2759801,0.4,0.0,0.4,0.0,0.7074,1.0,0.3735,0.9922,1.0,1.0
fliJ,CDS,NC_002505,VCA0041,CDS,NC_002506,5,0,2.5945748082729124e-9,1.504905096445044e-7,1,-,2283018,2283062,49651,49686,+,45,36,2283018,2283062,49651,49686,0.2,0.0,0.6,0.0,0.6619,0.7488,0.5729,0.6619,0.7202,0.7488
lpxB,CDS,NC_002505,dnaE,CDS,NC_002505,5,0,1.0887145980716529e-9,6.581459397071187e-8,2,-,2402416,2402454,2399859,2399906,-,39,48,2402054,2402829,2398542,2400896,0.2,0.0,0.2,0.0,0.5422,0.3778,0.18,0.8604,0.0944,0.7682
VC1859,CDS,NC_002505,Vcr017,sRNA,NC_002505,5,0,0.0025243559760613488,0.03139110479023839,2,-,1998164,1998200,350280,350318,-,36,39,1997982,1998408,350275,350349,0.8,0.0,0.8,0.0,0.8979,0.5283,0.783,0.984,0.1957,1.0
VC2041,CDS,NC_002505,VC2058,3UTR,NC_002505,5,0,0.0010026525966861499,0.0158546219872128,2,+,2197890,2197928,2213514,2213548,-,39,35,2197818,2198042,2213483,2213592,0.6,0.0,0.6,0.0,0.3058,1.0,0.2447,0.369,1.0,1.0
VC2252,CDS,NC_002505,pyrG,CDS,NC_002505,5,0,0.0016309802608810472,0.022949990684630613,2,-,2406960,2407025,2628784,2628810,-,66,27,2406101,2408101,2627954,2629619,0.0,0.0,0.0,0.0,0.6477,0.5026,0.1746,1.0,0.0086,1.0
VC0618,CDS,NC_002505,VC0619,CDS,NC_002505,5,0,5.066479613512124e-11,3.4613940284938056e-9,2,-,653765,653806,655184,655219,-,42,36,653489,654309,654645,655500,0.2,0.0,0.2,0.0,0.7108,0.2673,0.1805,0.9805,0.0,0.8499
Vcr011,sRNA,NC_002505,VCA0164:VCA0167,IGR,NC_002506,5,0,1.77881021210098e-14,1.5645943939794976e-12,2,+,178636,178678,181519,181566,-,42,48,178631,178681,181487,181638,0.2,0.0,1.0,0.0,0.4804,0.9923,0.0,0.5155,0.9528,1.0
VC1437,CDS,NC_002505,VC1435,CDS,NC_002505,5,0,2.8834145477064586e-11,2.0113793778497645e-9,2,-,1534648,1534690,1532845,1532880,-,42,36,1533961,1535388,1532561,1533104,0.0,0.0,0.0,0.0,0.4724,0.5217,0.1606,0.7622,0.1899,0.9955
VCA0316,CDS,NC_002506,VCA0313,CDS,NC_002506,5,0,5.500216804894491e-9,3.0620835052574883e-7,1,+,324873,324912,323557,323586,+,40,29,324644,325085,323325,323805,0.4,0.0,0.4,0.0,0.6716,0.1275,0.1716,0.9944,0.0,0.7694
VC0171,CDS,NC_002505,VC0170,CDS,NC_002505,5,0,3.797840598140736e-12,2.819713641596344e-10,2,+,171049,171090,169442,169477,+,41,36,170733,171752,168930,169741,0.4,0.0,1.0,0.0,0.4824,0.5306,0.2532,0.9081,0.2321,0.705
VCA0931:VCA0937,IGR,NC_002506,VqmR,sRNA,NC_002506,5,0,0.0019104671411832824,0.02573922598293002,1,-,888136,888178,1031516,1031551,+,42,36,887953,888260,1031475,1031588,0.2,0.0,0.2,0.0,0.071,0.7507,0.0229,0.1423,0.2467,1.0
VCA0385,CDS,NC_002506,VCA0312,CDS,NC_002506,5,0,5.549547620088077e-15,5.047332829732676e-13,2,-,365572,365610,323226,323259,-,39,34,365487,365648,323213,323285,0.2,0.0,0.4,0.0,0.3391,0.0198,0.1134,0.594,0.0,0.2107
16Sf:VC2497,IGR,NC_002505,tRNA-Glu-2:16Sg,IGR,NC_002505,5,0,1.655905588734511e-9,9.828754638485194e-8,2,-,2681525,2681565,2931682,2931715,-,41,34,2681433,2681638,2931663,2931744,0.4,0.0,0.4,0.0,0.603,0.4324,0.1767,0.9474,0.0,1.0
proA,CDS,NC_002505,VC2274,CDS,NC_002505,5,0,5.200814306442894e-12,3.8202066656947115e-10,2,-,2427500,2427949,2428777,2428802,-,450,26,2427039,2428196,2428261,2429276,0.4,0.0,0.4,0.0,0.6002,0.5222,0.0447,0.9681,0.1041,1.0
VCA0356a,5UTR,NC_002506,VCA0361a,CDS,NC_002506,5,0,1.2571429973110817e-16,1.273857892791771e-14,2,+,348153,348195,351229,351262,+,42,34,348133,348241,351071,351396,0.2,0.0,0.2,0.0,0.0,0.5056,0.0,0.2857,0.0,1.0
VC2109,CDS,NC_002505,VC2108,CDS,NC_002505,5,0,2.748808496426879e-5,0.0007898361684165944,1,-,2266651,2266710,2265240,2265272,-,60,33,2266176,2267367,2265107,2265648,0.6,0.4,0.6,0.4,0.5901,0.599,0.0,0.9826,0.276,0.7412
VC1139,CDS,NC_002505,hisD,CDS,NC_002505,5,0,3.4521723177092345e-15,3.1873516404081907e-13,2,+,1208052,1208096,1202836,1202863,+,45,28,1207797,1208678,1202612,1203283,0.2,0.0,0.2,0.0,0.4908,0.507,0.0174,1.0,0.3344,0.8525
VC1433,3UTR,NC_002505,Vcr069:VC1803,IGR,NC_002505,5,0,2.8523332555710645e-7,1.2614074218546647e-5,2,-,1530616,1530640,1944179,1944231,+,25,53,1530616,1530644,1944174,1944234,0.4,0.0,0.4,0.0,1.0,0.2982,0.9947,1.0,0.2877,0.2988
VC2703,CDS,NC_002505,VC0471,5UTR,NC_002505,5,0,1.5337510981178352e-11,1.0893334094026338e-9,2,-,2875483,2875518,500091,500112,-,36,22,2875440,2875539,500090,500112,0.4,0.0,0.6,0.0,0.5506,0.0,0.5186,0.5754,0.0,0.0
VCA0490,CDS,NC_002506,VCA0397,CDS,NC_002506,5,0,1.2352997588002984e-9,7.419644873214257e-8,1,+,427184,427226,372788,372818,+,43,31,427047,427353,372703,372921,1.0,0.0,1.0,0.0,0.8916,0.4739,0.6968,1.0,0.2967,0.749
aspA,CDS,NC_002505,VCA1027,CDS,NC_002506,5,0,0.0006192409967097729,0.010843113106168045,2,+,2865008,2865051,975435,975470,-,44,36,2864848,2865285,975335,975523,0.8,0.2,0.8,0.2,0.0641,0.0821,0.0,0.2254,0.0,0.2022
VC1697,CDS,NC_002505,VC1698,CDS,NC_002505,5,0,3.5401837268604096e-13,2.845366998657978e-11,2,+,1830885,1830920,1832217,1832250,+,36,34,1830736,1831205,1832105,1832336,0.4,0.0,0.4,0.0,0.1386,0.9107,0.0,0.4819,0.7372,1.0
VCA0310,CDS,NC_002506,VCA0308,CDS,NC_002506,5,1,1.636703400564906e-11,1.1593109211297182e-9,2,+,322394,322473,320997,321027,+,80,32,322172,322574,320513,321265,0.2,0.0,0.2,0.0,0.8389,0.8565,0.0137,1.0,0.4561,1.0
VC1837,CDS,NC_002505,VC1858:VC1860,IGR,NC_002505,5,0,0.0023149908974933985,0.029543569827855214,1,-,1979051,1979092,1998049,1998084,+,42,36,1978904,1979305,1997912,1998193,0.6,0.0,1.4,0.0,0.4727,0.0726,0.2355,0.6103,0.0,0.1249
VC0660,CDS,NC_002505,VC0661,CDS,NC_002505,5,0,1.282920548846776e-11,9.161514716556107e-10,2,-,705865,705904,707512,707544,-,40,34,705523,706482,706999,707817,0.0,0.0,0.0,0.0,0.7814,0.1712,0.2958,1.0,0.0,0.9266
VC2568,CDS,NC_002505,VC1158,CDS,NC_002505,5,1,1.9620256346642414e-9,1.1561914705670358e-7,1,+,2749704,2749734,1230336,1230375,+,30,40,2749702,2749755,1230283,1230394,0.6,0.0,0.6,0.0,0.0203,0.9856,0.0,0.0541,0.9439,1.0
VCA0009,CDS,NC_002506,VCA0006,CDS,NC_002506,5,1,7.001012485803707e-11,4.727569495988567e-9,1,+,8329,8368,5073,5104,+,40,32,8142,8529,4845,5314,0.2,0.0,0.2,0.0,0.4134,0.3641,0.0,1.0,0.0473,0.6996
VC1621,CDS,NC_002505,Vcr029,sRNA,NC_002505,5,0,1.327344358760877e-7,6.175499099480423e-6,1,+,1742918,1742962,642773,642805,-,45,33,1742905,1742982,642729,642867,0.8,0.0,2.4,0.0,0.896,0.6687,0.8534,0.911,0.0,1.0
VC0178,CDS,NC_002505,VC0180,CDS,NC_002505,5,1,9.122371372508568e-9,4.925760853846169e-7,2,+,179402,179443,182102,182128,+,42,27,179088,179865,181769,182604,0.4,0.0,0.8,0.0,0.0984,0.2108,0.0,0.4939,0.0211,0.4971
VCA0333,CDS,NC_002506,VC1189,3UTR,NC_002505,5,0,1.0405132776418378e-5,0.0003363555799156733,2,+,334334,334365,1264259,1264291,+,33,33,334322,334373,1264239,1264317,0.4,0.4,0.4,0.4,0.6506,1.0,0.4735,0.6816,1.0,1.0
VC2332,CDS,NC_002505,VC2330,CDS,NC_002505,5,0,3.252456484339247e-14,2.7996670855680884e-12,2,-,2482103,2482133,2480740,2480789,-,31,49,2481988,2482453,2480428,2481305,0.0,0.0,0.0,0.0,0.4409,0.4834,0.1201,0.5463,0.0683,0.7733
VC1464:VC1470,IGR,NC_002505,VC1455,CDS,NC_002505,5,0,1.19367946185307e-7,5.5783910294274325e-6,2,+,1573800,1573841,1566131,1566162,+,42,33,1573566,1574254,1566032,1566366,0.0,0.0,0.0,0.0,0.1098,0.3065,0.0365,0.2198,0.0148,1.0
VCA0975,CDS,NC_002506,VCA0974,CDS,NC_002506,5,0,2.134383125279804e-8,1.1046708411112745e-6,2,-,922042,922081,920449,920479,-,40,30,921815,922263,919907,920869,0.2,0.0,0.8,0.0,0.8968,0.6554,0.803,0.9928,0.4237,0.9947
VC2527,CDS,NC_002505,VC2529,CDS,NC_002505,5,1,1.2067793735679238e-7,5.632576065115145e-6,2,+,2710910,2710947,2712338,2712369,+,38,32,2710788,2711086,2711915,2712704,0.2,0.2,0.2,0.2,0.6679,0.2927,0.3729,0.9258,0.0034,0.5427
secY,CDS,NC_002505,VC2338:VC2342,IGR,NC_002505,5,0,7.899300264046616e-9,4.308869248778797e-7,2,-,2754451,2754472,2492158,2492248,-,22,91,2754451,2754473,2492158,2492248,0.0,0.0,0.0,0.0,0.8546,0.6654,0.8381,0.8546,0.6654,0.685
VC2608,CDS,NC_002505,Vcr079,sRNA,NC_002505,5,0,5.533927663922571e-6,0.0001900039861718294,1,+,2779179,2779214,2347201,2347227,-,37,27,2779055,2779252,2347175,2347257,0.2,0.0,0.2,0.0,0.9872,0.8302,0.904,1.0,0.478,0.9937
VC2564,CDS,NC_002505,VCA0543,3UTR,NC_002506,5,4,0.0038146405411193214,0.04164702035343538,1,-,2747315,2747341,479945,479968,+,27,24,2747308,2747385,479927,479977,0.6,0.0,0.6,0.0,0.1349,1.0,0.0839,0.1397,1.0,1.0
VC2178,CDS,NC_002505,prfA,CDS,NC_002505,5,0,3.9110387660353025e-8,1.9565427067589554e-6,2,-,2323155,2323196,2324379,2324412,-,42,34,2322887,2323542,2324074,2324854,0.2,0.0,0.2,0.0,0.7102,0.4097,0.2605,1.0,0.0037,0.7206
rplA,CDS,NC_002505,secE,CDS,NC_002505,5,0,6.494357047028289e-7,2.709640652799377e-5,2,+,338696,338738,336768,336803,+,43,36,338466,338962,336651,337078,0.4,0.0,1.0,0.0,0.7078,0.1251,0.3195,1.0,0.0,0.9089
VC2726,CDS,NC_002505,VC2730,CDS,NC_002505,5,0,5.207257983336412e-9,2.910741644005954e-7,2,-,2899785,2899894,2902119,2902150,-,110,32,2899452,2900055,2901938,2902403,0.0,0.0,0.0,0.0,0.5729,0.5832,0.3059,0.903,0.0091,1.0
VC2734,CDS,NC_002505,VC2732,CDS,NC_002505,5,0,1.544440576338969e-7,7.107275671899166e-6,2,-,2907697,2907734,2904424,2904483,-,38,60,2907314,2908002,2903760,2905075,0.2,0.0,0.6,0.0,0.5067,0.4605,0.1745,0.9248,0.0688,0.9391
VC0567,CDS,NC_002505,VC0565,CDS,NC_002505,5,0,0.0010322984314090912,0.016207473110523812,2,-,601381,601413,599339,599369,-,34,31,601229,601631,599090,599510,0.4,0.0,0.4,0.0,0.4426,0.0866,0.0,0.7895,0.0,0.3507
VCA0562,CDS,NC_002506,VC1043,CDS,NC_002505,5,3,3.70023756582217e-5,0.001021208647433107,2,+,499786,499816,1112735,1112766,-,31,32,499755,499876,1112731,1112783,1.0,0.4,1.2,3.2,0.5755,0.0641,0.3561,0.7914,0.0264,0.0669
flgE,CDS,NC_002505,VCA0002,CDS,NC_002506,5,0,2.536276358468784e-7,1.1319553936074933e-5,1,-,2344934,2344978,2543,2578,+,45,36,2344934,2344978,2543,2578,0.0,0.0,0.0,0.0,0.3819,0.7308,0.3482,0.3819,0.7131,0.7308
VCA0047,CDS,NC_002506,VCA0049,CDS,NC_002506,5,0,2.4756254872538398e-8,1.2714861044211941e-6,2,-,55357,55398,57282,57314,-,42,33,54660,55915,56859,57884,0.4,0.4,0.4,0.4,0.6225,0.5378,0.1283,1.0,0.1767,0.8258
VC0265,CDS,NC_002505,VC0267,CDS,NC_002505,5,1,6.4205373165617935e-9,3.5413271911733976e-7,2,-,271211,271246,273044,273073,-,35,29,270933,271512,272578,273463,0.2,0.0,0.2,0.0,0.5845,0.4468,0.3417,0.8094,0.0238,0.9827
VC1180,CDS,NC_002505,VC1181,CDS,NC_002505,5,0,8.567739510328187e-10,5.2251641073733045e-8,2,-,1252609,1252648,1254628,1254656,-,40,30,1252013,1253613,1254079,1254906,0.0,0.0,0.0,0.0,0.6432,0.4699,0.0598,0.9895,0.3302,0.7929
murC,CDS,NC_002505,ftsA,CDS,NC_002505,5,0,0.0001402625875169488,0.0031683305783396874,2,-,2569274,2569311,2566843,2566895,-,37,53,2568900,2569944,2566387,2567128,0.0,0.0,0.0,0.0,0.4648,0.5081,0.0062,0.7212,0.3233,0.9105
VC2152,CDS,NC_002505,VC2154,CDS,NC_002505,5,0,1.44499485830854e-14,1.2813054102937171e-12,2,+,2303706,2303737,2305276,2305314,+,32,39,2303446,2303923,2305105,2305379,0.2,0.0,0.2,0.0,0.4166,0.9411,0.1598,0.5808,0.1786,1.0
16Sc:tRNA-Ile-2,IGR,NC_002505,16Sf:VC2497,IGR,NC_002505,5,1,1.0963711383627318e-9,6.623158830011966e-8,2,+,325681,325718,2681517,2681549,-,37,33,325669,325734,2681456,2681599,0.4,0.0,0.6,0.0,0.5774,0.6301,0.0,0.8387,0.3233,0.8609
zntA,CDS,NC_002505,VC1028:VC1031,IGR,NC_002505,5,1,1.9572861316541572e-9,1.1536580951104748e-7,2,+,1098544,1098580,1096589,1096621,+,37,33,1097810,1099064,1096373,1096842,0.2,0.0,0.6,0.0,0.4073,0.4772,0.0733,0.6171,0.2452,0.7495
VC1919,5UTR,NC_002505,VC1490,CDS,NC_002505,5,0,0.00022024972237094618,0.004639449258438161,2,-,2069200,2069238,1595801,1595831,-,39,32,2069194,2069241,1595794,1595849,0.2,0.0,0.2,0.0,0.0,0.9421,0.0,0.0,0.9096,1.0
VCA0309,5UTR,NC_002506,VCA0310,CDS,NC_002506,5,0,2.767891610873571e-7,1.227515231595517e-5,1,+,321285,321326,322339,322364,+,42,27,321270,321373,322323,322425,0.0,0.0,0.0,0.0,0.0,0.4701,0.0,0.0582,0.4274,0.7068
rpsT,CDS,NC_002505,VCA0558,CDS,NC_002506,5,0,1.145900289611091e-5,0.00036621972201056655,2,-,725664,725693,495100,495214,+,30,115,725649,725693,494986,495214,0.2,0.4,0.2,2.2,0.5177,0.1014,0.4077,0.5769,0.0,0.1014
pdxA,CDS,NC_002505,ksgA,CDS,NC_002505,5,0,7.776041913821117e-10,4.7607924398307967e-8,2,-,473075,473118,471792,471818,-,44,27,472976,473191,471730,471963,0.4,0.0,0.4,0.0,0.473,0.8882,0.3558,0.5726,0.717,0.9917
VC0162,CDS,NC_002505,purU,5UTR,NC_002505,5,0,0.0020328667508783963,0.026880225680040025,2,+,158871,158915,2143904,2143939,+,45,37,158818,158967,2143869,2143989,0.2,0.2,0.2,0.8,0.9935,0.0,0.9279,1.0,0.0,0.0696
tig:VC1927,IGR,NC_002505,tig,CDS,NC_002505,5,0,2.346446542314626e-9,1.369476755691324e-7,1,-,2076298,2076336,2074393,2074424,-,40,32,2075425,2077604,2073945,2075021,0.4,0.0,1.0,0.0,0.7419,0.6287,0.3454,1.0,0.1699,0.9969
rrmJ,CDS,NC_002505,VC0637,CDS,NC_002505,5,0,7.096643624769356e-7,2.934085688286401e-5,2,+,677834,677859,679132,679164,+,26,33,677745,677938,678991,679355,0.0,0.0,0.0,0.0,0.7711,0.526,0.5898,0.8967,0.4537,0.6399
aspA,CDS,NC_002505,VC2384,CDS,NC_002505,5,0,0.0009751493280929585,0.015516200313004816,2,+,2866118,2866157,2548863,2548894,-,41,33,2866038,2866270,2548671,2549177,0.2,0.0,0.4,0.0,0.8265,0.4043,0.7443,0.9042,0.0038,0.6484
fabZ,CDS,NC_002505,lpxD,CDS,NC_002505,5,0,8.733289820069713e-8,4.1812680233953575e-6,2,-,2404304,2404351,2405524,2405549,-,48,26,2404215,2404421,2405488,2405590,0.2,0.2,0.2,0.2,0.308,0.0264,0.0542,0.5011,0.0,0.0844
Vcr075,sRNA,NC_002505,VC2109,CDS,NC_002505,5,0,1.6517483281236889e-7,7.561237361477363e-6,1,-,2174657,2174700,2266458,2266493,-,44,36,2174649,2174706,2266192,2266648,0.2,0.0,0.2,0.0,0.492,0.721,0.0,0.57,0.5926,0.9694
VCA1092,CDS,NC_002506,VCA1095,CDS,NC_002506,5,0,3.5739349711893003e-16,3.5259728984874265e-14,2,-,1048689,1048721,1050636,1050671,-,33,36,1048634,1048869,1050283,1052052,0.2,0.0,0.2,0.0,0.2854,0.8184,0.197,0.3124,0.1795,0.9977
wecC,CDS,NC_002505,VC0917,CDS,NC_002505,5,0,3.1719801860194214e-11,2.2044546935138477e-9,1,+,981268,981307,979872,979907,+,40,36,980811,981783,979561,980180,0.0,0.4,0.0,0.4,0.5741,0.371,0.1741,0.9573,0.093,0.6467
VC2242,CDS,NC_002505,VC2244,CDS,NC_002505,5,0,1.6977890947777661e-9,1.0061397785493297e-7,2,-,2395928,2395965,2397266,2397301,-,39,36,2395558,2396580,2396801,2397701,0.2,0.0,0.2,0.0,0.492,0.3923,0.0,0.7716,0.0,0.9135
RNaseP,CDS,NC_002505,VCA1077,CDS,NC_002506,5,0,5.886410728219255e-5,0.0015149034848865857,2,-,2580887,2580930,1030653,1030688,+,44,36,2580768,2581117,1030650,1030692,0.2,0.4,0.4,0.4,0.5206,0.6304,0.0045,0.787,0.6092,0.6324
VCA0198,CDS,NC_002506,VCA0199,CDS,NC_002506,5,0,1.6194605879768663e-8,8.497552243600784e-7,2,+,215157,215201,216873,216906,+,45,35,214629,215607,216211,217611,0.2,0.4,0.2,0.4,0.5449,0.5342,0.0478,0.8975,0.1889,0.9196
Vcr059,sRNA,NC_002505,VC1479,CDS,NC_002505,5,0,0.0013454388797650514,0.019870332873760617,2,-,1579092,1579122,1585538,1585571,-,31,34,1579081,1579125,1585448,1585694,0.0,0.2,0.0,0.2,0.7938,0.2189,0.5349,0.876,0.0,0.5627
VC1071,CDS,NC_002505,VC1069,CDS,NC_002505,5,0,3.932631492330786e-10,2.4851669365661017e-8,1,+,1138456,1138493,1136728,1136763,+,39,36,1137943,1139210,1136596,1136943,0.2,0.0,0.2,0.0,0.5232,0.4314,0.0777,1.0,0.2997,0.6464
VC2063,CDS,NC_002505,VC2067,CDS,NC_002505,5,0,3.3503806923222415e-5,0.0009380958497111822,2,-,2219077,2219120,2222494,2222527,-,44,34,2218447,2219963,2222344,2222630,0.4,0.2,0.6,0.2,0.384,0.342,0.0081,0.6513,0.2327,0.5367
VC2022,CDS,NC_002505,VC2019,CDS,NC_002505,5,0,1.630861440739899e-6,6.269195086631742e-5,2,-,2175541,2175582,2173457,2173492,-,42,36,2175331,2176010,2172787,2174074,0.2,0.0,0.2,0.0,0.7878,0.4238,0.2878,1.0,0.0,0.9904
VCA0798,3UTR,NC_002506,VCA0799,CDS,NC_002506,5,0,4.05014568022886e-12,3.0019326798022265e-10,2,-,739623,739661,740758,740793,-,39,36,739567,739829,740696,740922,0.4,0.0,0.6,0.0,1.0,0.385,0.7559,1.0,0.1304,0.5771
VC0361,CDS,NC_002505,VC0360,CDS,NC_002505,5,0,2.6936164069283828e-6,9.891459424948826e-5,2,+,381216,381260,379232,379267,+,45,36,380597,381649,379051,379504,0.2,0.2,0.2,0.4,0.82,0.5047,0.5038,1.0,0.1191,1.0
VC0252,CDS,NC_002505,Vcr225,sRNA,NC_002506,5,0,2.9663764062247007e-6,0.00010794717098045004,2,+,260188,260227,42173,42204,+,40,32,260115,260299,42165,42216,0.4,0.2,0.4,0.2,0.6859,0.1347,0.4876,0.8127,0.0,1.0
VC2451,CDS,NC_002505,Vcr101,sRNA,NC_002506,5,0,0.0047136024833732935,0.0479592380224366,2,-,2632903,2632934,642216,642263,-,32,48,2632728,2633017,642203,642274,0.0,0.2,0.0,0.2,0.0613,0.1549,0.0099,0.1403,0.0,1.0
VC1512,CDS,NC_002505,VC1513,CDS,NC_002505,5,0,9.114151418324045e-13,7.113627771339528e-11,2,-,1624670,1624704,1626599,1626637,-,35,39,1624367,1624897,1625893,1627371,0.4,0.2,0.4,0.8,0.4776,0.4166,0.1036,0.9753,0.1594,0.6773
VC1433,CDS,NC_002505,VC1435,CDS,NC_002505,5,0,2.2171703123436292e-11,1.5574120142245997e-9,2,-,1531398,1531432,1532852,1532893,-,35,42,1531215,1531576,1532616,1533057,0.4,0.0,0.4,0.0,0.1981,0.5024,0.0106,0.3918,0.2596,0.9139
VC0411,CDS,NC_002505,VC0407,CDS,NC_002505,5,0,1.1986351760108421e-7,5.599698150209523e-6,2,+,436664,436701,434424,434459,+,38,36,436605,436730,434332,434705,0.2,0.0,0.2,0.0,0.3971,0.1951,0.2406,0.4452,0.0,0.8164
rpmB,CDS,NC_002505,VCA0017,5UTR,NC_002506,5,0,8.366742621010833e-12,6.049018663868933e-10,2,+,226196,226231,19599,19634,+,36,36,226162,226243,19597,19634,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0593,0.0,0.0
VC1769,CDS,NC_002505,VC1767,CDS,NC_002505,5,0,1.672683282808332e-8,8.757498321986129e-7,2,-,1914564,1914597,1911916,1911949,-,34,34,1914032,1915286,1911610,1912264,0.2,0.2,0.2,0.2,0.6068,0.2361,0.3037,0.8303,0.0127,0.4759
VC2706,5UTR,NC_002505,VC1751,3UTR,NC_002505,5,0,1.7349447306727824e-12,1.3249160872251794e-10,2,-,2879596,2879635,1885590,1885612,-,40,23,2879591,2879643,1885590,1885612,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
VCA0049,CDS,NC_002506,VC0025,3UTR,NC_002505,5,4,7.017431204437429e-5,0.0017599816903453914,2,-,57646,57668,21874,21899,+,23,26,57128,57801,21847,21906,0.0,0.0,0.0,0.0,0.3275,1.0,0.2293,0.6555,0.955,1.0
VC1940,CDS,NC_002505,VC1941,CDS,NC_002505,5,0,1.5332021383667486e-17,1.6338582933985802e-15,2,-,2090903,2090943,2092311,2092335,-,42,25,2090666,2091289,2091880,2092716,0.2,0.0,0.6,0.0,0.6909,0.4885,0.1073,1.0,0.1946,0.8402
VC2653,CDS,NC_002505,VC1558,CDS,NC_002505,5,0,0.0037357484370599426,0.041050918251381054,1,-,2824640,2824684,1670373,1670408,-,44,36,2824566,2824773,1669927,1670674,0.4,0.4,0.8,0.4,0.2103,0.1535,0.0,0.3707,0.0,0.4882
VC0132,CDS,NC_002505,murB,CDS,NC_002505,5,0,1.5530142068301633e-10,1.0179977034396208e-8,1,-,127890,127918,332609,332644,+,29,36,127890,127918,332609,332644,0.2,0.0,0.2,0.0,0.3504,0.9683,0.3323,0.3504,0.9357,0.9683
VC0517,CDS,NC_002505,VCA0963:VCA0966,IGR,NC_002506,5,0,3.8774594235037736e-7,1.6834909481423967e-5,2,-,551697,551733,914179,914205,-,37,27,550481,552337,914113,914254,0.6,0.0,0.6,0.0,0.3128,0.6183,0.0,0.9606,0.5917,0.6679
VC2109,CDS,NC_002505,VC2290,CDS,NC_002505,5,0,0.0024598466859941507,0.030843036159955095,1,-,2266535,2266570,2445201,2445235,-,35,35,2266216,2266735,2445123,2445441,0.0,0.0,0.0,0.0,0.6858,0.7455,0.5207,0.9496,0.5775,0.8369
VCA0501,CDS,NC_002506,VCA0347:VCA0350,IGR,NC_002506,5,0,7.9966538005203e-14,6.696353921185696e-12,2,+,432778,432820,343268,343302,+,43,35,432677,432858,343211,343400,0.4,0.2,0.4,0.2,0.8066,0.1434,0.4456,0.9038,0.0412,0.3799
VCA0737,CDS,NC_002506,OppZ,sRNA,NC_002505,5,0,2.7035876637031615e-6,9.918342323073039e-5,1,-,683769,683813,1164290,1164326,+,45,36,683742,683851,1164290,1164326,0.2,0.6,0.2,1.0,0.355,1.0,0.2797,0.3793,0.3269,1.0
VC0373:VC0377,IGR,NC_002505,TarB,sRNA,NC_002505,5,1,0.0001811620894109461,0.003937984379070908,2,-,392418,392456,911239,911272,-,39,34,391229,392775,911233,911280,0.0,0.0,0.0,0.0,0.1164,0.5563,0.0032,0.4941,0.4598,1.0
VC2296,CDS,NC_002505,Vcr017,sRNA,NC_002505,5,0,0.0001368236421860506,0.00310753267695201,2,-,2451321,2451363,350277,350312,-,43,36,2451062,2451594,350275,350316,0.0,0.2,0.0,0.2,0.7994,0.5957,0.0,1.0,0.5543,1.0
VCA0303,CDS,NC_002506,VCA0301,CDS,NC_002506,5,1,1.6622648880470704e-10,1.0868913579140927e-8,2,+,317663,317700,316389,316422,+,38,33,317435,317959,316198,316865,0.2,0.2,0.2,0.2,0.4713,0.3902,0.0,1.0,0.1356,1.0
VCA0301,CDS,NC_002506,VCA0304,CDS,NC_002506,5,0,3.3849901206213345e-12,2.5217695029157864e-10,1,+,316241,316273,318278,318309,+,33,32,316071,316570,318179,318372,0.4,0.0,0.4,0.0,0.2356,0.3736,0.0,0.6303,0.0,0.8901
VC0415,3UTR,NC_002505,VC2439,CDS,NC_002505,5,0,5.997091398823519e-5,0.0015397570375746286,2,+,443182,443221,2616733,2616768,-,39,36,443150,443248,2616364,2617321,0.0,0.2,0.0,0.2,1.0,0.7711,0.954,1.0,0.319,1.0
VC0627,3UTR,NC_002505,rpsJ,5UTR,NC_002505,5,0,5.956234430733669e-7,2.4982516862819616e-5,2,+,666178,666211,2764811,2764846,-,34,36,666176,666212,2764800,2764884,0.2,0.0,0.2,0.0,1.0,0.0,0.9648,1.0,0.0,0.0
VCA0940,CDS,NC_002506,Vcr001,sRNA,NC_002505,5,1,8.015377109094148e-5,0.0019678731219653143,2,+,891401,891438,21904,21939,+,38,36,891343,891464,21903,21940,0.2,0.0,0.2,0.0,0.0899,0.085,0.0,0.1235,0.05,0.975
VC0254,CDS,NC_002505,VCA0275,CDS,NC_002506,5,0,1.116324494160768e-7,5.240263244211288e-6,2,+,261475,261518,292664,292696,-,44,33,260908,261820,292641,292723,0.4,0.0,0.4,0.0,0.6435,0.0874,0.102,0.9113,0.0,0.1396
VC0927,CDS,NC_002505,VC0926,CDS,NC_002505,5,0,1.4415357595191112e-12,1.1073066048127783e-10,2,+,990600,990643,989342,989377,+,44,36,990370,990834,989178,989527,0.6,0.2,1.4,0.4,0.6303,0.2862,0.2673,0.8843,0.1459,0.4437
