name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC0406,CDS,NC_002505,VC0408,CDS,NC_002505,26,3.42211410854227E-34,6.93254681553933E-32,2,+,433638,433696,435168,435201,+,60,34,433166,434309,434845,435438,0.2692,0.1154,0.3846,0.1154,0.4795,0.5685,0.0458,0.9804,0.0203,1
VC1730,CDS,NC_002505,VcdRP,sRNA,NC_002505,26,1.14254169012738E-05,0.000365324637068965,2,-,1868344,1868400,2433392,2433434,-,57,43,1867447,1869558,2433386,2433474,0.2692,0.0769,0.3846,0.0769,0.5723,0.846,0.1106,0.9133,0.7148,1
Vcr229,sRNA,NC_002506,VC0285,3UTR,NC_002505,26,0.00288684003723629,0.0343932602034732,2,+,897587,897635,294180,294212,-,49,33,897526,897723,294163,294378,0.4231,0.1923,0.4615,0.1923,0.5435,1,0,0.9849,0.7372,1
VC1041,CDS,NC_002505,Qrr1,sRNA,NC_002505,26,1.6887028401784E-22,2.27772273866019E-20,2,+,1109424,1109465,1089974,1090009,-,42,36,1109394,1109739,1089964,1090040,0.4231,0,0.6154,0,0.0617,0.8928,0,0.6488,0.1915,1
VC0695,CDS,NC_002505,VC0696:VC0700,IGR,NC_002505,26,2.40809607943285E-36,5.13237968070303E-34,2,+,744086,744139,746406,746439,+,54,34,743477,744594,745819,747537,0.2308,0.1923,0.2308,0.7308,0.5641,0.2401,0,0.9879,0.0113,0.6808
VCA0799,3UTR,NC_002506,VadR,sRNA,NC_002506,26,5.32323790799007E-06,0.000183419227559221,2,-,740474,740513,3242,3279,+,40,38,740412,740797,3219,3286,0.1154,0.0385,0.1154,0.0385,1,0.9286,0.3775,1,0.2048,1
VCA0624,CDS,NC_002506,VCA0623,CDS,NC_002506,26,1.12643617709631E-27,1.84524898636696E-25,2,+,559023,559085,557438,557474,+,63,37,558111,559939,556917,558065,0.3077,0.0385,0.3462,0.0385,0.4745,0.3382,0,0.8928,0,0.9979
Vcr060,sRNA,NC_002505,VadR,sRNA,NC_002506,26,9.37499226176963E-20,1.11722354325348E-17,2,+,1584812,1584848,3232,3263,+,37,33,1584799,1584894,3206,3285,0.5,0.0385,0.5,0.0385,0.222,0.3559,0.0129,0.4224,0.0482,1
VC2407,CDS,NC_002505,Vcr227,sRNA,NC_002506,26,0.00120192376508737,0.018215014189753,2,-,2578639,2578681,479981,480016,+,42,36,2578034,2578919,479958,480023,0.3846,0.0385,0.8846,0.0385,0.3545,0.8982,0.194,0.7021,0,1
VCA0168,CDS,NC_002506,VrrA,sRNA,NC_002505,26,5.35017995162627E-05,0.00139945085479242,2,-,185953,185991,1878762,1878796,+,39,35,185647,186837,1878707,1878823,0.3077,0.1923,0.3462,0.1923,0.8079,0.8085,0.2737,0.9927,0.1655,1
VC1069,CDS,NC_002505,VC1070,CDS,NC_002505,26,3.1295897821334E-64,1.09446643359503E-61,2,+,1136501,1136542,1137690,1137725,+,42,37,1136281,1136752,1137360,1137840,0.3462,0.0769,0.4231,0.1538,0.2456,0.7621,0,0.4555,0.0986,1
VC1358,CDS,NC_002505,TfoR,sRNA,NC_002505,26,0.00120909734677758,0.0182919794225989,2,-,1447226,1447251,2236635,2236707,+,26,73,1447051,1447291,2236606,2236710,0.6154,0.1538,0.6154,0.1538,0.7154,0.9932,0.6185,0.9762,0.2154,1
VC2470,CDS,NC_002505,TfoR,sRNA,NC_002505,26,2.72955051356316E-06,0.000100023821050811,2,-,2652183,2652218,2236656,2236702,+,36,47,2652028,2652281,2236589,2236709,0.3462,0.1154,0.3846,0.1154,0.1716,0.9521,0,0.5994,0.0846,1
VCA1046,CDS,NC_002506,FarS,sRNA,NC_002505,26,1.71009060237911E-05,0.000522862147911028,2,+,997903,997939,2266023,2266064,-,37,42,996958,998089,2266016,2266134,0.2308,0,0.3462,0,0.8739,0.9477,0.0234,1,0,1
VCr017:VCt084,IGR,NC_002505,VCt004:VCr005,IGR,NC_002505,26,1.25170800714823E-23,1.7665336221357E-21,2,-,2679550,2679575,152892,152921,+,26,31,2679393,2679604,152798,153009,0.2692,0.0769,0.2692,0.1154,0.3814,0.6366,0.1923,0.9301,0.2063,0.9441
VC0545,CDS,NC_002505,VcdRP,sRNA,NC_002505,26,5.67824748212493E-06,0.000194671828798439,2,+,577190,577229,2433391,2433428,-,40,37,576512,578676,2433386,2433472,0.3077,0,0.3846,0,0.273,0.9854,0,0.8335,0.7213,1
VC1279,CDS,NC_002505,Vcr001,sRNA,NC_002505,26,1.65999520732679E-07,7.59500724229792E-06,2,+,1354053,1354097,21904,21939,+,44,36,1353594,1355043,21897,21940,0.3077,0,0.3846,0,0.3056,0.0683,0,0.889,0,0.975
VCA0371,CDS,NC_002506,Vcr227,sRNA,NC_002506,26,1.33649620963102E-07,6.21481132641982E-06,2,-,357816,357852,479981,480015,+,37,35,357695,357978,479958,480023,0.3846,0.0769,0.4231,0.0769,0.2752,0.8734,0.0894,0.414,0,1
VC2323,CDS,NC_002505,Vcr017,sRNA,NC_002505,26,1.28209789583868E-07,5.97560278545013E-06,2,-,2476821,2476861,350277,350312,-,42,35,2476581,2476980,350274,350317,0.2692,0.1538,0.3462,0.1538,0.3682,0.6033,0.2035,0.6157,0.5435,1
Trp leader,CDS,NC_002505,Vcr043,sRNA,NC_002505,26,5.96529285702974E-16,5.81515040972013E-14,2,+,1249170,1249211,1114686,1114719,+,41,35,1248944,1249256,1114608,1114748,0.2692,0.1923,0.4231,0.1923,0.8173,0.6026,0,1,0.1132,0.9937
VC0845,CDS,NC_002505,GcvB,sRNA,NC_002505,26,1.5354917404519E-09,9.14095681860791E-08,2,+,909601,909636,954725,954769,-,36,45,907093,910980,954718,954839,0.2308,0,0.2308,0,0.7139,0.9644,0.1565,1,0.4069,1
VC2595,CDS,NC_002505,VrrA,sRNA,NC_002505,26,0.0013953906965826,0.0204158215321876,2,-,2763396,2763436,1878790,1878818,+,41,30,2763193,2763838,1878750,1878824,0.2692,0.0385,0.3846,0.0385,0.686,0.9671,0,1,0.4748,1
VC0097,CDS,NC_002505,Qrr1,sRNA,NC_002505,26,6.3201411098482E-16,6.14277848567832E-14,2,+,95112,95149,1089968,1090005,-,38,38,95011,95167,1089963,1090052,0.2692,0.0769,0.3462,0.0769,0.213,0.9554,0,0.2561,0.0638,1
VC2703,CDS,NC_002505,Vcr017,sRNA,NC_002505,26,9.75456766437317E-10,5.91939837050778E-08,2,-,2875417,2875458,350278,350314,-,42,37,2875111,2875872,350275,350329,0.0769,0.0385,0.1154,0.0385,0.5887,0.5727,0.3278,0.7639,0.413,1
VC0114,CDS,NC_002505,Vcr043,sRNA,NC_002505,26,1.96205404022772E-05,0.000589577319186793,2,+,109111,109150,1114685,1114722,+,40,38,109045,109395,1114608,1114749,0.4231,0.0385,0.5769,0.0385,0.4195,0.5946,0.2281,0.8668,0.1132,1
VC2431,CDS,NC_002505,VC2430,CDS,NC_002505,26,2.23525768507531E-35,4.65049000997276E-33,2,-,2606568,2606606,2604425,2604475,-,39,51,2605634,2607662,2603153,2605579,0.1923,0.0385,0.1923,0.0385,0.4841,0.4897,0,0.9809,0.0066,1
VC2448,CDS,NC_002505,VC2447,CDS,NC_002505,26,7.44836805168355E-25,1.10039660595253E-22,2,-,2628686,2628749,2627119,2627151,-,64,33,2628030,2629656,2626583,2627877,0.3077,0,0.5385,0,0.5785,0.5887,0,0.9792,0.0307,1
VC0767,CDS,NC_002505,VcdRP,sRNA,NC_002505,26,1.14254169012738E-05,0.000365324637068965,2,+,820466,820509,2433396,2433430,-,45,35,820161,820584,2433386,2433473,0.5,0.1538,0.7308,0.1538,0.3386,0.9707,0.1014,0.3894,0.718,1
VC1726,CDS,NC_002505,VC1727,CDS,NC_002505,26,7.16418398256045E-41,1.69824874193659E-38,2,-,1864291,1864329,1865864,1865898,-,38,35,1863799,1865308,1865439,1866598,0.1923,0.0769,0.2692,0.0769,0.7151,0.5356,0.0158,1,0,0.9129
VC0029,CDS,NC_002505,VC0031,CDS,NC_002505,26,2.39902798547186E-31,4.4315528450673E-29,2,-,27267,27321,29126,29166,-,55,41,26826,27612,28004,29618,0.3462,0.1154,0.3462,0.1154,0.3491,0.2242,0,0.8092,0,0.9301
VCA0665,CDS,NC_002506,OppZ,sRNA,NC_002505,26,1.18094458376256E-13,9.78282989996882E-12,2,+,601756,601795,1164288,1164322,+,40,36,601230,602039,1164271,1164327,0.3077,0.0385,0.5,0.0385,0.7839,0.2811,0.3742,0.9608,0,1
VC2320,CDS,NC_002505,VC2319,CDS,NC_002505,26,3.53431287537957E-59,1.14292260696086E-56,2,-,2469780,2469827,2467608,2467655,-,48,48,2468759,2472229,2466638,2468593,0.1538,0.0769,0.5385,0.1538,0.6836,0.4627,0.0083,0.9653,0.0203,0.9425
VC1105:VC1111,IGR,NC_002505,VqmR,sRNA,NC_002506,26,8.24225450021211E-16,7.94608545094611E-14,2,-,1178091,1178131,1031545,1031581,+,41,38,1177983,1178222,1031514,1031589,0.4231,0.2692,0.5,0.3077,0.5551,0.9544,0.5241,0.5806,0.5067,1
VC0711,CDS,NC_002505,VC0709,CDS,NC_002505,26,3.09809806804687E-41,7.40425651140505E-39,2,+,760176,760233,758323,758356,+,58,34,759656,761329,757797,758744,0.3077,0.2308,0.4231,0.2692,0.2168,0.4842,0,0.6428,0,0.9168
VC2593,CDS,NC_002505,VC2590,CDS,NC_002505,26,1.09805448744984E-40,2.59351756789132E-38,2,-,2762526,2762566,2761162,2761195,-,41,34,2762077,2762893,2760710,2761428,0.3077,0.0385,0.4615,0.0385,0.4428,0.2998,0,0.9879,0,0.9914
VC2294,CDS,NC_002505,Vcr017,sRNA,NC_002505,26,3.40830722801162E-06,0.000122463891685004,2,-,2448969,2448998,350276,350317,-,31,41,2448855,2449034,350275,350346,0.4231,0.0769,0.4615,0.0769,0.3844,0.5456,0.3336,0.4731,0.2283,1
VC0590,CDS,NC_002505,TfoR,sRNA,NC_002505,26,1.32308168862771E-09,7.93052742045939E-08,2,+,618358,618410,2236660,2236700,+,53,41,618237,618474,2236604,2236709,0.3462,0.0385,0.4231,0.0385,0.7281,0.6331,0.5039,0.8117,0.2,1
VC2441,CDS,NC_002505,VadR,sRNA,NC_002506,26,5.09789127570068E-10,3.18389686953555E-08,2,+,2620094,2620136,3243,3278,+,43,36,2619821,2620262,3206,3285,0.5,0.0385,0.8462,0.1538,0.3537,0.4981,0,0.5379,0.0482,1
VC1279,CDS,NC_002505,VC1279:VC1281,IGR,NC_002505,26,2.84884343139584E-43,7.11336629306089E-41,2,+,1354241,1354277,1356140,1356182,+,38,43,1353765,1355323,1355471,1356865,0.2692,0.0769,0.5,0.1154,0.4169,0.5045,0.1011,1,0.065,0.9803
VC0258:VC0262,IGR,NC_002505,VC0263,CDS,NC_002505,26,1.68529508106935E-44,4.29000133770712E-42,2,+,266577,266614,268532,268563,+,38,32,264662,267166,268359,268964,0.1538,0.0385,0.2692,0.0385,0.7541,0.2913,0.0675,0.9483,0,1
VC2290,CDS,NC_002505,TarB,sRNA,NC_002505,26,1.4934070223512E-16,1.5085945052588E-14,2,-,2445841,2445884,911241,911274,-,44,34,2444923,2446047,911231,911303,0.1923,0.1154,0.4231,0.1154,0.2509,0.5287,0.0832,1,0.1954,1
VC2649,CDS,NC_002505,VC2651,CDS,NC_002505,26,1.82872409277193E-27,2.96600930457215E-25,2,-,2822377,2822417,2823740,2823787,-,41,48,2822115,2822972,2823186,2824130,0.3462,0.1923,0.4231,0.2692,0.7309,0.2875,0.0061,1,0,0.8685
VC0242,CDS,NC_002505,Vcr001,sRNA,NC_002505,26,0.00464961971840468,0.0475299500538467,2,+,248639,248680,21904,21939,+,42,36,247910,249207,21898,21940,0.2692,0,0.3077,0,0.54,0.0865,0,0.9188,0,0.975
VC2597,5UTR,NC_002505,VC0564,3UTR,NC_002505,26,1.39091346201044E-43,3.4830946414783E-41,2,-,2764828,2764871,598316,598337,+,44,22,2764779,2764942,598315,598338,0.5,0.2692,0.6538,0.2692,0,1,0,0.0064,1,1
VCA0799,CDS,NC_002506,Vcr229,sRNA,NC_002506,26,0.00012487623274379,0.00287593529368307,2,-,740773,740817,897632,897671,+,46,40,740571,741052,897535,897724,0.4231,0.2692,0.5385,1.2692,0.4257,0.7244,0,0.8241,0.0402,0.9899
VC1671,CDS,NC_002505,VC1670,CDS,NC_002505,25,3.46002412958569E-34,7.00392844228197E-32,2,+,1804527,1804571,1802926,1802957,+,44,32,1803895,1805130,1802098,1803765,0.24,0.04,0.24,0.04,0.5955,0.4119,0.0277,1,0,0.989
VC2130,CDS,NC_002505,VC2128,CDS,NC_002505,25,2.78599995478794E-39,6.39576222749595E-37,2,-,2284066,2284115,2282096,2282131,-,50,36,2283329,2284618,2280969,2282775,0.24,0.08,0.4,0.08,0.4264,0.2748,0.0076,0.9848,0,0.8488
VC1353,5UTR,NC_002505,Qrr1,sRNA,NC_002505,25,0.00133794019197919,0.0197818943365575,2,+,1441608,1441650,1089978,1090012,-,43,35,1441551,1441801,1089964,1090056,0.56,0.16,1.2,0.16,0,0.846,0,0,0.0213,1
VC1921,CDS,NC_002505,VrrA,sRNA,NC_002505,25,0.000405917915958349,0.00770135601567304,2,-,2072702,2072744,1878774,1878807,+,43,35,2071868,2072998,1878740,1878823,0.44,0.08,0.68,0.08,0.3334,0.8881,0.1023,0.9852,0.4029,1
VC0706,CDS,NC_002505,VC1633,3UTR,NC_002505,25,0.00353193528959987,0.0394938968602741,2,-,756380,756422,1758732,1758767,-,43,36,756227,756467,1758711,1758955,0.2,0.16,0.36,0.16,0.5806,1,0.3129,1,0.7897,1
VC2574,CDS,NC_002505,VrrA,sRNA,NC_002505,25,0.000246967203658045,0.00511665335953313,2,-,2753918,2753954,1878770,1878810,+,37,41,2753647,2754026,1878715,1878823,0.4,0.04,0.64,0.04,0.1043,0.9053,0,0.8652,0.223,1
VC2566,CDS,NC_002505,Vcr229,sRNA,NC_002506,25,1.32622460454961E-15,1.25956234315414E-13,2,+,2748729,2748765,897638,897691,+,36,54,2748307,2749205,897532,897726,0.28,0.12,0.32,0.32,0.7238,0.556,0.1582,1,0.0251,1
VC1944,CDS,NC_002505,GcvB,sRNA,NC_002505,25,1.29936008063444E-20,1.60770184903705E-18,2,+,2095030,2095075,954720,954756,-,46,37,2094892,2095179,954718,954789,0.2,0,0.2,0,0.387,0.989,0.175,0.5075,0.652,1
VCt004:VCr005,IGR,NC_002505,VC1896,CDS,NC_002505,25,8.30955726949724E-24,1.18035819007608E-21,2,+,152852,152891,2043786,2043822,-,40,37,152797,152936,2043785,2043827,0.2,0.68,0.4,0.88,0.5299,0.0792,0.2028,0.6888,0.0501,0.0797
VCA0137,CDS,NC_002506,Qrr4,sRNA,NC_002506,25,0.00173792372620084,0.02406047225061,2,-,151437,151478,908222,908254,-,43,33,151272,152276,908202,908294,0.48,0.04,0.84,0.04,0.9237,0.496,0.3056,1,0.1143,0.9905
VC0899,CDS,NC_002505,VC0898,CDS,NC_002505,25,5.40963806455609E-45,1.39329829470563E-42,2,-,958316,958398,957113,957164,-,83,52,957325,958638,956166,957229,0.32,0.2,0.32,0.64,0.232,0.0696,0,0.9541,0,1
VC0024,3UTR,NC_002505,VcdRP,sRNA,NC_002505,25,1.90477776122627E-19,2.24238998850483E-17,2,-,21239,21283,2433395,2433429,-,45,36,21213,21304,2433386,2433473,0.36,0.12,0.36,0.16,1,0.8614,0.9315,1,0.718,1
Vcr081,sRNA,NC_002505,Qrr1,sRNA,NC_002505,25,1.69648495595781E-09,1.00559443292311E-07,2,-,2394847,2394883,1089975,1090010,-,37,35,2394833,2394894,1089963,1090054,0.36,0.2,0.36,0.2,0.4771,0.5157,0.3259,0.5208,0.0426,1
VC0073,CDS,NC_002505,VC0072,CDS,NC_002505,25,4.95538861868496E-49,1.35632145100573E-46,2,+,74361,74400,72751,72797,+,40,47,73852,74759,71794,73605,0.28,0.12,0.36,0.12,0.6651,0.5372,0,1,0.1223,0.9076
VC1450,CDS,NC_002505,TfoR,sRNA,NC_002505,25,2.64835081965313E-08,1.35567924300857E-06,2,+,1549826,1549857,2236652,2236692,+,33,41,1549642,1550077,2236578,2236709,0.24,0.04,0.24,0.04,0.4236,0.5665,0,0.9002,0,1
VC0416,CDS,NC_002505,VC0419,CDS,NC_002505,25,2.81657917696763E-29,4.869744553646E-27,2,+,443880,443918,445450,445486,+,39,37,443380,444151,445187,446120,0.36,0.08,0.56,0.08,0.7444,0.1661,0.1404,1,0,0.6222
VC1045:VC1049,IGR,NC_002505,TfoR,sRNA,NC_002505,25,4.89716024304322E-06,0.000170623498614261,2,-,1118822,1118856,2236658,2236697,+,35,40,1117968,1118978,2236604,2236709,0.28,0.08,0.28,0.08,0.0344,0.9145,0,0.2228,0.2,1
VCA0061,CDS,NC_002506,Vcr017,sRNA,NC_002505,25,5.27600177561794E-05,0.00138336344054058,2,+,68364,68407,350277,350311,-,44,35,67531,68617,350273,350336,0.36,0.2,0.4,0.36,0.8125,0.9743,0.1672,0.9669,0.337,1
VC0626:VC0630,IGR,NC_002505,FarS,sRNA,NC_002505,25,4.7227369586528E-09,2.65520401532226E-07,2,-,667998,668035,2266025,2266061,-,38,37,667964,668114,2266016,2266087,0.44,0.16,0.68,0.16,0.5182,0.6222,0.4926,0.5257,0.4017,1
VC0542,CDS,NC_002505,VrrA,sRNA,NC_002505,25,5.35194813514523E-07,2.26620310164167E-05,2,+,574036,574065,1878758,1878817,+,29,60,573995,574146,1878720,1878824,0.08,0.04,0.2,0.04,0.0175,0.5344,0,0.1779,0.259,1
VC0930,CDS,NC_002505,Vcr227,sRNA,NC_002506,25,0.000237982774232602,0.00496033213449233,2,+,994742,994767,479970,480014,+,27,45,994088,994885,479954,480023,0.72,0.08,0.72,0.08,0.3966,0.1914,0.1601,0.4375,0,1
VC1717,CDS,NC_002505,VadR,sRNA,NC_002506,25,3.49755941006499E-09,2.00118003318959E-07,2,-,1855770,1855810,3244,3280,+,42,37,1855682,1856500,3222,3285,0.24,0.04,0.36,0.04,0.9148,0.9412,0,1,0.241,1
VCA0180,CDS,NC_002506,VCA0181,CDS,NC_002506,25,4.62020985759091E-14,3.93690276339554E-12,2,+,198490,198525,199998,200033,+,36,36,197989,199414,199438,200596,0.28,0,0.28,0,0.3759,0.608,0,1,0,1
VC1557,CDS,NC_002505,Qrr3,sRNA,NC_002506,25,3.41873562341426E-06,0.000122821746398335,2,-,1668149,1668185,772314,772349,+,37,36,1668041,1668954,772285,772365,0.24,0.08,0.92,0.08,0.9743,0.8546,0.1954,1,0.2523,1
VC1477,CDS,NC_002505,VCA0791,CDS,NC_002506,25,2.40508949688003E-59,7.80646750364639E-57,2,+,1583360,1583401,736439,736470,-,42,32,1583228,1583506,735930,736639,0.4,0.04,0.48,0.04,0.6823,0.2339,0.1926,0.9802,0.0046,0.8177
VC2063,CDS,NC_002505,VC2066,CDS,NC_002505,25,2.5661707720521E-32,4.92435951295978E-30,2,-,2219341,2219383,2221415,2221446,-,43,32,2217888,2219969,2221184,2221866,0.32,0.04,0.48,0.04,0.272,0.639,0.0055,0.8884,0.0668,0.9959
VCA0489,CDS,NC_002506,Vcr017,sRNA,NC_002505,25,2.41881669998565E-12,1.82692499983893E-10,2,+,426050,426084,350277,350313,-,35,37,425885,426174,350273,350320,0.24,0.04,0.28,0.04,0.7012,0.9743,0.043,1,0.5109,1
VC1279:VC1281,IGR,NC_002505,VC1279,CDS,NC_002505,25,3.13922883973526E-41,7.49571727068127E-39,2,+,1356119,1356155,1354513,1354636,+,37,124,1355574,1356864,1353596,1355389,0.16,0.04,0.32,0.28,0.5139,0.5621,0.1326,0.9796,0,1
VC0557,CDS,NC_002505,Vcr043,sRNA,NC_002505,25,0.000391820010266618,0.00748538823055993,2,+,591689,591727,1114693,1114737,+,39,45,591663,592012,1114641,1114749,0.4,0.12,0.4,0.12,0.0377,0.6483,0,0.5888,0.3208,1
VC1050,CDS,NC_002505,Vcr214,sRNA,NC_002505,25,1.20584937810944E-19,1.42986223881328E-17,2,+,1120249,1120275,2376071,2376135,+,27,64,1120145,1120856,2376041,2376143,0.44,0.04,0.48,0.04,0.0774,0.3811,0,0.6031,0.114,1
VC0297,CDS,NC_002505,VCA0172,CDS,NC_002506,25,1.25737275830046E-65,4.47489739389876E-63,2,-,304347,304380,190114,190149,-,34,36,304335,304409,190112,190155,0.32,0.08,0.8,0.08,0.8708,0.0349,0.7345,0.8982,0.0282,0.0732
VCA0015,CDS,NC_002506,Qrr3,sRNA,NC_002506,25,0.000553263113714396,0.00990567875714338,2,+,17261,17300,772309,772344,+,40,36,17085,19153,772285,772365,0.4,0.12,0.68,0.12,0.0475,0.4759,0,0.8936,0.2523,1
VC0503:VC0512,IGR,NC_002505,VrrA,sRNA,NC_002505,25,0.00291484130971019,0.0346244972174304,2,+,537577,537612,1878762,1878803,+,36,42,537023,539044,1878683,1878824,0.36,0.12,0.52,0.12,0.161,0.5586,0.018,0.5086,0,1
VC1656:VC1662,IGR,NC_002505,VadR,sRNA,NC_002506,25,6.26478228865193E-05,0.00159643766742156,2,-,1792313,1792356,3245,3278,+,44,34,1789517,1794040,3208,3285,0.44,0.04,0.76,0.04,0.406,0.9137,0.0653,0.9574,0.0723,1
VC2530,CDS,NC_002505,Vcr043,sRNA,NC_002505,25,0.00285338804196746,0.0341282147739193,2,+,2713394,2713432,1114678,1114736,+,39,60,2713377,2713676,1114608,1114750,0.36,0.08,0.36,0.08,0.1169,0.5519,0,0.9686,0.1132,1
VC0360,CDS,NC_002505,Qrr3,sRNA,NC_002506,25,4.55624449096878E-06,0.000159573340450714,2,+,379200,379239,772302,772339,+,40,38,378990,379341,772257,772366,0.56,0.12,1.08,0.12,0.5191,0.4101,0,0.7362,0,1
VCA0441,CDS,NC_002506,VrrA,sRNA,NC_002505,25,0.00478527913374227,0.0484309594086415,2,+,397815,397855,1878784,1878820,+,42,37,397639,397885,1878770,1878823,0.72,0.04,0.84,0.04,0.9551,0.7163,0.7223,0.9871,0.6187,1
VCA0222,CDS,NC_002506,VadR,sRNA,NC_002506,25,1.4546331178186E-07,6.72589999968317E-06,2,+,243634,243677,3256,3278,+,44,24,243143,243987,3217,3286,0.4,0.12,0.48,0.12,0.7275,0.6453,0.1019,1,0.1807,1
VC0319:VCt014,IGR,NC_002505,Vcr064,sRNA,NC_002505,25,3.03172186643441E-12,2.27152757568535E-10,2,+,334634,334676,1595735,1595769,-,43,34,334459,334805,1595729,1595789,0.4,0,0.76,0,0.8477,0.9162,0.614,0.986,0.1892,1
CsrB,sRNA,NC_002505,Vcr064,sRNA,NC_002505,25,1.14954424791907E-06,4.55879139541524E-05,2,-,196809,196852,1595735,1595769,-,44,35,196485,196933,1595729,1595793,0.24,0.2,0.4,0.24,0.2981,0.4535,0,1,0.1351,1
VCA0939,CDS,NC_002506,Qrr3,sRNA,NC_002506,25,1.66962907110378E-17,1.77490921265304E-15,2,+,890255,890285,772303,772338,+,31,36,890179,891159,772272,772365,0.04,0.08,0.04,0.08,0.0329,0.4239,0,0.9389,0.1308,1
VC0564,CDS,NC_002505,VC0561,CDS,NC_002505,25,6.82204676619119E-56,2.07543143298005E-53,2,+,598102,598142,596306,596337,+,41,31,597908,598302,596196,596512,0.36,0.28,0.56,0.48,0.6029,0.0816,0,1,0,0.9113
VC2202:VC2206,IGR,NC_002505,VC2201,CDS,NC_002505,25,3.07780203438084E-39,7.05328286508849E-37,2,-,2349312,2349348,2347552,2347585,-,37,34,2349128,2349503,2347318,2347974,0.36,0.08,0.52,0.08,0.8754,0.5616,0.7634,0.9836,0.0907,0.8839
VC0591,CDS,NC_002505,TfoR,sRNA,NC_002505,25,0.00475155707100474,0.0482051436735647,2,-,619079,619117,2236651,2236695,+,39,45,618665,619513,2236589,2236709,0.48,0.08,0.64,0.08,0.5506,0.9009,0.0579,1,0.0846,1
VC1844,CDS,NC_002505,VC1845,CDS,NC_002505,25,2.92113004805183E-28,4.89540653484678E-26,2,-,1983687,1983736,1985349,1985386,-,50,38,1982911,1984404,1984733,1985858,0.24,0.08,0.24,0.08,0.4858,0.5119,0.0443,0.9631,0.0418,1
VC0434,CDS,NC_002505,tmRNA,CDS,NC_002505,25,4.92621433944665E-13,3.91967741625649E-11,2,-,466000,466034,914255,914274,-,35,20,465987,466104,914254,914275,0.16,0,0.2,0,0.1835,0.9557,0.0762,0.1967,0.9537,1
VC0258:VC0262,IGR,NC_002505,TarB,sRNA,NC_002505,25,0.000302511236760275,0.00606729600484503,2,+,266519,266563,911237,911276,-,45,40,266103,267313,911232,911292,0.36,0.04,0.6,0.04,0.7362,0.9572,0.5744,1,0.3218,1
VC0349,CDS,NC_002505,VC0347,CDS,NC_002505,25,1.7254097680354E-06,6.60357478681896E-05,2,+,372316,372356,370153,370186,+,41,33,371808,372923,370050,370437,0.56,0.04,0.92,0.04,0.4856,0.0169,0.0236,0.9629,0,1
VC1042,CDS,NC_002505,FarS,sRNA,NC_002505,25,8.97741909043387E-07,3.63786854005411E-05,2,-,1110960,1110999,2266025,2266059,-,40,35,1110398,1111341,2266015,2266098,0.4,0.04,0.4,0.04,0.2063,0.6379,0,0.6394,0.3077,1
VCr008:VCr009,IGR,NC_002505,VCt027:VCr011,IGR,NC_002505,25,1.883163151702E-18,2.11341091031433E-16,2,+,329104,329133,403656,403687,+,29,32,329094,329168,403570,403709,0.4,0.24,0.56,0.24,0.4168,0.5029,0.1111,0.6984,0.2028,0.6888
VC1719:VC1725,IGR,NC_002505,VadR,sRNA,NC_002506,25,7.53123141523806E-09,4.11666978967699E-07,2,-,1862214,1862256,3244,3278,+,43,35,1859262,1862552,3215,3285,0.28,0,0.56,0,0.0981,0.9118,0.0164,0.8107,0.1566,1
VC1149,CDS,NC_002505,Vcr001,sRNA,NC_002505,25,1.63633031735223E-07,7.49720927647877E-06,2,-,1221938,1221965,21903,21938,+,28,36,1221126,1222027,21898,21941,0.04,0.16,0.04,0.16,0.0158,0.932,0,0.5091,0,1
VC0158,CDS,NC_002505,VadR,sRNA,NC_002506,25,3.47575723634091E-05,0.000968541939590882,2,+,149363,149403,3233,3273,+,40,41,149251,150093,3202,3285,0.36,0,0.44,0,0.1564,0.373,0,1,0,1
VCA0105,5UTR,NC_002506,Vcr017,sRNA,NC_002505,25,1.64016842761161E-29,2.86032488297805E-27,2,+,115008,115049,350284,350320,-,42,37,114986,115382,350275,350370,0.28,0.04,0.52,0.04,0,0.903,0,0.8451,0,1
VCA0588,CDS,NC_002506,TfoR,sRNA,NC_002505,25,8.20151048493278E-05,0.00200679967481722,2,-,526166,526199,2236661,2236705,+,34,45,525625,526396,2236608,2236709,0.4,0.12,0.52,0.12,0.161,0.9785,0.0163,0.5006,0.2308,1
VCA0391,5UTR,NC_002506,VC0328,3UTR,NC_002505,25,4.13368903748077E-53,1.20709710748116E-50,2,+,369333,369355,344436,344458,+,22,22,369331,369356,344396,344462,0,0,0,0,0,1,0,0,0.9993,1
VC1554:VC1560,IGR,NC_002505,Spot42,sRNA,NC_002505,25,5.451362729224E-14,4.62407253628481E-12,2,+,1667675,1667699,106137,106182,+,25,46,1667668,1667817,106135,106183,0.08,0,0.08,0,0.1091,0.5633,0.1002,0.1429,0.5413,0.9817
VC2202,CDS,NC_002505,TarB,sRNA,NC_002505,25,4.78532297787101E-08,2.37306540108784E-06,2,-,2348543,2348575,911235,911273,-,33,39,2348124,2349024,911232,911297,0.2,0,0.24,0,0.4782,0.5439,0,0.9309,0.2644,1
