name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
CsrD,sRNA,NC_002506,TarA,sRNA,NC_002505,33,0,9.378207054204866e-49,2.113344451110971e-46,2,-,784041,784083,888554,888589,-,43,35,783862,784130,888550,888594,0.5758,0.303,0.6364,0.6061,0.2522,0.616,0.0,0.7695,0.5612,1.0
VC1141,5UTR,NC_002505,Vcr214,sRNA,NC_002505,33,0,4.094634429179842e-16,3.259116134724108e-14,2,+,1209540,1209580,2376094,2376134,+,41,41,1209535,1209607,2376058,2376142,0.3636,0.0,0.6667,0.0,0.0,0.5795,0.0,0.0,0.2632,1.0
VCA0935,CDS,NC_002506,Qrr3,sRNA,NC_002506,33,2,4.217681654772123e-12,2.4878347709820154e-10,2,+,886930,886965,772300,772335,+,36,36,886622,887011,772272,772369,0.303,0.0303,0.4242,0.0303,0.3224,0.3948,0.0,0.4522,0.1308,1.0
VCA0523,CDS,NC_002506,Vcr017,sRNA,NC_002505,33,0,2.183913351752909e-11,1.2061921435066068e-9,2,-,457763,457804,350283,350319,-,42,37,457595,457838,350275,350363,0.2424,0.0303,0.2424,0.0303,0.3671,0.5175,0.3028,0.5107,0.0435,1.0
VC1224,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,0,0.0014193613455246836,0.013260024199800324,2,-,1301091,1301124,21904,21938,+,34,36,1300867,1301317,21899,21940,0.4545,0.1818,0.5152,0.1818,0.4992,0.9333,0.2092,0.7869,0.0,0.975
VC2723,CDS,NC_002505,Vcr228,sRNA,NC_002506,33,0,3.1023803326914577e-31,4.701438376077259e-29,2,-,2897390,2897439,787383,787418,+,50,36,2897242,2897622,787295,787431,0.3333,0.0303,0.3333,0.0909,0.3634,0.9234,0.0567,0.558,0.1758,1.0
VCA1073,CDS,NC_002506,VqmR,sRNA,NC_002506,33,2,3.6537536648426365e-6,9.156198456477383e-5,2,-,1023965,1024011,1031545,1031579,+,47,36,1023579,1024609,1031501,1031589,0.1212,0.1212,0.2424,0.1212,0.8712,0.9406,0.6646,0.9949,0.42,1.0
CsrD,sRNA,NC_002506,Vcr096,sRNA,NC_002506,33,0,3.223749930916906e-5,0.0006111154503054607,2,-,783955,783998,243939,243974,-,44,36,783881,784130,243936,243986,0.4848,0.1212,0.6667,0.1212,0.5014,0.243,0.0,0.7147,0.0,1.0
Spot42,sRNA,NC_002505,prpB,CDS,NC_002505,33,7,2.3474791149242107e-14,1.6502096600591462e-12,2,+,106122,106157,1420596,1420628,+,36,33,106078,106183,1420233,1420734,0.2121,0.0606,0.2424,0.0606,0.7431,0.9565,0.0183,0.9817,0.5648,1.0
Qrr1,sRNA,NC_002505,VC0533,CDS,NC_002505,33,0,0.00015595517171239693,0.0023358499391422306,2,-,1090009,1090050,564511,564542,+,41,32,1089984,1090059,564350,564651,0.303,0.1212,0.4545,0.3333,0.5181,0.8759,0.0,0.7872,0.6706,0.9925
VC1249,CDS,NC_002505,VC0025,3UTR,NC_002505,33,28,3.609988353013922e-34,5.872435741129366e-32,2,-,1321561,1321585,21881,21906,+,24,25,1321547,1321630,21877,21926,0.2727,0.0606,0.2727,0.0606,0.0734,1.0,0.0,0.1016,1.0,1.0
trmB,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,1,1.0755909993476927e-14,7.770977025821533e-13,2,+,484776,484809,21904,21939,+,33,36,484488,485242,21897,21940,0.3636,0.0303,0.4242,0.0303,0.4305,0.0856,0.0,1.0,0.0,0.975
VC0533,CDS,NC_002505,Vcr102,sRNA,NC_002506,33,0,1.5290646167743407e-30,2.2644511700195818e-28,2,+,564503,564547,677824,677859,+,45,36,564308,564638,677806,677867,0.303,0.0303,0.5758,0.0303,0.8811,0.3417,0.6257,0.9786,0.0615,1.0
VC0552,CDS,NC_002505,Vcr228,sRNA,NC_002506,33,1,3.789289965402598e-15,2.8361105557013977e-13,2,+,586121,586160,787373,787407,+,40,35,585807,586626,787265,787432,0.3636,0.2121,0.6061,0.3333,0.4822,0.6514,0.1105,0.9726,0.0,1.0
VC1854,CDS,NC_002505,GcvB,sRNA,NC_002505,33,0,2.859214166576132e-6,7.342414852653217e-5,2,-,1993299,1993356,954739,954774,-,58,36,1992763,1993539,954718,954843,0.2727,0.0909,0.2727,0.1212,0.4829,0.725,0.2658,0.9675,0.3873,1.0
gcp,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,5,0.005543177630906527,0.0341445255385741,2,+,556020,556060,21904,21939,+,41,36,555517,556275,21895,21941,0.3636,0.1212,0.5455,0.1212,0.88,0.0652,0.3468,1.0,0.0,1.0
argD,CDS,NC_002505,VC2617,CDS,NC_002505,33,0,1.2124652655383983e-38,2.199124717686457e-36,2,-,2787197,2787237,2785794,2785826,-,41,33,2786754,2787787,2785412,2786449,0.2121,0.0606,0.303,0.0606,0.4476,0.5513,0.0,0.8134,0.0,0.9578
dapA:VC2161,IGR,NC_002505,Vcr001,sRNA,NC_002505,33,0,9.766285790268596e-18,8.587567682642429e-16,2,-,2307377,2307421,21904,21938,+,46,34,2307354,2307467,21897,21940,0.2727,0.1818,0.4242,0.2121,0.9878,0.9129,0.9169,1.0,0.0,0.975
fabZ,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,1,0.0006443770866072205,0.007306177827768563,2,-,2404199,2404247,21905,21939,+,49,36,2403985,2404466,21902,21941,0.303,0.2121,0.4242,0.2121,0.5359,0.9576,0.0,1.0,0.025,1.0
fadA,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,0,1.3769693303259835e-5,0.00029244446548396197,2,+,2945205,2945246,21905,21939,+,42,35,2944856,2945723,21901,21940,0.4848,0.0303,0.4848,0.0303,0.625,0.0985,0.2898,1.0,0.0,0.975
VC1464,CDS,NC_002505,Vcr220,sRNA,NC_002505,32,0,7.183548585017661e-25,8.788240225454627e-23,2,+,1573129,1573167,2653971,2654005,+,40,36,1572991,1573234,2653963,2654007,0.4375,0.2188,0.4688,0.2188,0.6641,0.7299,0.142,0.8609,0.6741,1.0
VC0319,CDS,NC_002505,VqmR,sRNA,NC_002506,32,1,4.27437909358039e-10,2.0911917642511954e-8,2,+,333432,333471,1031529,1031563,+,40,35,332680,333625,1031474,1031589,0.3125,0.1563,0.4375,0.1563,0.8276,0.6054,0.0052,0.9875,0.24,1.0
VCA0958,CDS,NC_002506,VqmR,sRNA,NC_002506,32,0,1.2908526034744739e-9,5.970264973244224e-8,2,+,907120,907157,1031535,1031570,+,38,36,906696,907298,1031482,1031588,0.3125,0.0938,0.3437,0.125,0.3111,0.6471,0.0073,0.4041,0.2933,1.0
VC1661,3UTR,NC_002505,GcvB,sRNA,NC_002505,32,0,2.06808428788476e-49,4.73204956509192e-47,2,+,1794372,1794407,954721,954756,-,37,36,1794343,1794475,954718,954768,0.2812,0.0,0.4062,0.0,1.0,0.9861,0.8009,1.0,0.7549,1.0
VCA0279,CDS,NC_002506,VqmR,sRNA,NC_002506,32,0,2.8306902110959665e-9,1.2615717374880185e-7,2,+,298501,298541,1031535,1031572,+,41,39,298269,298651,1031480,1031588,0.1875,0.0938,0.1875,0.0938,0.866,0.6438,0.4302,1.0,0.28,1.0
VCA0059,CDS,NC_002506,VC1159,5UTR,NC_002505,32,0,1.0121731345213723e-43,2.050142899514009e-41,2,-,66580,66627,1230381,1230416,+,47,36,66543,66761,1230376,1230416,0.3125,0.25,0.4063,0.4375,0.782,0.0,0.0524,0.9315,0.0,0.0
VC0171,CDS,NC_002505,Vcr096,sRNA,NC_002506,32,0,2.1330813295053532e-20,2.141514920104169e-18,2,+,171831,171879,243938,243973,-,49,36,171553,171969,243935,243981,0.3125,0.0938,0.4062,0.0938,0.99,0.9581,0.7802,1.0,0.1,1.0
VC0574,CDS,NC_002505,Vcr225,sRNA,NC_002506,32,0,5.8633216817373805e-46,1.2407122363530054e-43,2,+,605008,605052,42178,42213,+,45,36,604902,605314,42173,42214,0.4375,0.0,1.2813,0.0,0.1894,0.2538,0.0711,0.3968,0.1429,0.9796
VCA0589,CDS,NC_002506,Vcr001,sRNA,NC_002505,32,25,6.518355222826766e-6,0.00015147900943046752,2,-,527389,527416,21904,21939,+,28,36,526420,527490,21901,21941,0.1563,0.0938,0.1563,0.0938,0.0828,0.957,0.0,0.9991,0.0,1.0
VC0405,CDS,NC_002505,TarB,sRNA,NC_002505,32,0,1.8088852599436328e-10,9.22699874633668e-9,2,+,432739,432784,911239,911275,-,45,37,432228,433051,911230,911307,0.4375,0.0938,0.5312,0.0938,0.8162,0.93,0.4945,0.971,0.1494,1.0
VC2300,CDS,NC_002505,VqmR,sRNA,NC_002506,32,1,9.870817493851474e-20,9.63121658186389e-18,2,+,2454324,2454385,1031532,1031567,+,62,37,2454106,2455515,1031478,1031589,0.2188,0.0313,0.4062,0.0625,0.2062,0.6246,0.005,1.0,0.2667,1.0
VC2211,CDS,NC_002505,VqmR,sRNA,NC_002506,31,0,7.42256429235082e-24,8.74166480177199e-22,2,-,2363958,2363994,1031532,1031568,+,37,37,2363853,2364076,1031475,1031589,0.3226,0.0323,0.6129,0.0323,0.0625,0.8658,0.0053,0.1134,0.2467,1.0
lamB:VCA1032,IGR,NC_002506,Vcr017,sRNA,NC_002505,31,0,2.365603984125858e-9,1.0629392783225856e-7,2,-,980427,980462,350281,350317,-,36,37,979750,980691,350275,350343,0.3548,0.0645,0.3548,0.0645,0.2736,0.547,0.2165,0.4203,0.2609,1.0
rpsN,CDS,NC_002505,Vcr017,sRNA,NC_002505,31,3,1.4949649099333803e-6,4.112921422064807e-5,2,-,2758232,2758271,350282,350317,-,40,36,2758051,2758421,350275,350361,0.3226,0.0645,0.3548,0.0645,0.5209,0.5459,0.0,1.0,0.0652,1.0
VCA0960,CDS,NC_002506,Vcr228,sRNA,NC_002506,31,1,7.065212589718536e-22,7.575275826113253e-20,2,-,909742,909781,787387,787426,+,40,39,908797,909985,787264,787431,0.3226,0.0968,0.3548,0.0968,0.0821,0.9675,0.0,0.7706,0.0,1.0
VC0697,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,31,1,3.5338645964350565e-5,0.0006606404078557259,2,-,745768,745805,106502,106537,+,38,36,745709,745840,106495,106538,0.2903,0.129,0.2903,0.1935,1.0,0.9948,0.9397,1.0,0.25,1.0
pyrE,CDS,NC_002505,Vcr001,sRNA,NC_002505,31,2,0.0015034131341460446,0.013837887136057351,2,+,218727,218764,21904,21939,+,37,36,218589,219232,21902,21940,0.2258,0.0968,0.4194,0.0968,0.146,0.0766,0.0,0.8768,0.025,0.975
VCA0506,CDS,NC_002506,VqmR,sRNA,NC_002506,31,0,1.820565945381638e-12,1.1032544852950078e-10,2,+,434737,434778,1031539,1031574,+,42,36,434407,434911,1031474,1031589,0.4516,0.129,0.5161,0.2581,0.7053,0.6738,0.0,1.0,0.24,1.0
VC2060,CDS,NC_002505,Vcr096,sRNA,NC_002506,31,2,1.7993067850597346e-7,6.0466697673521296e-6,2,-,2214735,2214777,243937,243972,-,42,36,2214654,2215633,243936,243978,0.5484,0.0323,0.6774,0.0323,0.9357,0.2703,0.0522,1.0,0.16,1.0
hfq,CDS,NC_002505,VCA0689,3UTR,NC_002506,31,0,1.4356568423778836e-19,1.3890913927505713e-17,2,+,370155,370193,627704,627739,-,38,36,370097,370358,627689,627778,0.2903,0.0,0.3548,0.0,0.1656,1.0,0.0,0.7947,0.853,1.0
purN:fadE,IGR,NC_002505,FarS,sRNA,NC_002505,31,0,8.639673635319243e-12,4.944895119148359e-10,2,+,2382439,2382465,2266021,2266075,-,27,55,2382375,2382638,2266014,2266105,0.2258,0.0323,0.2258,0.0323,0.0503,0.9683,0.0,0.1638,0.2479,1.0
VC2007,CDS,NC_002505,Vcr017,sRNA,NC_002505,31,0,9.3114160819676e-9,3.859122326009741e-7,2,-,2159908,2159950,350290,350324,-,43,34,2159414,2160437,350275,350365,0.5806,0.0645,1.129,0.0645,0.5229,0.4719,0.0879,0.9285,0.0217,1.0
VC1854,CDS,NC_002505,Vcr220,sRNA,NC_002505,31,0,1.832732907625725e-16,1.4906704922883924e-14,2,-,1993291,1993332,2653965,2654003,+,42,40,1993070,1993787,2653938,2654007,0.3226,0.2258,0.3226,0.2903,0.4896,0.9732,0.0416,0.6899,0.4889,1.0
pfkA,CDS,NC_002505,Vcr228,sRNA,NC_002506,31,0,1.1106318578926516e-14,8.01302028587692e-13,2,-,2857641,2857682,787377,787415,+,42,39,2856819,2857818,787333,787431,0.4839,0.129,1.0323,0.129,0.1377,0.9007,0.0,0.9638,0.4061,1.0
VC0711,CDS,NC_002505,VrrA,sRNA,NC_002505,31,0,1.6178683976986436e-8,6.480901589684572e-7,2,+,761053,761095,1878763,1878796,+,43,34,760122,761419,1878686,1878823,0.3871,0.0645,0.6129,0.0645,0.5519,0.5658,0.1737,0.6778,0.0144,1.0
VC0856,CDS,NC_002505,VqmR,sRNA,NC_002506,31,0,0.0014715986429919834,0.013607614772350597,2,+,923071,923110,1031527,1031564,+,40,38,922481,923697,1031473,1031588,0.1613,0.0323,0.1935,0.0323,0.5053,0.5959,0.0,1.0,0.2333,1.0
VC2063,CDS,NC_002505,VC0025,3UTR,NC_002505,31,26,4.1247148310744735e-6,0.00010183154791630885,2,-,2217813,2217837,21885,21906,+,25,23,2217654,2219844,21879,21918,0.0968,0.0323,0.0968,0.0323,0.9203,1.0,0.0585,0.9877,1.0,1.0
thrA,CDS,NC_002505,Vcr228,sRNA,NC_002506,31,0,7.20693908601046e-10,3.4544863178846635e-8,2,-,2522093,2522131,787380,787420,+,39,41,2520206,2522320,787330,787431,0.2581,0.0323,0.5161,0.0323,0.0881,0.9355,0.0,0.8556,0.3879,1.0
VC2617,CDS,NC_002505,VC0025,3UTR,NC_002505,31,26,6.213307887643967e-15,4.590968659919187e-13,2,-,2785455,2785480,21886,21908,+,26,23,2785358,2786166,21846,21915,0.2903,0.0323,0.2903,0.0323,0.9156,1.0,0.2179,1.0,0.95,1.0
VC0573,CDS,NC_002505,VC0574,CDS,NC_002505,31,0,1.8539363707075176e-9,8.428529063509155e-8,2,+,604282,604322,605570,605602,+,41,33,604129,604809,605223,606022,0.3871,0.0645,1.0968,0.0968,0.1742,0.5995,0.0,0.9949,0.3249,0.9565
VC2599,CDS,NC_002505,Vcr043,sRNA,NC_002505,31,0,1.3698742005675827e-5,0.00029111574407244547,2,-,2766454,2766494,1114675,1114709,+,41,35,2766114,2768491,1114620,1114748,0.2903,0.0968,0.3548,0.129,0.8169,0.7476,0.0,0.955,0.1887,0.9937
VC0604,CDS,NC_002505,VC0025,3UTR,NC_002505,31,24,0.001222336533602193,0.011874354438119277,2,+,634542,634568,21877,21900,+,27,24,633856,635435,21774,21924,0.3548,0.0323,0.3548,0.0323,0.2612,1.0,0.0,0.5949,0.59,1.0
ihfA,CDS,NC_002505,Vcr228,sRNA,NC_002506,30,0,1.1354563881474489e-17,9.95053573821809e-16,2,+,1300300,1300339,787368,787402,+,40,35,1300214,1300531,787314,787431,0.3333,0.0333,0.4667,0.0333,0.2144,0.6164,0.0,0.8615,0.2909,1.0
VC2366,CDS,NC_002505,Vcr001,sRNA,NC_002505,30,2,0.0004207181556347554,0.00523059077897473,2,-,2523587,2523629,21905,21940,+,43,36,2523077,2523857,21900,21940,0.3,0.0333,0.6333,0.0333,0.4875,0.9633,0.0,1.0,0.0,0.975
VCA0144,CDS,NC_002506,Vcr001,sRNA,NC_002505,30,1,1.9666996131614114e-6,5.25546962849678e-5,2,+,159352,159392,21905,21939,+,41,36,159169,159851,21901,21940,0.3,0.0667,0.3,0.0667,0.2342,0.0875,0.0227,0.6692,0.0,0.975
VC1125,CDS,NC_002505,Vcr017,sRNA,NC_002505,30,1,6.442676024117143e-12,3.738835010428293e-10,2,+,1192846,1192887,350288,350322,-,42,35,1192729,1193068,350275,350366,0.3333,0.0667,0.6333,0.0667,0.2627,0.8565,0.0,0.6053,0.0109,1.0
Vcr017,sRNA,NC_002505,VCA0474,CDS,NC_002506,30,0,0.004528666418910381,0.029840472207136693,2,-,350319,350358,418510,418547,+,40,38,350289,350367,418059,418726,0.2667,0.0667,0.3333,0.0667,0.5261,0.657,0.0,0.8478,0.0,0.9162
VCA0347,CDS,NC_002506,VqmR,sRNA,NC_002506,30,0,7.096276577414424e-11,3.748317374300435e-9,2,+,342984,343022,1031540,1031574,+,39,36,342946,343048,1031492,1031588,0.3333,0.0333,0.4333,0.0333,0.8308,0.6778,0.6465,0.8935,0.36,1.0
Vcr017,sRNA,NC_002505,VCA0294:VCA0297,IGR,NC_002506,30,7,0.0003255485242132709,0.004256292459606133,2,-,350319,350354,313391,313423,+,36,33,350273,350368,313331,313530,0.4333,0.0667,0.5333,0.1,0.5257,0.2783,0.0,1.0,0.0,0.6407
VCA0399,CDS,NC_002506,VqmR,sRNA,NC_002506,30,0,6.7880795571012895e-12,3.9305170338699403e-10,2,+,373875,373909,1031534,1031575,+,35,42,373677,374232,1031475,1031589,0.3,0.1333,0.3333,0.1667,0.4802,0.6433,0.2149,0.8491,0.2467,1.0
VC2064,CDS,NC_002505,Vcr065,sRNA,NC_002505,30,0,1.6263932198702352e-21,1.720770306104575e-19,2,-,2220059,2220098,1617211,1617245,+,40,34,2219968,2220470,1617194,1617249,0.2667,0.0667,0.2667,0.0667,0.9065,0.9733,0.3352,1.0,0.568,1.0
VC2358,CDS,NC_002505,VC0736,3UTR,NC_002505,30,0,7.038812265752647e-51,1.6692727676253032e-48,2,-,2514761,2514803,792079,792114,+,43,36,2514734,2514819,792074,792116,0.2667,0.0667,0.5,0.0667,0.0614,1.0,0.0,0.1107,1.0,1.0
VCA0276,CDS,NC_002506,VqmR,sRNA,NC_002506,30,1,1.17372411731466e-6,3.307970163877349e-5,2,-,294296,294329,1031524,1031568,+,34,46,293114,295716,1031475,1031588,0.2,0.0,0.2333,0.0,0.506,0.8696,0.0101,0.919,0.2467,1.0
VC0715,CDS,NC_002505,Vcr017,sRNA,NC_002505,30,1,4.491201314205865e-6,0.00010955458500983425,2,+,768982,769022,350281,350316,-,41,36,768843,769306,350275,350343,0.4,0.0667,1.1667,0.1,0.6524,0.9297,0.4044,1.0,0.2609,1.0
VC1689,CDS,NC_002505,Vcr228,sRNA,NC_002506,30,0,3.476438686820664e-19,3.30833666988025e-17,2,-,1823899,1823939,787395,787430,+,41,36,1822644,1824138,787389,787433,0.3,0.0667,0.5667,0.0667,0.3394,0.9911,0.2016,1.0,0.7455,1.0
VCA0397,CDS,NC_002506,Vcr096,sRNA,NC_002506,30,0,5.250031482228225e-12,3.07586256395487e-10,2,+,372817,372857,243937,243972,-,41,36,372654,372891,243936,243978,0.4333,0.1333,0.4667,0.2,0.616,0.9787,0.195,0.6867,0.16,1.0
VC2764,CDS,NC_002505,VqmR,sRNA,NC_002506,30,0,4.3183586240514104e-5,0.0007877769692482781,2,-,2950849,2950884,1031532,1031576,+,36,44,2950135,2951501,1031474,1031589,0.3667,0.1667,0.9,0.2333,0.4846,0.9171,0.02,0.9936,0.24,1.0
VCA0428:VCA0431,IGR,NC_002506,Vcr228,sRNA,NC_002506,30,0,1.7568632954528462e-16,1.4300784807630633e-14,2,+,391073,391114,787395,787430,+,42,35,390919,391156,787380,787432,0.1667,0.1667,0.1667,0.3,0.7746,0.7836,0.1774,0.9021,0.6909,1.0
VC0264,CDS,NC_002505,VqmR,sRNA,NC_002506,30,0,2.0096875749735857e-5,0.00040721793193947066,2,+,269340,269381,1031538,1031571,+,43,34,268990,270213,1031494,1031588,0.2,0.1667,0.4333,0.2,0.2291,0.666,0.0,0.8376,0.3733,1.0
VCA0808,CDS,NC_002506,VqmR,sRNA,NC_002506,30,0,7.652175846017417e-10,3.652764912099373e-8,2,-,752945,752999,1031533,1031568,+,55,36,752623,753187,1031478,1031588,0.3667,0.1333,0.8333,0.1333,0.3139,0.8642,0.0,0.7789,0.2667,1.0
VCA0350,CDS,NC_002506,VCA0317,CDS,NC_002506,30,0,5.158490074719777e-56,1.3163000041153823e-53,2,+,344248,344288,325551,325583,+,41,34,343709,344524,325212,325748,0.4,0.0667,0.5333,0.1,0.5657,0.6322,0.0,1.0,0.0,1.0
VC0015a,CDS,NC_002505,Vcr017,sRNA,NC_002505,30,0,3.7663054099463927e-6,9.412147293075347e-5,2,+,14066,14107,350277,350313,-,43,38,13829,14166,350275,350359,0.3667,0.0667,0.9,0.0667,0.4714,0.9819,0.0,0.5906,0.087,1.0
CsrD,sRNA,NC_002506,VC1001,CDS,NC_002505,30,1,1.97361044898012e-33,3.1659874243963066e-31,2,-,784047,784086,1071924,1071958,+,40,35,783856,784130,1071903,1071971,0.7333,0.2667,1.0333,1.1333,0.2362,0.0428,0.0,0.7867,0.0,0.053
VC0815,CDS,NC_002505,Vcr001,sRNA,NC_002505,30,4,6.483017715496743e-6,0.00015075876130452666,2,-,871408,871440,21904,21939,+,33,36,871275,872331,21901,21940,0.4333,0.2,0.4667,0.2,0.9089,0.9583,0.235,1.0,0.0,0.975
Vcr067,sRNA,NC_002505,TarB,sRNA,NC_002505,29,1,2.447693289107695e-6,6.386700459373487e-5,2,+,1801958,1801994,911238,911276,-,37,39,1801885,1802072,911232,911296,0.3103,0.0345,0.4828,0.0345,0.4581,0.9449,0.0,0.7906,0.2759,1.0
VCA0048,CDS,NC_002506,VqmR,sRNA,NC_002506,29,0,7.667009524837862e-17,6.380594417512948e-15,2,-,56160,56194,1031524,1031568,+,35,45,56109,56242,1031475,1031588,0.3793,0.0345,0.4138,0.0345,0.7442,0.8697,0.5321,0.874,0.2467,1.0
VC1455,CDS,NC_002505,Vcr220,sRNA,NC_002505,29,0,4.498035678716095e-22,4.8577852127710856e-20,2,+,1566221,1566260,2653969,2654004,+,40,36,1566157,1566343,2653954,2654007,0.2759,0.1724,0.2759,0.1724,0.6898,0.7193,0.3846,0.9349,0.6074,1.0
VC1874,CDS,NC_002505,TarB,sRNA,NC_002505,29,0,3.389058937694762e-8,1.288659335293651e-6,2,+,2019045,2019086,911238,911273,-,42,36,2018479,2019602,911232,911293,0.4138,0.1034,0.8276,0.1034,0.4953,0.9465,0.1039,0.8284,0.3103,1.0
flhB,CDS,NC_002505,Vcr017,sRNA,NC_002505,29,0,0.0012131333583674118,0.01181029679629991,2,-,2275890,2275932,350282,350318,-,43,36,2275490,2276259,350275,350368,0.2414,0.069,1.2759,0.069,0.3041,0.536,0.0,0.6584,0.0,1.0
makC,CDS,NC_002506,Vcr001,sRNA,NC_002505,29,1,4.72968807935142e-6,0.00011462796947086796,2,+,833366,833404,21904,21939,+,39,36,833081,833505,21897,21940,0.3793,0.0345,0.3793,0.0345,0.7947,0.0871,0.0,1.0,0.0,0.975
VCA1027,CDS,NC_002506,Vcr017,sRNA,NC_002505,29,0,7.925028046587981e-5,0.001320753433536537,2,-,975392,975432,350282,350317,-,41,36,975016,975549,350274,350344,0.1379,0.069,0.1724,0.069,0.1335,0.545,0.0,0.5837,0.25,1.0
VC0148,CDS,NC_002505,VqmR,sRNA,NC_002506,29,0,0.0007191565823119126,0.00796166114910595,2,+,138157,138199,1031522,1031553,+,43,32,138127,138284,1031478,1031588,0.2069,0.1034,0.4138,0.1379,0.0681,0.5607,0.0,0.1897,0.2667,1.0
VC2546,CDS,NC_002505,Vssrna24,sRNA,NC_002505,29,0,2.310092004472005e-5,0.00045880137082331254,2,-,2726971,2727012,106502,106537,+,43,36,2726905,2727045,106494,106538,0.3103,0.0,0.3103,0.0,0.1359,0.9938,0.0,0.3256,0.2321,1.0
VCA0501,CDS,NC_002506,Vcr017,sRNA,NC_002505,29,1,0.0026104547573043576,0.02060302060366588,2,+,432484,432523,350277,350311,-,40,35,432265,432971,350275,350317,0.3448,0.069,0.4138,0.069,0.0545,0.9783,0.0,1.0,0.5435,1.0
Vcr043,sRNA,NC_002505,Vcr081,sRNA,NC_002505,29,0,8.951526098631185e-12,5.114947212560333e-10,1,+,1114631,1114669,2394664,2394702,-,39,39,1114589,1114716,2394658,2394766,0.1724,0.069,0.1724,0.069,0.4997,1.0,0.0,0.7925,0.7348,1.0
VC0402,CDS,NC_002505,Vcr214,sRNA,NC_002505,29,1,3.216333576252148e-10,1.5922610015388072e-8,2,+,429037,429075,2376091,2376127,+,39,37,427957,429317,2376044,2376143,0.2759,0.069,0.2759,0.069,0.8149,0.5514,0.1489,0.9589,0.1404,1.0
flgF,CDS,NC_002505,Vssrna24,sRNA,NC_002505,29,0,0.0005322366576500633,0.006288147801628244,2,-,2343803,2343834,106496,106536,+,32,41,2343268,2343967,106480,106538,0.5517,0.0,0.5517,0.0,0.1902,0.9809,0.0,0.9039,0.0,1.0
tpx,CDS,NC_002505,Vcr017,sRNA,NC_002505,29,0,2.0263304262143437e-17,1.7391695026642648e-15,2,+,885813,885844,350280,350316,-,32,37,885786,885867,350275,350335,0.4138,0.0345,0.7931,0.0345,0.1437,0.9498,0.0263,0.1903,0.3478,1.0
VCA0220,5UTR,NC_002506,Vcr064,sRNA,NC_002505,29,0,2.1567524469791986e-27,2.875025573047431e-25,2,+,240030,240071,1595742,1595774,-,41,34,240008,240119,1595729,1595794,0.2414,0.0345,0.3448,0.0345,0.0,0.8308,0.0,0.003,0.1216,1.0
infB,CDS,NC_002505,Vcr053,sRNA,NC_002505,29,0,4.053376814716791e-30,5.902056785736575e-28,2,+,685890,685931,1355298,1355334,-,42,37,685387,686041,1355296,1355359,0.3448,0.0,0.6552,0.0,0.2203,0.9875,0.0185,0.2611,0.4513,1.0
fliF,CDS,NC_002505,VC0736,3UTR,NC_002505,29,0,2.9669341094662086e-30,4.338307726636615e-28,2,-,2287922,2287962,792080,792115,+,41,36,2287457,2288107,792076,792116,0.4138,0.2759,0.5172,0.2759,0.2207,1.0,0.1142,0.4874,1.0,1.0
rpsA,CDS,NC_002505,VqmR,sRNA,NC_002506,29,0,6.239610573237438e-8,2.2689691120494227e-6,2,-,2064487,2064544,1031535,1031570,+,58,36,2063912,2065529,1031475,1031589,0.2414,0.0345,0.2414,0.069,0.5962,0.8791,0.0,0.9407,0.2467,1.0
VC2548:VC2558,IGR,NC_002505,GcvB,sRNA,NC_002505,29,0,9.810335434571218e-19,9.176586002634408e-17,2,-,2738005,2738043,954735,954773,-,40,39,2737994,2738054,954718,954863,0.2414,0.0345,0.2414,0.0345,0.1428,0.728,0.1351,0.1445,0.2892,1.0
VC1621,5UTR,NC_002505,Vcr017,sRNA,NC_002505,29,1,0.00015466735247833093,0.0023198988714189647,2,+,1741625,1741653,350288,350330,-,29,42,1741602,1742006,350275,350346,0.1724,0.069,0.1724,0.069,0.0,0.8549,0.0,0.181,0.2283,1.0
VCA0113,CDS,NC_002506,VadR,sRNA,NC_002506,29,0,4.7406133096274035e-20,4.694155209234738e-18,2,+,123724,123765,3246,3280,+,43,34,123547,123783,3222,3285,0.3448,0.0345,0.6552,0.0345,0.4334,0.5347,0.0,0.4706,0.241,1.0
VC1782,CDS,NC_002505,Vcr001,sRNA,NC_002505,29,12,1.3322509188023805e-6,3.7155275423658136e-5,2,+,1931266,1931294,21904,21939,+,29,36,1930932,1931725,21897,21940,0.4138,0.069,0.4138,0.1034,0.4766,0.0776,0.0568,0.9757,0.0,0.975
VC2424,CDS,NC_002505,Vcr001,sRNA,NC_002505,29,0,5.148559266395493e-13,3.286428603460667e-11,2,+,2597725,2597763,21905,21939,+,39,36,2597655,2597826,21902,21940,0.2414,0.0,0.2414,0.0,0.0643,0.0888,0.0006,0.1019,0.025,0.975
