name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
VCA0933:VCA0935,IGR,NC_002506,VCA0919,CDS,NC_002506,7,1,6.723173206127216e-5,0.00324834316817796,1,+,886313,886694,871346,871617,+
VCA0585:VCA0588,IGR,NC_002506,VCA0590,CDS,NC_002506,7,0,9.111227318227191e-14,1.587965553713175e-11,2,-,523809,524650,527582,528416,-
VC0725,CDS,NC_002505,VC0715:VC0719,IGR,NC_002505,7,0,0.0010150374775107882,0.025679737913115,2,+,781292,782760,769524,771840,+
VC0633,3UTR,NC_002505,VC2361,5UTR,NC_002505,7,0,0.0001442259011104061,0.005999747713733244,1,-,674775,674829,2517078,2517146,+
VC2439,CDS,NC_002505,fur,CDS,NC_002505,7,0,0.00018361308251349385,0.0072418561737308505,2,-,2617239,2617677,2263284,2263612,+
VC2479,CDS,NC_002505,VC2471,CDS,NC_002505,7,0,1.3745575147013776e-6,0.00011283025744601481,2,+,2658532,2658893,2652290,2652407,-
recA,5UTR,NC_002505,alaS,CDS,NC_002505,7,3,3.167376204077905e-5,0.0017361965165974482,2,+,574668,574707,576734,578624,+
recA,5UTR,NC_002505,rpsJ,5UTR,NC_002505,7,0,3.773423950607396e-13,6.338451442496523e-11,1,+,574672,574707,2764771,2764800,-
recA,5UTR,NC_002505,VC0542,3UTR,NC_002505,7,7,3.8045351974671e-14,6.782722029320207e-12,2,+,574647,574708,574621,574660,+
VC0901,CDS,NC_002505,VC0900,CDS,NC_002505,7,0,8.860766641453729e-11,1.2541788360623426e-8,2,-,960616,962374,959072,960161,-
VC0901,CDS,NC_002505,queF,CDS,NC_002505,7,0,1.420885614093427e-16,2.8711162840613226e-14,1,-,960561,962071,962978,963655,-
VC2083,CDS,NC_002505,VC2083:gltA,IGR,NC_002505,7,1,3.4526045894611025e-12,5.452064146895491e-10,2,+,2242862,2243108,2243909,2244512,+
VC1685,CDS,NC_002505,VC1682,CDS,NC_002505,7,0,1.8277968776866174e-12,2.9412569756309745e-10,2,+,1819063,1819768,1816449,1817023,+
VC0281:VC0287,IGR,NC_002505,engA,CDS,NC_002505,7,0,0.0001448830897697326,0.006021950737045387,2,+,290941,294420,815864,817010,+
VC0135,CDS,NC_002505,VC0132,CDS,NC_002505,7,0,5.614123796231528e-12,8.716537682195702e-10,2,-,129916,130679,127512,128314,-
VC0922,CDS,NC_002505,wecC,CDS,NC_002505,7,0,1.1186099426076098e-8,1.294509331528936e-6,2,+,985160,986088,980692,981839,+
VC0922,CDS,NC_002505,VC0916,CDS,NC_002505,7,0,8.831657219017713e-12,1.3502556282005654e-9,2,+,985246,986144,978825,979124,+
rpsB,5UTR,NC_002505,Vcr078,sRNA,NC_002505,7,1,5.780907902484222e-5,0.0028672160701285875,2,-,2416122,2416256,2332937,2333013,-
VC1953,CDS,NC_002505,VC1952,CDS,NC_002505,7,0,5.2575250144931367e-14,9.2897744438172e-12,2,-,2107130,2107897,2104214,2106319,-
VC1307,CDS,NC_002505,VC1305,CDS,NC_002505,7,2,1.398578522696094e-13,2.407576883309235e-11,2,+,1388922,1389778,1387056,1387267,+
VC1307,CDS,NC_002505,VC1309,CDS,NC_002505,7,0,8.761584244035703e-10,1.136950268983541e-7,2,+,1388935,1389750,1391505,1392089,+
rpmB,CDS,NC_002505,VC0221,CDS,NC_002505,7,1,2.930184419008516e-7,2.7549034920796015e-5,2,+,226265,226477,227413,228043,+
VC0416,CDS,NC_002505,VC0415,5UTR,NC_002505,7,1,1.7621633627994278e-12,2.837503633414087e-10,2,+,443405,443709,442115,442176,+
VqmR,sRNA,NC_002506,VC1450,CDS,NC_002505,7,1,7.66806502390703e-8,7.939238337210236e-6,2,+,1031474,1031550,1549668,1550032,+
VqmR,sRNA,NC_002506,rplL,5UTR,NC_002505,7,1,5.37595364639424e-6,0.00037773705213738784,2,+,1031498,1031587,339721,339780,+
VqmR,sRNA,NC_002506,VC2647,5UTR,NC_002505,7,0,1.7169013109548004e-6,0.000137733378345558,2,+,1031508,1031588,2821381,2821501,+
VqmR,sRNA,NC_002506,VC2141,CDS,NC_002505,7,0,2.4383832971086285e-5,0.0013937974450443718,2,+,1031490,1031587,2295809,2296243,-
VqmR,sRNA,NC_002506,VCA0545,5UTR,NC_002506,7,0,1.5401759251921918e-7,1.5193389193998645e-5,2,+,1031531,1031587,481927,481998,+
VC0148,CDS,NC_002505,VC0150,5UTR,NC_002505,7,1,2.5853636439156854e-13,4.383347845302477e-11,2,+,138239,138725,139943,140017,+
rpsP,5UTR,NC_002505,VC2598,CDS,NC_002505,7,0,0.0016954683329598954,0.03638312452531874,1,+,596157,596198,2765352,2765437,-
VCA0013,CDS,NC_002506,VCA0007:VCA0009,IGR,NC_002506,7,1,0.00171928930616149,0.03672122796615465,2,+,12477,13832,6632,7968,+
VCA0013,CDS,NC_002506,Vcr224,sRNA,NC_002506,7,2,3.2678330732861823e-9,4.007819715119616e-7,2,+,12535,14317,14674,14776,+
aroB,CDS,NC_002505,VC2623,CDS,NC_002505,7,0,7.79780919068734e-7,6.753152781893508e-5,2,-,2799328,2800393,2794483,2794762,-
VC2766,CDS,NC_002505,Vssrna24,sRNA,NC_002505,7,0,9.7317370775295e-6,0.0006357971670397283,2,-,2952497,2954051,106481,106537,+
VC2201,CDS,NC_002505,VC0428,3UTR,NC_002505,7,1,0.0006815724010276534,0.0194293648199364,1,-,2347445,2347673,456822,456871,-
VC2201,CDS,NC_002505,VC2202:VC2206,IGR,NC_002505,7,0,1.7206803939014957e-13,2.94619388562551e-11,2,-,2347565,2347899,2349259,2349503,-
VC0038:VC0041,IGR,NC_002505,VC0044,CDS,NC_002505,7,0,4.11834801184668e-8,4.436397784214837e-6,2,-,37219,38036,42019,43103,-
cysE,CDS,NC_002505,VC2653,3UTR,NC_002505,7,0,4.9625871326047304e-5,0.002527054874449317,1,-,2822177,2822908,2824168,2824293,-
VC0651,3UTR,NC_002505,VCA0740,CDS,NC_002506,7,0,6.118972603323333e-8,6.4322736230150085e-6,1,-,695306,695359,685956,686319,-
VC0651,3UTR,NC_002505,VC0278,CDS,NC_002505,7,0,0.00013661205194148945,0.005746079354729567,2,-,695306,695356,283465,283833,+
VC0406,CDS,NC_002505,VC0401,CDS,NC_002505,7,1,0.0001199483780769496,0.005188076915375503,2,+,433407,434299,427425,427613,+
VCA0801,CDS,NC_002506,RNaseP,CDS,NC_002505,7,0,0.002023358779565467,0.04091428535572465,2,+,742127,742926,2580720,2581118,-
VC1571:VC1574,IGR,NC_002505,VC1522,CDS,NC_002505,7,0,9.445813555354172e-7,8.03430088763682e-5,2,-,1684179,1685885,1637144,1638176,-
VC1571:VC1574,IGR,NC_002505,VC1576,5UTR,NC_002505,7,1,4.023120093621079e-10,5.3933683923446324e-8,2,-,1684228,1685853,1687276,1687378,-
ispF,CDS,NC_002505,VC0534,CDS,NC_002505,7,0,1.6246732882600847e-8,1.8437710685252683e-6,1,+,560759,561085,564971,565417,+
VC1972,CDS,NC_002505,VC0770,CDS,NC_002505,7,0,0.0008474402333342329,0.022641346208580018,2,-,2123352,2123763,825492,825847,+
VC2356,CDS,NC_002505,VC2355,CDS,NC_002505,7,2,5.630618010650657e-6,0.00039348799637051825,2,-,2511857,2513126,2511003,2511627,-
ruvA,3UTR,NC_002505,cysS,CDS,NC_002505,7,0,9.83876408900877e-11,1.3887313054019633e-8,2,-,1985918,1985972,1987593,1988377,-
rpsB:VC2265,IGR,NC_002505,dnaE,CDS,NC_002505,7,0,0.0003474690468321009,0.01183607235567924,2,-,2417998,2420329,2397821,2400737,-
uvrB,CDS,NC_002505,VC1022,CDS,NC_002505,7,1,7.692892949239409e-13,1.267750655628967e-10,2,+,1087820,1089835,1091598,1091957,+
VC2185:flgA,IGR,NC_002505,VC2143,CDS,NC_002505,7,1,0.0021022858295379784,0.04194847781307518,2,+,2332835,2333731,2298318,2298534,-
VCA0520,CDS,NC_002506,VCA0518,CDS,NC_002506,7,1,0.001792146972885974,0.037762370617564156,2,+,450706,451465,448661,449025,-
VCA0520,CDS,NC_002506,VCA0511,CDS,NC_002506,7,1,1.4736895947933793e-6,0.00012016931535794745,1,+,450603,451592,440370,442121,+
VCA0520,CDS,NC_002506,VCA0522:VCA0527,IGR,NC_002506,7,0,7.170604723431719e-8,7.446203640040328e-6,2,+,450622,451541,456927,460070,+
VC1503,CDS,NC_002505,Spot42,sRNA,NC_002505,7,0,6.713413939114062e-7,5.890081526484461e-5,2,-,1617264,1617346,106077,106165,+
VC2512,3UTR,NC_002505,frr,CDS,NC_002505,7,0,3.528094287093891e-5,0.001900488930633741,2,+,2701517,2701556,2412918,2413102,-
rpsP,CDS,NC_002505,rplS,3UTR,NC_002505,7,0,3.5647117144419273e-10,4.800710213664328e-8,1,+,596272,596396,598261,598321,+
VC2041:VC2045,IGR,NC_002505,VC2041,3UTR,NC_002505,7,5,2.90999250568567e-7,2.737844788323858e-5,2,+,2199318,2201198,2199251,2199327,+
VC0630,CDS,NC_002505,nusA,CDS,NC_002505,7,0,0.0003766133716290887,0.012576278368125757,2,-,670977,671893,683937,685286,+
VC0630,CDS,NC_002505,VC0626:VC0630,IGR,NC_002505,7,3,3.468202529162641e-15,6.559215732593857e-13,2,-,671049,671886,667688,670345,-
rph,CDS,NC_002505,VCA0815,CDS,NC_002506,7,0,1.169829866247827e-5,0.000744950232107867,1,+,217660,217845,761393,763189,-
VCA0514:VCA0519,IGR,NC_002506,VCA0521,CDS,NC_002506,7,2,6.236555022762108e-5,0.0030518321464345194,2,+,445328,448638,452229,454070,+
flgD,CDS,NC_002505,flgB,5UTR,NC_002505,7,2,3.102351026168146e-11,4.546500839028088e-9,2,-,2345509,2345944,2346986,2347036,-
VC2435,CDS,NC_002505,VC2438,CDS,NC_002505,7,1,1.967223311799792e-5,0.0011616847037646321,2,-,2609922,2610023,2613969,2615905,-
VC2237,3UTR,NC_002505,rpsB,5UTR,NC_002505,7,0,8.351019761330964e-10,1.0859729898864546e-7,2,+,2392601,2392655,2416222,2416276,-
VC2237,3UTR,NC_002505,VC1832,5UTR,NC_002505,7,0,1.3987982334722971e-14,2.560989033122947e-12,1,+,2392603,2392655,1973881,1973920,+
VC0420,CDS,NC_002505,VC0428,5UTR,NC_002505,7,0,0.0003836427081183258,0.01275136417942326,2,+,447267,448559,457320,457367,-
VC0781,CDS,NC_002505,VC0779,CDS,NC_002505,7,0,3.470444650385998e-19,7.953472785790573e-17,1,+,837361,837793,836074,836166,+
VC0567,CDS,NC_002505,VC0566,3UTR,NC_002505,7,0,1.8869132159624482e-11,2.8169252560187504e-9,2,-,601197,601590,599563,599654,-
rplM,CDS,NC_002505,VC0577,CDS,NC_002505,7,0,3.0541368915912756e-5,0.0016829692712146919,2,+,603368,603491,607577,608020,+
rplM,5UTR,NC_002505,VCA0166,CDS,NC_002506,7,0,1.57247901434435e-5,0.0009596383041514853,2,+,602997,603051,184331,184464,+
VC1839,CDS,NC_002505,VC1844,CDS,NC_002505,7,0,1.0335040679662162e-5,0.0006697968980156992,2,-,1980019,1980629,1982917,1983693,-
VC0635:VC0651,IGR,NC_002505,VC0695,CDS,NC_002505,7,0,0.0008322154087846698,0.022350739231462212,2,-,681898,695068,743515,744337,+
VC0635:VC0651,IGR,NC_002505,VC0637,CDS,NC_002505,7,0,0.00034541934863400304,0.01178153401444842,2,-,680426,694921,678284,679002,+
hemC,CDS,NC_002505,xerC,CDS,NC_002505,7,0,0.0010016064212743773,0.025433718874430425,2,-,114763,115694,122119,122666,+
VC0260,CDS,NC_002505,VC0260:VC0265,IGR,NC_002505,7,0,1.2799893817909367e-10,1.7886659678188778e-8,2,-,265823,266768,267507,267879,-
VCA0933,5UTR,NC_002506,CsrB,sRNA,NC_002505,7,0,5.67795598575639e-6,0.0003963629415336263,2,+,885923,886067,196529,196932,-
VC1985,CDS,NC_002505,VC1990,CDS,NC_002505,7,1,0.00017863376690717918,0.007089770477154217,2,-,2137301,2138647,2141547,2143386,-
VC0252,CDS,NC_002505,VCA0165,3UTR,NC_002506,7,2,8.79976242211597e-5,0.004040464394954207,2,+,259862,260282,184095,184145,+
VC1971,CDS,NC_002505,VC1981:VC1991,IGR,NC_002505,7,1,1.5303708096110787e-7,1.5106797919916433e-5,2,-,2121857,2123066,2133901,2137192,+
VC1971,CDS,NC_002505,VC1990,CDS,NC_002505,7,0,0.000718882438726947,0.02017122044690926,1,-,2122257,2123264,2142220,2143374,-
modB,CDS,NC_002506,VCA0667:VCA0674,IGR,NC_002506,7,1,0.00014438024800993352,0.0060046398153642865,2,-,669051,669714,606372,608620,-
carB,CDS,NC_002505,VC2458,CDS,NC_002505,7,0,0.0016369316892982442,0.03553505774838536,2,-,2554937,2557242,2641308,2641648,-
VC2072,CDS,NC_002505,VC2064,CDS,NC_002505,7,0,3.249606095190621e-5,0.0017749856861448067,1,+,2227474,2229680,2220313,2220680,-
VC1964,CDS,NC_002505,VC0995,5UTR,NC_002505,7,0,2.175529764168758e-18,4.806071071968251e-16,1,-,2114200,2114781,1061257,1061299,+
VC1964,CDS,NC_002505,VC1964:VC1968,IGR,NC_002505,7,0,2.26912597006407e-6,0.00017695867685016064,2,-,2114247,2115094,2115937,2117629,-
VCA0769,CDS,NC_002506,VC1597:VC1600,IGR,NC_002505,7,0,0.0004267477403658668,0.013807111720904543,2,-,713097,713221,1711308,1712081,-
xni,CDS,NC_002505,VC0900,CDS,NC_002505,7,0,7.564915954037766e-8,7.837407477564294e-6,2,-,956456,957218,959356,960048,-
VC2058,3UTR,NC_002505,VC2062,CDS,NC_002505,7,0,4.0885167237319695e-5,0.0021506875884688306,2,-,2213484,2213657,2216493,2217545,-
VC2135,CDS,NC_002505,fliL,CDS,NC_002505,7,1,0.0002560483941853783,0.009376013630487302,2,-,2289011,2289936,2280190,2280628,-
flhF,CDS,NC_002505,VC2072,CDS,NC_002505,7,0,1.8066425466170788e-5,0.001079735252153461,2,-,2222838,2224188,2227397,2229918,+
VC2624,CDS,NC_002505,VC2621,CDS,NC_002505,7,3,9.442220809364512e-9,1.1033788344137101e-6,2,-,2795545,2796056,2791753,2792636,-
VC1422,CDS,NC_002505,VC1414:VC1422,IGR,NC_002505,7,0,3.018289133914282e-13,5.0921068800017196e-11,2,-,1519801,1520277,1518550,1518793,-
VC1414:VC1422,IGR,NC_002505,VC1422,CDS,NC_002505,7,0,3.018289133914285e-13,5.0921068800017196e-11,2,-,1517975,1518682,1519019,1520333,-
VC1577,3UTR,NC_002505,VC1574,CDS,NC_002505,7,1,1.982712811972599e-9,2.48600812122438e-7,2,-,1687374,1687450,1686078,1686338,-
VC2060,CDS,NC_002505,VC2044:VC2048,IGR,NC_002505,7,0,3.2301182687480305e-5,0.0017654558515208625,2,-,2214906,2215315,2203190,2204953,-
VC2481,CDS,NC_002505,VC2481:VC2490,IGR,NC_002505,7,0,1.690073437545548e-11,2.53077526680689e-9,1,+,2660043,2660707,2661463,2662560,+
VCA0179,CDS,NC_002506,secG,5UTR,NC_002505,7,1,0.00010204222449286277,0.004558103088705715,2,+,196795,197637,682497,682564,+
VCA0179,CDS,NC_002506,VCA0177,CDS,NC_002506,7,0,8.029907177168808e-10,1.0464360143435483e-7,2,+,196594,197512,194819,195044,+
tuf,5UTR,NC_002505,VC0319,CDS,NC_002505,7,0,0.0005535543188469573,0.016693477863269895,2,+,335183,335312,333091,333618,+
nusB,3UTR,NC_002505,VC2270,CDS,NC_002505,7,0,3.4806892177520924e-11,5.0812085219296975e-9,2,-,2422265,2422308,2424662,2424837,-
nusB,CDS,NC_002505,VC0434,3UTR,NC_002505,7,0,5.805334612585006e-7,5.150668584294399e-5,2,-,2422295,2422410,465105,465214,-
VCA0784,CDS,NC_002506,VCA0786,CDS,NC_002506,7,0,4.6942882248443863e-8,5.014211059261421e-6,2,+,727690,728684,731176,732597,+
ruvB,CDS,NC_002505,ruvA,5UTR,NC_002505,7,1,1.952697255091786e-12,3.1377809407264954e-10,2,-,1984967,1985547,1986555,1986633,-
VC0232,CDS,NC_002505,VC0235,CDS,NC_002505,7,1,7.36680857338551e-8,7.639698934550824e-6,2,-,236973,237283,239732,240115,-
VC0232,CDS,NC_002505,VC0228:VC0241,IGR,NC_002505,7,0,6.682037159426779e-8,6.9723364479955745e-6,2,-,236936,237284,234074,246295,+
VCA0205,CDS,NC_002506,VCA0832,CDS,NC_002506,7,1,0.0015341131835950718,0.034025795633933646,2,-,222928,223558,777347,777818,-
VCA0521,CDS,NC_002506,VCA0514:VCA0519,IGR,NC_002506,7,0,6.236555022762098e-5,0.0030518321464345194,2,+,451615,454396,445208,449352,+
VC2162,CDS,NC_002505,VC2163:VC2168,IGR,NC_002505,7,0,2.0772240712186487e-12,3.331693874010637e-10,2,-,2310849,2311827,2312264,2314199,-
VC1878,CDS,NC_002505,VC2751,CDS,NC_002505,7,0,0.00010089413843337796,0.0045160107042371885,2,-,2021990,2023641,2926668,2927433,+
VC1878,CDS,NC_002505,VC1879,CDS,NC_002505,7,0,4.259061960262387e-10,5.697724506215442e-8,2,-,2021975,2023194,2024328,2025909,-
VC2244,CDS,NC_002505,lpxB,CDS,NC_002505,7,0,0.0004471044714041664,0.014299943365424428,2,-,2396797,2397612,2401935,2402875,-
tolB,CDS,NC_002505,dinG,CDS,NC_002505,7,0,7.950600617111134e-6,0.0005328775743388371,2,-,1978055,1978431,1994450,1996349,+
tolB,CDS,NC_002505,VC1840,CDS,NC_002505,7,0,3.040472361998356e-10,4.1142923354784725e-8,2,-,1977126,1978262,1980704,1981148,-
VC2053,CDS,NC_002505,fliF,CDS,NC_002505,7,0,0.002090018094373568,0.04178459813571558,1,-,2210601,2210952,2286635,2287912,-
VC0040,CDS,NC_002505,infC,CDS,NC_002506,7,1,0.0017388616165292382,0.03700490265506128,2,+,38061,38474,308595,308937,+
VC0040,CDS,NC_002505,VC0031,CDS,NC_002505,7,0,0.0016986727960884966,0.03642943009711038,2,+,37875,38482,28565,29508,-
VC0040,CDS,NC_002505,def,CDS,NC_002505,7,1,5.871543882960147e-5,0.00290472447678594,2,+,37975,38470,44369,44583,-
pgk,CDS,NC_002505,VC0476,5UTR,NC_002505,7,1,8.817703067467234e-10,1.1436877276188273e-7,2,+,508242,508919,506882,506929,+
VC1741:VC1745,IGR,NC_002505,VC1746,CDS,NC_002505,7,2,6.5115013338483354e-18,1.4053442497943516e-15,2,-,1878878,1880000,1881700,1882262,-
rpmH,CDS,NC_002505,dnaA,CDS,NC_002505,7,0,0.0007244024869217017,0.02028540765360072,2,-,4490,4640,7478,8586,+
VC1345,CDS,NC_002505,VC1347,CDS,NC_002505,7,2,1.3887529971072674e-18,3.09445940740736e-16,2,+,1432702,1433690,1434811,1435371,+
fliD,CDS,NC_002505,VC2135,CDS,NC_002505,7,1,0.0013952359659293186,0.03191447379669015,2,-,2294066,2295110,2288814,2289819,-
VC2568,3UTR,NC_002505,rpsA,CDS,NC_002505,7,1,2.323040395555995e-5,0.0013366466684756478,2,+,2750347,2750404,2063834,2065227,-
VC0603,3UTR,NC_002505,VC0604,CDS,NC_002505,7,0,6.899776726819502e-12,1.064075665639607e-9,2,+,633622,633724,635467,636407,+
VC1620,CDS,NC_002505,VC1835,CDS,NC_002505,7,2,0.0008557326565152673,0.022787008661936455,2,-,1733185,1738504,1976576,1976932,-
VC1201,CDS,NC_002505,leuS,CDS,NC_002505,7,0,0.001471762626988421,0.033080891762477395,2,-,1275511,1276046,1019377,1020446,-
VC0541,CDS,NC_002505,recA,CDS,NC_002505,7,0,0.00207273826634409,0.04156983893426625,2,+,572991,573899,574835,575777,+
VC2285,CDS,NC_002505,VC2287,CDS,NC_002505,7,0,3.065946364959604e-12,4.862370072950412e-10,2,-,2439875,2441198,2442504,2443356,-
VC0700,CDS,NC_002505,VC0701,CDS,NC_002505,7,0,1.3550680659272514e-14,2.4844846089797525e-12,2,+,748411,749401,750365,750619,+
VC1112,CDS,NC_002505,bioD,CDS,NC_002505,7,0,3.304797224408722e-9,4.051127154229744e-7,2,+,1182210,1182787,1184967,1185535,+
pheS,CDS,NC_002505,VC1216,3UTR,NC_002505,7,0,1.4413648594116118e-10,2.00483859317257e-8,2,+,1296778,1297407,1295666,1295797,+
VCA0850,CDS,NC_002506,VCA0849,CDS,NC_002506,7,1,3.9027116816383133e-10,5.238157144363817e-8,2,-,801142,801895,791897,800477,-
rplI,CDS,NC_002505,nhaB,CDS,NC_002505,7,0,0.00030620350340117145,0.010743978345868065,2,+,385126,385580,2050277,2050958,+
VC0533,CDS,NC_002505,ftsB,CDS,NC_002505,7,0,2.286142356071131e-8,2.5508890889614898e-6,1,+,563716,563859,559815,559931,+
uvrA,CDS,NC_002505,VC0371,CDS,NC_002505,7,0,0.00019282534136945095,0.007520086043212416,2,-,417736,420290,386867,387839,+
uvrA,CDS,NC_002505,VC0397,CDS,NC_002505,7,0,0.0011577815041480125,0.02807924686214413,2,-,418533,419989,422801,423024,+
uvrA,CDS,NC_002505,VC0400,CDS,NC_002505,7,1,6.018117435811258e-5,0.0029647695506982937,2,-,417777,420460,426728,427182,+
VC0492,CDS,NC_002505,Vcr026,sRNA,NC_002505,7,0,7.417293828319791e-14,1.2985836000042574e-11,2,-,525625,526531,522839,523435,-
VC2248,CDS,NC_002505,VC2244,CDS,NC_002505,7,0,0.0004516466901912306,0.014403388618450974,2,-,2403585,2403947,2396964,2397630,-
alr2,CDS,NC_002505,VC1311,CDS,NC_002505,7,1,1.1625700825140019e-12,1.891273897143417e-10,2,-,1393752,1394869,1392826,1393326,-
VC2391,CDS,NC_002505,carB,CDS,NC_002505,7,0,0.0011726726047592132,0.028331532017046645,1,-,2559272,2559729,2555004,2556674,-
VC2391,CDS,NC_002505,Vcr218,sRNA,NC_002505,7,7,4.356157203391499e-10,5.819676439117772e-8,2,-,2559006,2559583,2558915,2558996,-
VC1373,CDS,NC_002505,VC1375,CDS,NC_002505,7,1,1.1036763124427843e-10,1.551424774463816e-8,2,-,1465182,1466225,1468250,1468881,-
VC1256,CDS,NC_002505,VC1254,CDS,NC_002505,7,1,3.890028303162438e-16,7.698554990590875e-14,2,-,1326506,1328478,1324878,1325170,-
VC0641,5UTR,NC_002505,Vcr090,sRNA,NC_002506,7,0,0.0015739644354343817,0.03461316642712116,2,+,683193,683300,3205,3267,+
flgF,CDS,NC_002505,flgK,CDS,NC_002505,7,0,4.5764572263094544e-7,4.150138661395264e-5,2,-,2343420,2343946,2338089,2339279,-
flgF,CDS,NC_002505,VC2244,CDS,NC_002505,7,0,0.0005721752511026148,0.0170993428511337,2,-,2343473,2343774,2396794,2397464,-
secA,3UTR,NC_002505,secY,CDS,NC_002505,7,0,0.001091742235225336,0.02696816956633361,2,-,2560340,2560380,2754870,2755421,-
secA,3UTR,NC_002505,prfC,CDS,NC_002505,7,0,2.1949213399205197e-5,0.00127374294256517,2,-,2560340,2560387,704347,705066,+
secA,3UTR,NC_002505,secG,3UTR,NC_002505,7,0,5.1764553117293066e-8,5.493329233326441e-6,2,-,2560340,2560375,682899,683012,+
secA,3UTR,NC_002505,secA:lpxC,IGR,NC_002505,7,0,2.928921404762896e-10,3.970651377588369e-8,2,-,2560338,2560407,2563270,2563850,-
secA,3UTR,NC_002505,VC1060,CDS,NC_002505,7,0,5.487853261401758e-9,6.579656880538504e-7,2,-,2560340,2560377,1127760,1128211,+
VC0150:VC0152,IGR,NC_002505,VC0149,3UTR,NC_002505,7,0,1.5448576476788137e-11,2.3215977388754767e-9,2,+,141120,141869,139833,139970,+
VC2175,3UTR,NC_002505,RNaseP,CDS,NC_002505,7,0,0.001195025764822825,0.02868871407543636,2,-,2320770,2320832,2580790,2581115,-
VCA0460:VCA0463,IGR,NC_002506,VCA0465,CDS,NC_002506,7,0,3.5255986558643133e-19,8.076097627527089e-17,2,+,411571,411982,413356,413729,+
VCA0460:VCA0463,IGR,NC_002506,VCA0464,CDS,NC_002506,7,0,7.444419238243548e-19,1.6765687149704973e-16,1,+,410764,411550,412876,413126,+
VC2051,CDS,NC_002505,fliM,CDS,NC_002505,7,0,0.00023230471223887868,0.008691884270819855,2,-,2208031,2208358,2279075,2279620,-
VC1871,CDS,NC_002505,VC2036,CDS,NC_002505,7,1,0.0009048267311257571,0.02370559635904376,2,+,2014347,2014698,2191742,2192768,-
VC1291,CDS,NC_002505,VC1293,CDS,NC_002505,7,0,7.32574105344921e-11,1.0438389585481121e-8,2,-,1369773,1370929,1371705,1372540,-
VC0455,3UTR,NC_002505,VC2753,CDS,NC_002505,7,0,0.0009137468187756807,0.023860231855020474,2,-,486444,486480,2939154,2939212,-
VC0455,3UTR,NC_002505,VC0457,3UTR,NC_002505,7,0,1.3398501967906948e-18,2.9882093338739705e-16,2,-,486444,486482,488258,488308,-
VC1520,CDS,NC_002505,VC1518:VC1520,IGR,NC_002505,7,0,9.140805996884337e-10,1.1832367453572756e-7,2,-,1633219,1634412,1632051,1632721,-
VC2024,CDS,NC_002505,acpP,5UTR,NC_002505,7,0,4.720528666119553e-5,0.002424953120296236,2,-,2177358,2178225,2174329,2174434,-
infC,5UTR,NC_002506,VCA0287,3UTR,NC_002506,7,7,2.550290200552092e-15,4.855062560424756e-13,2,+,308502,308597,308416,308506,+
zntA,CDS,NC_002505,VC1008,CDS,NC_002505,7,3,9.289345973203835e-6,0.0006105728874137907,2,+,1097689,1099776,1078508,1079187,+
zntA,CDS,NC_002505,VC0923,CDS,NC_002505,7,0,0.000755206144733659,0.02089574171390577,2,+,1097677,1099920,986276,986579,+
zntA,CDS,NC_002505,VC1023,CDS,NC_002505,7,2,4.4066981490975293e-7,4.0092965266675626e-5,2,+,1097708,1099920,1092321,1092805,-
rplN,CDS,NC_002505,VC2571,CDS,NC_002505,7,0,0.00010115448395146636,0.004525447501122111,2,-,2759309,2759639,2751560,2752327,-
rplN,CDS,NC_002505,rplO,CDS,NC_002505,7,0,0.00016782129571213364,0.00675488408830585,2,-,2759313,2759676,2755650,2756042,-
VCA0675,CDS,NC_002506,VCA0519,CDS,NC_002506,7,1,0.002242505722079406,0.04375744989168949,2,-,609788,611025,449465,450306,+
VC0178,CDS,NC_002505,VC0181,CDS,NC_002505,7,0,2.1887751196030196e-9,2.732728196720357e-7,2,+,179389,180397,183610,183952,+
era,CDS,NC_002505,VC2051,CDS,NC_002505,7,4,1.4945474822390936e-5,0.0009184099173531983,2,-,2643077,2643242,2208055,2208249,-
fadJ,CDS,NC_002505,VC1048,CDS,NC_002505,7,0,2.4690388625219848e-14,4.451992510335421e-12,1,+,1116586,1117516,1118565,1118908,+
VC0478,5UTR,NC_002505,pgk:VC0478,IGR,NC_002505,7,7,3.938042938313288e-13,6.610441758263451e-11,2,+,509317,509372,509295,509326,+
VC0548,3UTR,NC_002505,tig,CDS,NC_002505,7,0,2.0375599333892362e-6,0.0001605410555799703,2,+,580772,580828,2074103,2074691,-
VC1633,CDS,NC_002505,VC1631:VC1633,IGR,NC_002505,7,3,4.544142938378796e-14,8.058311194514587e-12,2,-,1758880,1759504,1758051,1758460,-
VCA1069,CDS,NC_002506,VCA1071,CDS,NC_002506,7,0,2.178939292197111e-9,2.7206789524733655e-7,2,-,1018706,1020515,1021525,1022432,-
VCA0166,CDS,NC_002506,rplM,5UTR,NC_002505,7,1,1.5724790143443524e-5,0.0009596383041514853,2,+,184293,184471,602925,603034,+
VC1760,CDS,NC_002505,VC1574,CDS,NC_002505,7,0,0.0005257227148630966,0.016085052259015326,2,-,1899053,1901225,1686040,1686453,-
CsrC,sRNA,NC_002505,VC1491,CDS,NC_002505,7,0,0.0007827314514672713,0.02142625000634279,2,+,944077,944186,1596486,1597383,-
