name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
Qrr2,Qrr2,Vcr103,Vcr103,srna,srna,-1.0,-1.0,7,2,18.2,3.704e-7,1.09,0.51,NC_002506,48448,48470,NC_002506,-776899,-776899
U3.flhA,flhA,Vcr001,Vcr001,gene,srna,0.844128708733807,-1.0,7,2,18.97,1.3763e-6,0.06,32.75,NC_002505,-2224293,-2224215,NC_002505,21905,21905
VC2232,VC2232,Vcr001,Vcr001,gene,srna,0.4143681847338037,-1.0,7,2,4.4,0.0034871298,0.79,32.75,NC_002505,-2387224,-2387214,NC_002505,21904,21905
Vcr017,Vcr017,VC0243,VC0243,srna,gene,-1.0,0.47431386347642507,7,2,2.57,0.0459214515,6.15,1.08,NC_002505,-350324,-350302,NC_002505,250132,250162
CsrD,CsrD,U5.VC1001 -> U3.VC1000,VC1000,srna,gene,-1.0,0.6818923327895595,7,2,438.05,0.0,0.02,0.59,NC_002506,-784086,-784049,NC_002505,1071903,1071935
IG.VCA0202|VCA0195,IG.VCA0202|VCA0195,Vcr001,Vcr001,igr,srna,0.7254873853211009,-1.0,7,2,123.33,8.0e-10,Inf,32.75,NC_002506,-214625,-214602,NC_002505,21904,21906
makC,makC,Vcr001,Vcr001,gene,srna,0.3107913669064748,-1.0,7,2,20.56,9.166e-7,0.23,32.75,NC_002506,833428,833483,NC_002505,21903,21905
VC1854,VC1854,Vcr220,Vcr220,gene,srna,0.22901849217638692,-1.0,7,2,149.54,0.0,0.19,7.36,NC_002505,-1993379,-1993343,NC_002505,2653964,2653972
VC0698 -> U5.VC0697,VC0698,Vcr001,Vcr001,gene,srna,0.768174885612608,-1.0,7,2,246.67,2.0e-10,0.23,32.75,NC_002505,-746384,-746341,NC_002505,21904,21905
rseB,rseB,Vcr017,Vcr017,gene,srna,0.6102766798418973,-1.0,7,2,12.14,1.0392e-5,0.17,7.06,NC_002505,-2647606,-2647600,NC_002505,-350293,-350286
VCA0219,VCA0219,Vcr001,Vcr001,gene,srna,0.08752475247524752,-1.0,7,2,6.85,0.0003279304,1.95,32.75,NC_002506,237928,237994,NC_002505,21904,21906
U5.VC0604 -> VC0604,VC0604,Vcr043,Vcr043,gene,srna,0.0,-1.0,7,2,2.88,0.0251337722,3.95,15.58,NC_002505,633874,633899,NC_002505,1114631,1114697
Vcr081,Vcr081,Qrr3,Qrr3,srna,srna,-1.0,-1.0,7,2,105.07,0.0,0.16,8.45,NC_002505,-2394836,-2394836,NC_002506,772304,772330
VCA0781,VCA0781,Vcr001,Vcr001,gene,srna,0.7742992355296687,-1.0,7,2,27.41,2.239e-7,1.81,32.75,NC_002506,-723969,-723913,NC_002505,21902,21905
VC1353,VC1353,U3.VC0025 -> Vcr001,Vcr001,gene,srna,0.20990712074303405,-1.0,7,2,15.42,4.0464e-6,0.74,32.75,NC_002505,1442641,1442696,NC_002505,21900,21911
U5.VCA0158 -> U3.VCA0159,VCA0159,Vcr001,Vcr001,gene,srna,0.717969379532635,-1.0,7,2,22.42,5.932e-7,0.81,32.75,NC_002506,-175984,-175928,NC_002505,21905,21905
fliF,fliF,Vcr017,Vcr017,gene,srna,0.42703232125367285,-1.0,7,2,12.55,8.6142e-6,0.19,7.06,NC_002505,-2287286,-2287282,NC_002505,-350293,-350286
VC1314,VC1314,Vcr017,Vcr017,gene,srna,0.7101531480431084,-1.0,7,2,14.48,3.8105e-6,1.24,7.06,NC_002505,1398423,1398432,NC_002505,-350287,-350286
VC2773 -> U5.VC2772,VC2773,Qrr1,Qrr1,gene,srna,0.5890027958993477,-1.0,7,2,61.23,1.0e-10,1.95,2.55,NC_002505,-2957732,-2957712,NC_002505,-1089975,-1089975
rplQ,rplQ,rpsD,rpsD,gene,gene,0.029154518950437316,0.3934782608695652,7,2,784.69,0.0,1.46,0.06,NC_002505,-2751355,-2751302,NC_002505,-2752677,-2752622
hisH,hisH,Vcr001,Vcr001,gene,srna,0.06256860592755215,-1.0,7,2,30.83,1.29e-7,0.34,32.75,NC_002505,1205803,1205898,NC_002505,21904,21905
VC2368,VC2368,Vcr001,Vcr001,gene,srna,0.0,-1.0,7,2,5.48,0.0010967889,0.14,32.75,NC_002505,2524613,2524629,NC_002505,21903,21905
ubiA,ubiA,Vcr001,Vcr001,gene,srna,0.08665511265164645,-1.0,7,2,24.67,3.714e-7,0.35,32.75,NC_002505,-94088,-94049,NC_002505,21905,21905
VCA0032,VCA0032,Vcr001,Vcr001,gene,srna,0.3988372093023256,-1.0,7,2,49.33,1.71e-8,0.34,32.75,NC_002506,-39396,-39359,NC_002505,21905,21905
VC1402,VC1402,Vcr001,Vcr001,gene,srna,0.677765843179377,-1.0,7,2,82.22,2.7e-9,0.14,32.75,NC_002505,-1492476,-1492437,NC_002505,21904,21905
VC1868,VC1868,Vcr001,Vcr001,gene,srna,0.7321100917431193,-1.0,7,2,7.96,0.0001448767,0.96,32.75,NC_002505,-2010589,-2010504,NC_002505,21903,21905
VC1337,VC1337,Spot42,Spot42,gene,srna,0.2819260293091417,-1.0,7,2,11.37,1.69151e-5,0.72,47.58,NC_002505,1421338,1421395,NC_002505,106148,106149
VC0574,VC0574,Vcr017,Vcr017,gene,srna,0.13035143769968052,-1.0,7,2,7.24,0.0002010673,0.23,7.06,NC_002505,605140,605192,NC_002505,-350293,-350285
VCA0428 -> U3.VCA0428,VCA0428,Vcr017,Vcr017,gene,srna,0.43448275862068964,-1.0,7,2,15.05,3.0506e-6,0.4,7.06,NC_002506,390606,390693,NC_002505,-350289,-350286
Vcr017,Vcr017,IG.VCA0310|VCA0313,IG.VCA0310|VCA0313,srna,igr,-1.0,0.0650887573964497,7,2,12.09,9.5783e-6,6.15,1.42,NC_002505,-350324,-350312,NC_002506,322708,322745
VC1442,VC1442,Vcr229,Vcr229,gene,srna,0.3323716099249856,-1.0,6,"1,2",15.0,1.14886e-5,0.14,45.26,NC_002505,-1538866,-1538801,NC_002506,897616,897690
U5.engA -> engA,engA,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,"1,2",4.74,0.0047595118,0.2,2.29,NC_002505,815504,815571,NC_002505,-350293,-350286
U5.VC1919 -> VC1919,VC1919,GcvB,GcvB,gene,srna,0.0,-1.0,6,"1,2",5.12,0.0028394406,0.46,1.52,NC_002505,-2069187,-2069147,NC_002505,-954790,-954729
VC2049,VC2049,Vcr017,Vcr017,gene,srna,0.4418758256274769,-1.0,6,"1,2",4.36,0.0070406601,0.63,2.29,NC_002505,-2206688,-2206601,NC_002505,-350293,-350286
U5.VC1464,VC1464,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,"1,2",7.87,0.0004188641,0.21,2.29,NC_002505,1572922,1572929,NC_002505,-350294,-350285
VCA0970,VCA0970,VqmR,VqmR,gene,srna,0.0,-1.0,6,"1,2",4.13,0.0089196323,1.84,0.94,NC_002506,-917351,-917311,NC_002506,1031502,1031554
VCA0849,VCA0849,Vcr017,Vcr017,gene,srna,0.024279060549004063,-1.0,6,"1,2",322.59,5.0e-10,0.23,2.29,NC_002506,-800437,-800413,NC_002505,-350294,-350286
Vcr017,Vcr017,U5.VC0144 -> VC0144,VC0144,srna,gene,-1.0,0.0,6,1,16.46,7.3127e-6,2.01,4.9,NC_002505,-350323,-350304,NC_002505,135200,135287
Vcr220,Vcr220,U5.VC1091,VC1091,srna,gene,-1.0,0.0,6,1,974.83,0.0,1.58,0.11,NC_002505,2653939,2653954,NC_002505,1158534,1158546
VCA0829,VCA0829,Vcr017,Vcr017,gene,srna,0.5077812361049355,-1.0,6,1,120.58,8.0e-10,0.37,2.29,NC_002506,775064,775083,NC_002505,-350287,-350284
VC1304,VC1304,Vcr001,Vcr001,gene,srna,0.0,-1.0,6,1,139.39,1.0e-10,0.18,21.29,NC_002505,1385449,1385490,NC_002505,21904,21905
glnL -> U3.glnL,glnL,Vcr017,Vcr017,gene,srna,0.6634897360703812,-1.0,6,"1,2",18.98,5.7286e-6,0.59,2.29,NC_002505,2922430,2922466,NC_002505,-350294,-350286
VC0998,VC0998,Vcr017,Vcr017,gene,srna,0.5866408518877058,-1.0,6,"1,2",5.87,0.0017433087,0.18,2.29,NC_002505,1068131,1068189,NC_002505,-350293,-350286
U3.VCA0312,VCA0312,Vcr001,Vcr001,gene,srna,0.30996309963099633,-1.0,6,1,107.22,3.0e-10,0.97,21.29,NC_002506,-322987,-322905,NC_002505,21904,21907
VC1477,VC1477,Vcr001,Vcr001,gene,srna,0.19295558958652373,-1.0,6,1,116.16,2.0e-10,0.14,21.29,NC_002505,1583412,1583461,NC_002505,21904,21910
VC1837,VC1837,Vcr001,Vcr001,gene,srna,0.335036496350365,-1.0,6,1,28.45,3.004e-7,1.12,21.29,NC_002505,-1978995,-1978901,NC_002505,21905,21905
VC0251,VC0251,Qrr3,Qrr3,gene,srna,0.7677349657904213,-1.0,6,1,126.43,0.0,0.18,5.09,NC_002505,259562,259587,NC_002506,772323,772329
IG.VCA0428|VCA0431,IG.VCA0428|VCA0431,Vcr084,Vcr084,igr,srna,0.5765595463137996,-1.0,6,1,25.56,4.715e-7,1.62,0.79,NC_002506,391035,391095,NC_002505,-2553990,-2553988
U5.VC2550,VC2549,Spot42,Spot42,gene,srna,0.5863539445628998,-1.0,6,1,80.58,1.6e-9,2.04,22.4,NC_002505,2733381,2733388,NC_002505,106107,106148
VC1837,VC1837,VrrA,VrrA,gene,srna,0.3437956204379562,-1.0,6,1,47.78,1.45e-8,1.12,9.23,NC_002505,-1978968,-1978904,NC_002505,1878706,1878788
U3.VC0430,VC0430,VrrA,VrrA,gene,srna,0.7519440124416796,-1.0,6,1,97.56,3.0e-10,1.53,9.23,NC_002505,-460026,-460019,NC_002505,1878788,1878789
VC0573,VC0573,Vcr017,Vcr017,gene,srna,0.05263157894736842,-1.0,6,1,75.37,5.1e-9,0.04,2.29,NC_002505,604400,604432,NC_002505,-350293,-350285
cyaA,cyaA,Vcr090,Vcr090,gene,srna,0.002472624514305899,-1.0,6,1,82.63,1.1e-9,0.16,2.49,NC_002505,116206,116213,NC_002506,3233,3250
Vcr017,Vcr017,IG.VC2013|VC2009,IG.VC2013|VC2009,srna,igr,-1.0,0.6946706143597335,6,1,57.6,1.38e-8,2.01,1.84,NC_002505,-350324,-350321,NC_002505,-2164624,-2164617
VCA0878,VCA0878,Vcr214,Vcr214,gene,srna,0.0,-1.0,6,1,653.66,0.0,0.08,1.12,NC_002506,832012,832046,NC_002505,2376059,2376081
VC1396,VC1396,Vcr001,Vcr001,gene,srna,0.12857142857142856,-1.0,6,"1,2",6.82,0.0009835729,0.22,21.29,NC_002505,-1486880,-1486811,NC_002505,21903,21905
VC1661,VC1661,GcvB,GcvB,gene,srna,0.09021113243761997,-1.0,6,1,806.9,0.0,0.23,1.52,NC_002505,1794359,1794367,NC_002505,-954733,-954729
fliG,fliG,VqmR,VqmR,gene,srna,0.47622585438335807,-1.0,6,1,22.34,1.9114e-6,0.11,0.94,NC_002505,-2285786,-2285774,NC_002506,1031530,1031553
motB,motB,Vcr001,Vcr001,gene,srna,0.22611464968152867,-1.0,6,1,199.13,0.0,0.09,21.29,NC_002505,952104,952128,NC_002505,21905,21905
VC1854,VC1854,Vcr017,Vcr017,gene,srna,0.1642958748221906,-1.0,6,1,8.04,0.0003159219,0.52,2.29,NC_002505,-1993460,-1993445,NC_002505,-350286,-350286
VCA0978,VCA0978,Vcr043,Vcr043,gene,srna,0.2580019398642095,-1.0,6,1,6.76,0.0008510344,0.77,19.76,NC_002506,-926995,-926976,NC_002505,1114713,1114715
U3.VCA0424 -> U5.VCA0425,VCA0424,Vcr017,Vcr017,gene,srna,0.564343163538874,-1.0,6,1,8.37,0.0002563846,1.99,2.29,NC_002506,388809,388899,NC_002505,-350292,-350285
U3.VC2251,VC2251,U5.fabZ -> U3.lpxD,lpxD,gene,gene,0.5092707045735476,0.7151291512915129,6,1,6763.56,0.0,0.92,0.14,NC_002505,-2405542,-2405525,NC_002505,-2404479,-2404437
VC1154,VC1154,Vcr045,Vcr045,gene,srna,0.0,-1.0,6,1,9.1,0.0001696596,0.07,8.17,NC_002505,-1226186,-1226151,NC_002505,1164290,1164291
VC1341,VC1341,Vcr001,Vcr001,gene,srna,0.2809278350515464,-1.0,6,1,107.22,3.0e-10,Inf,21.29,NC_002505,1428272,1428293,NC_002505,21904,21905
U3.VC1406,VC1406,Vcr001,Vcr001,gene,srna,0.807549504950495,-1.0,6,1,51.63,1.24e-8,0.56,21.29,NC_002505,1499612,1499634,NC_002505,21904,21905
VC0143,VC0143,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,1,6.85,0.0007110524,Inf,2.29,NC_002505,134941,134971,NC_002505,-350293,-350286
U3.VC0547,VC0547,Vcr017,Vcr017,gene,srna,0.7639542703429725,-1.0,6,1,6.41,0.0009902348,0.3,2.29,NC_002505,580594,580598,NC_002505,-350294,-350286
U3.VC2060 -> VC2059,VC2059,Qrr3,Qrr3,gene,srna,0.0,-1.0,6,1,14.05,1.20403e-5,0.59,6.76,NC_002505,-2214589,-2214510,NC_002506,772293,772294
VC0027,VC0027,Vcr001,Vcr001,gene,srna,0.46397379912663755,-1.0,6,1,116.16,2.0e-10,0.15,21.29,NC_002505,-23792,-23785,NC_002505,21904,21906
U3.VCA0691 -> VCA0690,VCA0690,Vcr017,Vcr017,gene,srna,0.009302325581395349,-1.0,6,1,9.57,0.0001290275,0.23,2.29,NC_002506,-629179,-629111,NC_002505,-350294,-350286
VCA1043,VCA1043,Spot42,Spot42,gene,srna,0.0,-1.0,6,1,62.68,5.4e-9,2.45,22.4,NC_002506,-994287,-994284,NC_002505,106145,106147
VC0706,VC0706,Vcr090,Vcr090,gene,srna,0.07507987220447285,-1.0,6,1,5.76,0.0015486281,0.4,2.49,NC_002505,-756375,-756368,NC_002506,3247,3250
VCA0257,VCA0257,Vcr045,Vcr045,gene,srna,0.37400228050171036,-1.0,6,1,37.63,1.283e-7,1.07,8.17,NC_002506,-277634,-277631,NC_002505,1164290,1164291
VCA0975,VCA0975,Vcr045,Vcr045,gene,srna,0.35075187969924815,-1.0,6,1,12.27,3.64213e-5,0.59,8.17,NC_002506,-923077,-923073,NC_002505,1164289,1164290
VC0082,VC0082,Vcr001,Vcr001,gene,srna,0.13959804454101032,-1.0,6,1,126.72,1.0e-10,0.87,21.29,NC_002505,80482,80485,NC_002505,21902,21905
dnaA,dnaA,Vcr214,Vcr214,gene,srna,0.052968568102444706,-1.0,6,1,30.62,7.945e-7,0.08,3.28,NC_002505,7637,7638,NC_002505,2376107,2376107
U5.VC0583 -> VC0583,VC0583,VC2221,Vcr214,gene,srna,0.0,-1.0,6,1,24.22,5.363e-7,0.95,0.28,NC_002505,-613187,-613152,NC_002505,2375976,2375998
Vcr017,Vcr017,VC0079,VC0079,srna,gene,-1.0,0.12680577849117175,6,1,3.6,0.0155563949,2.01,0.26,NC_002505,-350329,-350321,NC_002505,77622,77642
hslU,hslU,VqmR,VqmR,gene,srna,0.41140404659717966,-1.0,6,1,31.28,3.739e-7,0.15,0.94,NC_002505,-2841739,-2841729,NC_002506,1031507,1031538
U5.VCA0545,VCA0545,VrrA,VrrA,gene,srna,0.0,-1.0,6,1,8.67,0.0001801826,4.7,9.23,NC_002506,481904,481942,NC_002505,1878782,1878788
yieM,yieM,Vcr017,Vcr017,gene,srna,0.5312320916905444,-1.0,6,1,100.49,1.6e-9,0.61,2.29,NC_002506,-705448,-705447,NC_002505,-350293,-350287
U5.VC0330,VC0330,Vcr064,Vcr064,gene,srna,0.0,-1.0,6,1,484.23,0.0,0.06,1.67,NC_002505,-349353,-349352,NC_002505,-1595747,-1595740
IG.VC2013|VC2009,IG.VC2013|VC2009,Vcr017,Vcr017,igr,srna,0.6902294596595114,-1.0,6,1,35.47,1.6e-7,Inf,2.29,NC_002505,-2164646,-2164619,NC_002505,-350292,-350286
U3.VC1643,VC1643,VqmR,VqmR,gene,srna,0.8406698564593301,-1.0,6,1,26.06,8.978e-7,0.22,0.94,NC_002505,1770222,1770281,NC_002506,1031520,1031553
IG.VCA0310|VCA0313,IG.VCA0310|VCA0313,Vcr001,Vcr001,igr,srna,0.9704142011834319,-1.0,6,1,4.65,0.0045250915,4.47,21.29,NC_002506,323330,323345,NC_002505,21905,21909
U5.VC1148,VC1148,Vcr065,Vcr065,gene,srna,0.0,-1.0,6,1,2757.93,0.0,0.17,0.52,NC_002505,-1220065,-1220043,NC_002505,1617208,1617213
VC1932,VC1932,VC2221 -> Vcr214,Vcr214,gene,srna,0.0,-1.0,6,1,237.7,0.0,0.41,1.12,NC_002505,-2084090,-2084067,NC_002505,2376005,2376084
U5.VC2340 -> VC2340,VC2340,U5.VCA0688,VCA0689,gene,gene,0.0,0.3400309119010819,6,1,137.14,0.0,1.62,0.46,NC_002505,2492212,2492253,NC_002506,-627707,-627702
IG.VC2569|VC2600,IG.VC2569|VC2600,Vcr001,Vcr001,igr,srna,0.02750230627306273,-1.0,6,1,Inf,0.0,0.61,21.29,NC_002505,2751594,2751596,NC_002505,21904,21909
IG.VCA0293|VCA0294,IG.VCA0293|VCA0294,Vcr017,Vcr017,igr,srna,0.3867403314917127,-1.0,6,1,8.37,0.0002563846,1.0,2.29,NC_002506,312314,312374,NC_002505,-350290,-350286
U5.VC2341,VC2341,Vcr043,Vcr043,gene,srna,0.0,-1.0,6,1,11.0,5.8356e-5,0.8,9.89,NC_002505,2493566,2493582,NC_002505,1114609,1114697
U5.VC0349,VC0348,Spot42,Spot42,gene,srna,0.7256135934550031,-1.0,6,1,41.78,4.3e-8,0.09,22.4,NC_002505,371748,371749,NC_002505,106146,106148
VC0722,VC0722,Vcr017,Vcr017,gene,srna,0.4425440940673437,-1.0,6,1,10.22,9.19362e-5,6.64,2.29,NC_002505,-775918,-775911,NC_002505,-350293,-350287
VC0249,VC0249,Vcr096,Vcr096,gene,srna,0.4536443148688047,-1.0,6,"1,2",8.06,7.3027e-5,1.15,7.08,NC_002505,255663,255689,NC_002506,-243954,-243947
Vcr017,Vcr017,U3.VCA0310 -> IG.VCA0310|VCA0313,VCA0310,srna,gene,-1.0,0.5157894736842106,6,1,26.59,6.075e-7,2.01,0.65,NC_002505,-350323,-350318,NC_002506,322623,322697
VC0468,VC0468,Vcr082,Vcr082,gene,srna,0.12340764331210191,-1.0,6,1,340.84,0.0,0.17,58.63,NC_002505,-497588,-497510,NC_002505,-2433398,-2433394
U3.VCA0397,VCA0397,Vcr017,Vcr017,gene,srna,0.5652173913043478,-1.0,6,1,46.38,4.45e-8,0.28,2.29,NC_002506,373122,373182,NC_002505,-350293,-350286
VC2641,VC2641,Vcr017,Vcr017,gene,srna,0.6497613365155132,-1.0,6,1,25.12,8.873e-7,Inf,2.29,NC_002505,-2812469,-2812435,NC_002505,-350293,-350286
Vcr017,Vcr017,U5.VCA0322,VCA0322,srna,gene,-1.0,0.0,6,1,40.66,7.23e-8,2.01,0.47,NC_002505,-350325,-350323,NC_002506,327360,327396
VCA0337,VCA0337,Vcr017,Vcr017,gene,srna,0.43941717791411045,-1.0,6,1,25.12,8.873e-7,0.77,2.29,NC_002506,336729,336780,NC_002505,-350293,-350285
IG.VC1853|cysS,IG.VC1853|cysS,Vcr001,Vcr001,igr,srna,0.15307150050352467,-1.0,6,1,Inf,0.0,0.61,21.29,NC_002505,-1991348,-1991307,NC_002505,21903,21911
U5.VCA0356 -> U3.VCA0355,VCA0355,VqmR,VqmR,gene,srna,0.6479481641468683,-1.0,6,1,24.69,1.1686e-6,0.51,0.94,NC_002506,347303,347332,NC_002506,1031511,1031551
fliP,fliP,VqmR,VqmR,gene,srna,0.5888240200166805,-1.0,6,1,9.98,0.0001119611,0.77,0.94,NC_002505,-2277382,-2277337,NC_002506,1031520,1031552
VC1770,VC1770,VqmR,VqmR,gene,srna,0.2052475666525603,-1.0,6,1,93.83,3.5e-9,0.1,0.94,NC_002505,-1917586,-1917570,NC_002506,1031506,1031550
U5.VC1394,VC1394,Vcr001,Vcr001,gene,srna,0.0,-1.0,6,"1,2",5.03,0.0040109117,0.55,21.29,NC_002505,-1486465,-1486446,NC_002505,21901,21905
nudE,nudE,Vcr001,Vcr001,gene,srna,0.0,-1.0,6,1,51.63,1.24e-8,0.67,21.29,NC_002505,2895576,2895597,NC_002505,21904,21905
miaA -> U3.miaA,miaA,Vcr001,Vcr001,gene,srna,0.644747393744988,-1.0,6,1,5.32,0.0023245951,0.21,21.29,NC_002505,369975,369993,NC_002505,21904,21905
flgB,flgB,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,13.4,2.4956e-5,0.01,0.94,NC_002505,-2346999,-2346976,NC_002506,1031517,1031553
VC0298,VC0298,Vcr001,Vcr001,gene,srna,0.7861271676300579,-1.0,6,1,46.46,2.16e-8,0.08,21.29,NC_002505,-305175,-305128,NC_002505,21904,21905
U5.VCA0078 -> VCA0078,VCA0078,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,"1,2",5.38,0.0026406007,0.33,2.29,NC_002506,88621,88636,NC_002505,-350293,-350286
VC2201,VC2201,Vcr096,Vcr096,gene,srna,0.34782608695652173,-1.0,6,1,87.95,3.0e-10,0.14,7.08,NC_002505,-2347509,-2347505,NC_002506,-243954,-243947
VC0491,VC0492,VqmR,VqmR,gene,srna,0.737380627557981,-1.0,6,"1,2",19.77,6.31e-7,0.37,0.94,NC_002505,-525599,-525517,NC_002506,1031506,1031554
VC0926,VC0926,Vcr001,Vcr001,gene,srna,0.140625,-1.0,6,1,77.44,1.6e-9,0.82,21.29,NC_002505,989333,989394,NC_002505,21904,21905
VC1156,VC1156,Vcr096,Vcr096,gene,srna,0.5976042590949423,-1.0,6,1,4177.03,0.0,0.16,7.08,NC_002505,-1227384,-1227354,NC_002506,-243948,-243947
VC0252,VC0252,TarB,TarB,gene,srna,0.30600461893764436,-1.0,6,1,176.96,0.0,0.19,1.3,NC_002505,260241,260266,NC_002505,-911247,-911244
IG.VCA0795|VCA0800,IG.VCA0795|VCA0800,VqmR,VqmR,igr,srna,0.027972027972027972,-1.0,6,1,117.29,1.6e-9,0.15,0.94,NC_002506,739203,739226,NC_002506,1031535,1031553
VCA0728,VCA0728,Vcr090,Vcr090,gene,srna,0.053419668150546336,-1.0,6,1,16.53,5.7275e-6,0.65,2.49,NC_002506,-674478,-674453,NC_002506,3230,3250
VCA0788,VCA0788,GcvB,GcvB,gene,srna,0.0,-1.0,6,1,89.66,5.0e-10,0.1,1.52,NC_002506,-733390,-733374,NC_002505,-954735,-954729
sdhB,sdhB,TarB,TarB,gene,srna,0.4386138613861386,-1.0,6,1,502.55,0.0,0.04,1.3,NC_002505,-2249699,-2249634,NC_002505,-911250,-911244
VC1776,VC1776,Vcr001,Vcr001,gene,srna,0.10869565217391304,-1.0,6,1,17.0,4.9769e-6,0.5,21.29,NC_002505,-1926818,-1926805,NC_002505,21904,21905
Vcr017,Vcr017,IG.VCA0428|VCA0431,IG.VCA0428|VCA0431,srna,igr,-1.0,0.6729678638941399,6,1,11.92,3.97244e-5,2.01,2.18,NC_002505,-350323,-350306,NC_002506,391112,391121
Vcr017,Vcr017,IG.VCA0293|VCA0294,IG.VCA0293|VCA0294,srna,igr,-1.0,0.36187845303867405,6,1,6.91,0.0006649656,2.01,2.17,NC_002505,-350323,-350323,NC_002506,312321,312349
VC0247,VC0247,Qrr1,Qrr1,gene,srna,0.13901345291479822,-1.0,6,1,212.21,0.0,0.12,1.02,NC_002505,253942,253971,NC_002505,-1089975,-1089975
VC2137,VC2137,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,"1,2",9.41,4.48611e-5,0.46,2.29,NC_002505,-2292667,-2292654,NC_002505,-350293,-350286
VC2699,VC2699,TarB,TarB,gene,srna,0.6832607342874922,-1.0,6,1,24.63,4.923e-7,2.11,1.3,NC_002505,2867775,2867795,NC_002505,-911245,-911243
VqmR,VqmR,VC0407,VC0407,srna,gene,-1.0,0.3537234042553192,6,1,9.58,0.0001148506,0.68,0.23,NC_002506,1031477,1031498,NC_002505,434743,434762
VC0402,VC0402,U3.VC0025 -> Vcr001,Vcr001,gene,srna,0.6028297119757453,-1.0,6,1,5.67,0.001695928,0.74,21.29,NC_002505,429025,429075,NC_002505,21900,21905
VC1903,VC1903,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,42.65,8.91e-8,0.25,0.94,NC_002505,-2054666,-2054620,NC_002506,1031517,1031551
U5.VC0965 -> U3.VC0966,VC0966,Vcr017,Vcr017,gene,srna,0.43447037701974867,-1.0,6,1,30.15,3.559e-7,0.53,2.29,NC_002505,-1031489,-1031472,NC_002505,-350287,-350286
Vcr017,Vcr017,U5.VC2668 -> U3.VC2669,VC2669,srna,gene,-1.0,0.3507692307692308,6,1,6.12,0.001230636,2.01,12.16,NC_002505,-350324,-350302,NC_002505,-2836655,-2836609
IG.tdh|VCA0875,IG.tdh|VCA0875,Vcr017,Vcr017,igr,srna,0.20160806432257292,-1.0,6,"1,2",34.21,3.61e-8,Inf,2.29,NC_002506,-836078,-836046,NC_002505,-350290,-350285
U5.VCA0939,VCA0938,Qrr3,Qrr3,gene,srna,0.7001510574018127,-1.0,6,1,418.95,0.0,3.47,6.76,NC_002506,890182,890192,NC_002506,772272,772294
U5.argD -> argD,argD,Vcr001,Vcr001,gene,srna,0.0,-1.0,6,1,10.64,6.31173e-5,0.7,21.29,NC_002505,-2787750,-2787706,NC_002505,21905,21905
U3.VC0407 -> VC0408,VC0408,Vcr228,Vcr228,gene,srna,0.0,-1.0,6,1,51.36,8.3e-9,0.18,1.3,NC_002505,434928,434978,NC_002506,787379,787396
Vcr017,Vcr017,U3.VCA0620,VCA0620,srna,gene,-1.0,0.6106194690265486,6,1,6.65,0.0008109429,2.01,1.87,NC_002505,-350324,-350304,NC_002506,555454,555455
VC0534,VC0534,Vcr017,Vcr017,gene,srna,0.3458301453710788,-1.0,6,1,14.02,1.78042e-5,0.07,2.29,NC_002505,565327,565340,NC_002505,-350292,-350286
VC2059,VC2059,Vcr090,Vcr090,gene,srna,0.42354368932038833,-1.0,6,1,5.16,0.0026851983,0.33,2.49,NC_002505,-2214188,-2214137,NC_002506,3230,3248
secY,secY,Vcr001,Vcr001,gene,srna,0.5018359853121175,-1.0,6,1,10.98,5.34309e-5,0.1,21.29,NC_002505,-2754622,-2754620,NC_002505,21903,21905
Vcr229,Vcr229,VCA0892 -> U5.VCA0891,VCA0892,srna,gene,-1.0,0.33810888252148996,6,1,4.39,0.0061367826,31.89,0.54,NC_002506,897536,897590,NC_002506,-845094,-845037
VC1121 -> VC1122,VC1121,Qrr3,Qrr3,gene,srna,0.569882777276826,-1.0,6,1,300.79,0.0,0.77,6.76,NC_002505,1190424,1190482,NC_002506,772293,772294
VCA0356,VCA0356,VrrA,VrrA,gene,srna,0.2641509433962264,-1.0,6,1,260.16,0.0,0.22,9.23,NC_002506,347700,347747,NC_002505,1878734,1878788
VC1479,Vcr062,VrrA,VrrA,srna,srna,-1.0,-1.0,6,1,8.39,0.000214597,4.85,9.23,NC_002505,-1585403,-1585400,NC_002505,1878734,1878789
U3.VC1596,VC1596,Spot42,Spot42,gene,srna,0.7426686217008798,-1.0,6,1,102.56,5.0e-10,0.35,22.4,NC_002505,-1708118,-1708105,NC_002505,106126,106148
VC0243,VC0243,Vcr064,Vcr064,gene,srna,0.4686840253342716,-1.0,6,1,104.35,1.0e-10,0.76,1.67,NC_002505,250118,250160,NC_002505,-1595748,-1595739
VCA0689,VCA0689,Spot42,Spot42,gene,srna,0.23493044822256567,-1.0,6,1,286.63,0.0,0.38,1.92,NC_002506,-627789,-627756,NC_002505,106085,106093
