name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
flgB,5UTR,NC_002505,flgE,CDS,NC_002505,6,0,6.136083462172397e-7,4.104184362462989e-5,2,-,2346995,2347086,2344386,2345145,-
VCA0898,3UTR,NC_002506,VC2084,CDS,NC_002505,6,0,3.871158532129275e-5,0.0014979154937704486,2,+,853975,854022,2243613,2244027,-
VCA0201,CDS,NC_002506,VCA0200,CDS,NC_002506,6,0,1.1465993804646048e-16,1.8461633256098534e-14,2,+,219083,219748,217921,218564,+
acpP,3UTR,NC_002505,pyrE,CDS,NC_002505,6,0,1.1642586445863595e-12,1.4959392601331402e-10,1,-,2174073,2174112,218653,219038,+
VCA0171,CDS,NC_002506,VCA0172,CDS,NC_002506,6,0,1.335958105034233e-13,1.827116440893827e-11,2,-,187371,188690,189245,189978,-
VCA0966:VCA0970,IGR,NC_002506,VCA0972,CDS,NC_002506,6,0,1.1032319877279049e-13,1.5166000474592885e-11,2,-,916297,916769,918365,919363,-
Vcr026,sRNA,NC_002505,Vcr214,sRNA,NC_002505,6,0,7.35122356596204e-5,0.0025254811616217208,1,-,522847,523441,2376029,2376125,+
cpxP:fxsA,IGR,NC_002505,VC2697,CDS,NC_002505,6,0,2.5716947242334254e-13,3.455826910099063e-11,2,-,2862281,2863009,2864013,2864608,-
VC1327,CDS,NC_002505,VC1325,CDS,NC_002505,6,2,1.3001445701845029e-14,1.8843347961182097e-12,2,+,1410390,1411498,1409303,1409999,+
VCA0720:modC,IGR,NC_002506,VCA0727,CDS,NC_002506,6,1,2.961002626988218e-9,2.8293360540249037e-7,2,-,667353,667775,670531,671450,-
VC1668,CDS,NC_002505,VC1662:VC1668,IGR,NC_002505,6,0,3.4494644926624937e-15,5.15226189483776e-13,2,-,1799610,1800178,1797737,1798722,-
VCA0240,CDS,NC_002506,VCA0241,CDS,NC_002506,6,4,5.633715029803167e-16,8.766895732137047e-14,1,-,261167,261596,261917,262365,-
VC1996:VC1998,IGR,NC_002505,VC1872,CDS,NC_002505,6,0,0.00018719766685507727,0.005285369503494606,2,-,2150580,2151182,2015116,2016592,+
VC2024,CDS,NC_002505,Vcr075,sRNA,NC_002505,6,0,2.963699451684863e-10,3.139790668716367e-8,2,-,2177298,2177423,2174613,2174744,-
VC2342,5UTR,NC_002505,VC2343,CDS,NC_002505,6,0,1.5727256146383688e-14,2.2701495431475095e-12,2,-,2497506,2497627,2498629,2498885,-
VCA0152,CDS,NC_002506,VCA0155,CDS,NC_002506,6,2,3.3754678440273902e-9,3.2052921166907177e-7,2,-,170046,170369,171142,172379,-
VCA0620:VCA0622,IGR,NC_002506,VCA0619,CDS,NC_002506,6,0,1.9985475169248344e-18,3.528822083640269e-16,2,+,555641,556256,554250,554566,+
VC2042,CDS,NC_002505,VC2043,CDS,NC_002505,6,0,6.936456995656265e-18,1.1869122744458364e-15,2,-,2199964,2200565,2201114,2202409,-
VC1857,CDS,NC_002505,dinG,CDS,NC_002505,6,0,2.0112166396162766e-11,2.358361340365106e-9,2,+,1997214,1997531,1994649,1996327,+
VC0268,CDS,NC_002505,VC0264:VC0268,IGR,NC_002505,6,2,2.183914749723998e-12,2.748437774725057e-10,2,+,273609,274110,272102,272707,+
VC0701,3UTR,NC_002505,VC0701:rluD,IGR,NC_002505,6,0,1.2683988724967246e-12,1.6244416526452357e-10,2,+,750766,750873,751857,752966,+
VC1400,CDS,NC_002505,VCA0688,CDS,NC_002506,6,0,0.00040187308213275065,0.009425649584256323,2,-,1490894,1491164,626040,627596,-
VC1400,CDS,NC_002505,VC1401,CDS,NC_002505,6,3,1.8914809498059654e-9,1.8484922967338847e-7,2,-,1490616,1491146,1491543,1492271,-
VCA0533,CDS,NC_002506,sucA,CDS,NC_002505,6,0,0.003176503497645464,0.03821795645992044,2,+,471364,471484,2247117,2247761,-
tgt,CDS,NC_002505,secD,CDS,NC_002505,6,0,4.0894168066324026e-10,4.274830392698709e-8,2,+,794444,795381,796046,797368,+
VC1052,CDS,NC_002505,VC1051,CDS,NC_002505,6,6,1.4091909832148042e-16,2.2592336042308936e-14,2,+,1121583,1121673,1121524,1121606,+
VC0845,CDS,NC_002505,VC0583,CDS,NC_002505,6,1,1.4462845782651756e-5,0.0006563321960642386,2,+,909869,910358,612579,612786,-
VC1576,CDS,NC_002505,VC1579,CDS,NC_002505,6,0,4.0073046492936566e-17,6.608851779271329e-15,2,-,1686982,1687246,1688822,1689669,-
VC1859:VC1861,IGR,NC_002505,VC1862,CDS,NC_002505,6,2,1.574414011941903e-15,2.396142072851951e-13,1,-,2000730,2000956,2001926,2002164,-
oppB,5UTR,NC_002505,VC1093,CDS,NC_002505,6,0,1.0974237065758191e-10,1.2124674529511981e-8,2,+,1160414,1160460,1161522,1161991,+
flhB,3UTR,NC_002505,fliP,CDS,NC_002505,6,3,5.015122759346311e-6,0.00026345185708076334,2,-,2274950,2275099,2277333,2277582,-
holA,CDS,NC_002505,leuS,CDS,NC_002505,6,0,1.5646951777619967e-9,1.543869756267348e-7,2,-,1017112,1017710,1019019,1020671,-
holA,CDS,NC_002505,VC0951,CDS,NC_002505,6,1,3.302963001040724e-11,3.8056019736578635e-9,2,-,1017358,1017669,1016253,1016583,-
VC1025,CDS,NC_002505,VC1028:VC1031,IGR,NC_002505,6,0,1.6068617393726784e-15,2.4445295899011774e-13,2,+,1094180,1094648,1095985,1096674,+
VCA0610,3UTR,NC_002506,Vcr098,sRNA,NC_002506,6,0,5.3114484247173e-10,5.480977714628406e-8,2,+,547169,547217,461183,461271,+
VC2626,CDS,NC_002505,VC2625,CDS,NC_002505,6,1,3.7344076931573793e-13,4.951505285088348e-11,2,-,2796948,2797761,2796118,2796770,-
VCA0582:VCA0584,IGR,NC_002506,VCA0585,CDS,NC_002506,6,0,4.061158459607565e-18,7.052469641177898e-16,2,-,521786,522118,523074,523592,-
VCA0501:VCA0505,IGR,NC_002506,VCA0506,CDS,NC_002506,6,0,1.089899801745881e-15,1.6706536710855268e-13,2,+,433042,433606,434688,434883,+
VCA0542,CDS,NC_002506,VCA0543:VCA0545,IGR,NC_002506,6,0,1.6922195261397691e-15,2.5722906930818265e-13,2,+,478405,479176,480269,481741,+
VC1710:VC1712,IGR,NC_002505,mukB,CDS,NC_002505,6,0,1.1542415665821214e-11,1.3796592407031442e-9,1,-,1847099,1847439,1849533,1852144,-
upp:VC2229,IGR,NC_002505,gmhA,CDS,NC_002505,6,0,2.4487639918709148e-17,4.0817356941930765e-15,2,-,2380992,2382172,2383380,2383783,-
VCA0782,CDS,NC_002506,VCA0782:VCA0787,IGR,NC_002506,6,0,6.714430973371702e-11,7.572787942139075e-9,2,-,726249,726587,727345,728644,-
VC0156,CDS,NC_002505,b12 riboswitch,3UTR,NC_002505,6,0,4.26843952779729e-22,8.803279621929347e-20,2,+,146418,147109,145241,145329,+
VC2017,CDS,NC_002505,VC2015,CDS,NC_002505,6,2,8.921790137822401e-13,1.155886035921467e-10,2,-,2171089,2171883,2169834,2170154,-
thiG,CDS,NC_002505,VC0063,CDS,NC_002505,6,1,5.622793490608976e-15,8.313703393004905e-13,2,+,64383,64956,63283,63977,+
VCA1108,CDS,NC_002506,VCA1104,CDS,NC_002506,6,0,1.9717809977647318e-11,2.3139340709488463e-9,2,-,1062807,1062946,1060342,1061377,-
VCA1068,CDS,NC_002506,VCA1069,CDS,NC_002506,6,0,3.926803802275598e-14,5.547087212793844e-12,2,-,1018029,1018336,1019344,1020445,-
VC0224,CDS,NC_002505,VC0225,CDS,NC_002505,6,0,1.2504968593549094e-17,2.116015081787022e-15,2,-,229970,230379,231171,231462,-
VCA0481,CDS,NC_002506,VCA0318,CDS,NC_002506,6,3,9.412657719111828e-15,1.371382028675073e-12,2,-,421822,422261,325887,326280,-
VC1547,CDS,NC_002505,VC1546,CDS,NC_002505,6,1,4.208441170050174e-19,7.657149333226626e-17,2,-,1658888,1659989,1658494,1658810,-
VCA1016,3UTR,NC_002506,VCA1013:VCA1016,IGR,NC_002506,6,3,9.374797881858786e-10,9.457271808966298e-8,2,-,965050,965189,963825,964997,-
VC1510,3UTR,NC_002505,VC1513,CDS,NC_002505,6,0,9.01524947298094e-12,1.0860992473559748e-9,2,-,1622825,1622878,1625054,1625898,-
rpsQ,3UTR,NC_002505,rpsS,CDS,NC_002505,6,0,8.497799377412307e-13,1.1036330521401826e-10,2,-,2759776,2759836,2761758,2762015,-
VC2323,CDS,NC_002505,VC2033,3UTR,NC_002505,6,0,1.893025859856994e-5,0.000824859559332242,2,-,2476377,2476593,2187565,2187591,-
VC0031:VC0034,IGR,NC_002505,GcvB,sRNA,NC_002505,6,0,3.4512194593108063e-5,0.001361718600981452,2,-,29668,29716,954754,954922,-
VCA0691,5UTR,NC_002506,VCA0688,CDS,NC_002506,6,0,0.00011276598424585972,0.0035603145529959014,2,-,630052,630120,626800,627539,-
Vcr080,sRNA,NC_002505,VCA0205,3UTR,NC_002506,6,0,1.6838787725757503e-7,1.2590649304131874e-5,2,+,2349800,2349871,222275,222323,-
sucC,5UTR,NC_002505,VC2086,3UTR,NC_002505,6,6,1.3943964730438866e-10,1.524794474161691e-8,2,-,2245291,2245337,2245330,2245409,-
sucC,5UTR,NC_002505,VC2081:VC2084,IGR,NC_002505,6,0,7.778042761624916e-10,7.904077722376847e-8,2,-,2245226,2245321,2242319,2242963,-
VC2631,CDS,NC_002505,VC2630,CDS,NC_002505,6,1,1.7070659306468096e-15,2.593803219662893e-13,2,-,2802914,2803321,2801244,2802223,-
VC0710,3UTR,NC_002505,rluD,CDS,NC_002505,6,0,6.284772853152261e-12,7.642942330552158e-10,2,+,759540,759629,757963,758526,+
VC0684,CDS,NC_002505,ileS,CDS,NC_002505,6,0,1.0484872816840457e-9,1.0525967321715595e-7,2,+,732223,732672,728962,731463,+
VC0684,CDS,NC_002505,ispH,CDS,NC_002505,6,1,1.860478493652521e-15,2.824035570204671e-13,2,+,732224,732452,733025,733635,+
VCA0988,CDS,NC_002506,VCA0987,CDS,NC_002506,6,1,3.328736588401149e-11,3.832934283515036e-9,2,+,940768,942175,938164,940229,+
VCA0527:VCA0529,IGR,NC_002506,VCA0527,CDS,NC_002506,6,1,1.740314613079283e-15,2.6432482574242867e-13,2,+,462555,463537,461524,462211,+
VC2699,3UTR,NC_002505,VC0633,CDS,NC_002505,6,0,1.7998608748001632e-5,0.0007905626003168464,2,+,2867848,2867886,675171,675726,-
VCA0358:VCA0361,IGR,NC_002506,VCA0361a,CDS,NC_002506,6,0,2.1089060190902505e-20,4.067701468326185e-18,2,+,349680,349991,351143,351271,+
VC1127,CDS,NC_002505,VC1126,CDS,NC_002505,6,1,1.5280742895886295e-12,1.9423643356730515e-10,2,-,1194784,1195279,1193414,1194459,-
VC1211,CDS,NC_002505,VC1210,CDS,NC_002505,6,0,2.2778460576974125e-15,3.4387056044275597e-13,2,+,1286006,1286612,1284870,1285494,+
VC1060:VC1062,IGR,NC_002505,VC1060,CDS,NC_002505,6,0,7.280265414329449e-17,1.1847161801539925e-14,2,+,1128911,1129638,1127814,1128179,+
VCA0330,5UTR,NC_002506,VC2033,CDS,NC_002505,6,5,2.3184106735811159e-10,2.4875421602449763e-8,1,+,332421,332466,2188192,2189164,-
VC2334,CDS,NC_002505,VC2335,CDS,NC_002505,6,1,2.250524096837704e-14,3.2211455752781368e-12,2,+,2484473,2484676,2485660,2485967,+
metQ,CDS,NC_002505,VC0906,CDS,NC_002505,6,1,6.518149614499901e-18,1.117381272607864e-15,2,-,965184,965271,966258,966596,-
VCA0633,CDS,NC_002506,VCA0631,CDS,NC_002506,6,3,5.4287162575352635e-14,7.604048440356994e-12,1,-,569469,569619,568250,568582,-
VCA0986,CDS,NC_002506,VCA0982:VCA0986,IGR,NC_002506,6,1,5.769593043152604e-16,8.972737605341308e-14,2,-,937124,937610,935333,936282,-
VCA0513,5UTR,NC_002506,VCA0514,CDS,NC_002506,6,0,2.384661939875273e-13,3.209109214579937e-11,1,+,442986,443021,444317,444655,+
VC0522:VC0524,IGR,NC_002505,gcp,CDS,NC_002505,6,0,2.434965640448153e-12,3.053073559893437e-10,2,+,557259,557667,555302,556078,+
proA,CDS,NC_002505,VC2275,CDS,NC_002505,6,0,3.276884141991043e-14,4.648324523891936e-12,2,-,2427259,2428157,2429523,2429854,-
VC2360:VC2362,IGR,NC_002505,thrA,CDS,NC_002505,6,2,8.341509640195457e-11,9.305364854112847e-9,2,-,2517163,2517440,2519902,2521358,-
VCA0325:VCA0328,IGR,NC_002506,VCA0329b,CDS,NC_002506,6,1,1.1794363043272901e-12,1.5146596627279975e-10,2,+,329402,329599,331527,331698,+
VC2542,CDS,NC_002505,VC2541,CDS,NC_002505,6,0,1.9258962768845222e-16,3.0686932799331175e-14,2,-,2724150,2724292,2722703,2723211,-
VC2143,3UTR,NC_002505,FlaX,sRNA,NC_002505,6,0,2.7405633556677213e-9,2.6287812912813875e-7,2,-,2297555,2297596,2334487,2334688,-
VC2018,CDS,NC_002505,VC2017,CDS,NC_002505,6,0,1.2412507009020354e-13,1.7010141480872707e-11,2,-,2172197,2172596,2170909,2171300,-
mobA,CDS,NC_002505,VC1527,CDS,NC_002505,6,1,2.4595221371133057e-15,3.704738244008369e-13,2,+,1641067,1641234,1641286,1642915,+
VCA0265,3UTR,NC_002506,Vcr078,sRNA,NC_002505,6,0,0.0005847109417527594,0.012379917924788646,1,+,282709,282750,2332938,2332998,-
VC1591,3UTR,NC_002505,Vcr103,sRNA,NC_002506,6,0,2.568309529415394e-15,3.8654868543225835e-13,2,+,1703465,1703501,776880,776967,-
VC1005,CDS,NC_002505,VC0998,CDS,NC_002505,6,0,0.0025085786907058276,0.03301639257670621,2,-,1076145,1077192,1067190,1069504,+
VCA0688,5UTR,NC_002506,VCA0690,CDS,NC_002506,6,1,4.119082562300189e-8,3.4022283683824542e-6,2,-,627670,627710,629093,629270,-
VCA1110,CDS,NC_002506,VCA1112,CDS,NC_002506,6,0,9.136719895559139e-15,1.332217891318576e-12,2,-,1064729,1065879,1067242,1068090,-
VCA0276,3UTR,NC_002506,VCA0278,CDS,NC_002506,6,0,1.813669650552546e-11,2.137447718190922e-9,1,-,292823,292858,296502,297490,-
VC1635,CDS,NC_002505,VC1634,CDS,NC_002505,6,1,2.3384091649904552e-14,3.3411758770384935e-12,2,-,1761003,1761678,1759690,1760664,-
VC2149,3UTR,NC_002505,VC2145,CDS,NC_002505,6,0,2.2469309401546393e-13,3.02866840293688e-11,2,-,2302203,2302352,2300349,2301030,-
anmK:VC0693,IGR,NC_002505,VC0694,CDS,NC_002505,6,0,1.3223622976079786e-18,2.3526717061498693e-16,2,-,740216,740726,741783,742050,-
VC1631:VC1633,IGR,NC_002505,VC1634,CDS,NC_002505,6,0,2.1311400109741324e-16,3.3890476696218384e-14,1,-,1757992,1758590,1759602,1760672,-
lolA,CDS,NC_002505,VC1110,CDS,NC_002505,6,0,7.208202016649443e-15,1.0594965456991335e-12,2,+,1177259,1177600,1179589,1179994,+
VC2757:VC2760,IGR,NC_002505,VC2760,CDS,NC_002505,6,1,1.3586287653810782e-19,2.5298046700637633e-17,2,-,2945074,2945481,2946249,2946673,-
VC1835,CDS,NC_002505,VC1833,CDS,NC_002505,6,0,5.967844929212389e-14,8.32333405729066e-12,1,-,1976616,1976931,1975106,1975381,-
VC2337:VC2339,IGR,NC_002505,VC2337,CDS,NC_002505,6,2,5.123481056647839e-17,8.39592625388646e-15,2,+,2487603,2490351,2486578,2487349,+
Vcr034,sRNA,NC_002505,VC0745,3UTR,NC_002505,6,0,1.4388027654995264e-5,0.0006534526860206143,2,-,756033,756068,798769,798815,-
VC2513,CDS,NC_002505,VC2517,CDS,NC_002505,6,2,1.7137620734289866e-13,2.325520372908762e-11,2,-,2701972,2702359,2704289,2704689,-
VC1416,CDS,NC_002505,VC1417,CDS,NC_002505,6,1,2.941669486095212e-16,4.650289179268848e-14,2,+,1512529,1513127,1514191,1514583,+
Vcr012,sRNA,NC_002505,VqmR,sRNA,NC_002506,6,0,0.0007231562269735917,0.014430649602246642,2,-,178692,178775,1031475,1031581,+
VC0586:panC,IGR,NC_002505,zntA,CDS,NC_002505,6,0,3.0908259950512785e-5,0.0012421661274854478,2,-,616728,616815,1098718,1099477,+
VC1888,CDS,NC_002505,VC1887,CDS,NC_002505,6,0,1.544045195378663e-13,2.1036222600064345e-11,2,+,2035512,2036898,2034053,2034532,+
VC1783,3UTR,NC_002505,VC1782,CDS,NC_002505,6,1,6.824317633163233e-15,1.0038610188434554e-12,2,+,1932889,1932971,1931080,1931699,+
VCA0124:VCA0127,IGR,NC_002506,VCA0128,CDS,NC_002506,6,1,3.41938634138685e-17,5.654227655988223e-15,2,+,141189,141503,142223,143134,+
VC1055,CDS,NC_002505,VC1054,CDS,NC_002505,6,2,4.887264805021139e-13,6.437838713498924e-11,2,+,1124896,1125165,1123162,1124186,+
VC2467,5UTR,NC_002505,VC2464,CDS,NC_002505,6,0,5.2189119378646195e-11,5.935344982919809e-9,2,-,2649746,2649818,2647129,2647347,-
VCA0275,CDS,NC_002506,VC0251,CDS,NC_002505,6,2,2.8921880312122033e-5,0.0011754613343733346,2,-,292647,292709,258308,259771,+
VC2441,CDS,NC_002505,VC2442,CDS,NC_002505,6,0,1.7743385781416686e-16,2.830677889855901e-14,2,+,2619965,2620261,2621125,2621971,+
mgsA,CDS,NC_002506,VCA0710,CDS,NC_002506,6,1,2.2641121407202387e-14,3.238113601210944e-12,2,+,656929,657318,655957,656345,+
VCA0783,CDS,NC_002506,VCA0784,CDS,NC_002506,6,1,1.4150583402855404e-14,2.0457254827457215e-12,2,+,726861,727381,727957,728580,+
VCA0193,CDS,NC_002506,VCA0191:VCA0193,IGR,NC_002506,6,1,2.2937877888738507e-15,3.461373473822967e-13,1,+,210150,211020,208893,209422,+
VC2111,3UTR,NC_002505,VC0633,CDS,NC_002505,6,0,1.0844099283890993e-9,1.0874916139228817e-7,2,-,2269529,2269595,675060,675847,-
VC1746,CDS,NC_002505,VC1745,CDS,NC_002505,6,0,1.8037374985532055e-14,2.5965829616595525e-12,2,-,1881914,1882345,1880301,1881276,-
VC2277,3UTR,NC_002505,VC2278,CDS,NC_002505,6,3,2.632378092886849e-15,3.9587258942239494e-13,2,-,2431333,2431386,2432374,2433135,-
VCA0614,CDS,NC_002506,VCA0615,CDS,NC_002506,6,0,1.652502482914564e-19,3.066311074416677e-17,1,+,548435,549821,550119,550889,+
rpoZ,CDS,NC_002505,VC2710,CDS,NC_002505,6,0,2.2721383484205785e-13,3.061541554173088e-11,2,+,2880692,2880957,2881980,2882699,+
VC1983,5UTR,NC_002505,VC1985,CDS,NC_002505,6,0,2.340792316590053e-13,3.15177501653955e-11,2,-,2135655,2135745,2137475,2138026,-
VCA0814,3UTR,NC_002506,VCA0815,CDS,NC_002506,6,0,1.6199654777766626e-13,2.2050470906371838e-11,2,-,760325,760416,761710,762846,-
zntR,5UTR,NC_002505,VC0278,CDS,NC_002505,6,0,1.4225090159084216e-17,2.4000199630976086e-15,1,+,282548,282774,283786,284437,+
pyrB,5UTR,NC_002505,VC2511,CDS,NC_002505,6,1,1.7895267161698193e-19,3.313985329896467e-17,2,+,2699553,2699614,2700657,2700935,+
VC0198,CDS,NC_002505,VC0196,CDS,NC_002505,6,0,1.5911625388953093e-15,2.4211390930294264e-13,2,+,204180,204384,201977,203080,+
VC0301,CDS,NC_002505,VC0300,CDS,NC_002505,6,1,2.4401892559523795e-10,2.611082853694224e-8,2,-,309699,309760,308438,309565,-
VC1321,3UTR,NC_002505,Vcr078,sRNA,NC_002505,6,0,0.004312796818282522,0.04596933875712453,2,+,1407839,1407981,2332953,2333012,-
VC1478:VC1482,IGR,NC_002505,VC1470:VC1476,IGR,NC_002505,6,6,1.1683462024561204e-15,1.7890657282264877e-13,2,+,1584540,1584652,1578380,1578475,+
VC0711,5UTR,NC_002505,rluD,CDS,NC_002505,6,0,1.7547856848747543e-13,2.378259283139522e-11,2,+,759607,759692,758065,758609,+
VCA0343,3UTR,NC_002506,VCA0298,CDS,NC_002506,6,4,7.976590276225161e-15,1.1676159716168542e-12,2,+,340260,340396,314364,314583,+
VC1302,CDS,NC_002505,VC1303,CDS,NC_002505,6,0,5.0835266763791885e-14,7.129891802225521e-12,2,-,1383197,1383634,1384450,1385080,-
nagA:VC1005,IGR,NC_002505,VC0998,CDS,NC_002505,6,2,2.9134698591798453e-5,0.0011829529634987406,2,-,1067084,1072764,1068201,1069639,+
VC1514,CDS,NC_002505,VC1516,CDS,NC_002505,6,0,1.9079094297286557e-12,2.4120531971396014e-10,2,-,1627820,1627991,1629043,1629896,-
VC2329:VC2333,IGR,NC_002505,VC2334,CDS,NC_002505,6,0,6.6601830051260335e-12,8.085010007024995e-10,2,+,2482277,2482595,2484456,2485144,+
purN:fadE,IGR,NC_002505,VC2226,CDS,NC_002505,6,0,3.966210207866521e-14,5.5995785816833764e-12,2,+,2382439,2383201,2380524,2381452,+
rumA,5UTR,NC_002505,VC2451,CDS,NC_002505,6,0,2.9707609598029282e-12,3.700667025089975e-10,2,-,2634415,2634547,2631773,2633040,-
VC0954,CDS,NC_002505,holA,CDS,NC_002505,6,4,2.39267104037037e-12,3.001553211902553e-10,2,-,1018018,1018485,1017080,1018019,-
VC2336,3UTR,NC_002505,VC2338,CDS,NC_002505,6,0,2.10546418403014e-12,2.653729897975449e-10,2,-,2485805,2485969,2487594,2489753,-
VCA0574:VCA0576,IGR,NC_002506,VCA0574,CDS,NC_002506,6,2,6.038694823445721e-14,8.41272918462284e-12,2,+,513906,514257,511479,512964,+
Vcr230,sRNA,NC_002506,VCA0987,CDS,NC_002506,6,0,6.763628482394692e-15,9.953253933952503e-13,2,+,938007,938065,939708,940354,+
VCA0086,CDS,NC_002506,VCA0085,CDS,NC_002506,6,2,4.7186116644704556e-20,8.958027160363676e-18,1,+,96778,97141,95609,96030,+
VC2456,5UTR,NC_002505,VC2454,CDS,NC_002505,6,0,1.1553538232489916e-12,1.484752826453086e-10,2,-,2640415,2640529,2637936,2638378,-
VC0952,CDS,NC_002505,VC0950,CDS,NC_002505,6,0,1.056400205086628e-11,1.2661522265642036e-9,2,-,1016637,1016931,1014667,1015796,-
VC1004:VC1008,IGR,NC_002505,VC1004,CDS,NC_002505,6,0,1.3183173564043864e-14,1.9088223980803054e-12,2,+,1076242,1076294,1074550,1074939,+
fadA:VC2761,IGR,NC_002505,fadA,CDS,NC_002505,6,1,3.2234802038444674e-11,3.71975779990277e-9,2,+,2945980,2946576,2944569,2945505,+
VC2478,CDS,NC_002505,VC2480,CDS,NC_002505,6,1,1.1325541787572454e-16,1.8243348689189286e-14,2,+,2657902,2658041,2659357,2659754,+
VC0784,5UTR,NC_002505,GcvB,sRNA,NC_002505,6,0,2.872071637707445e-8,2.428598302197107e-6,2,-,841979,842031,954815,954922,-
VC0549,5UTR,NC_002505,VC0550,CDS,NC_002505,6,2,2.8630202450103195e-10,3.040023960058422e-8,2,+,582260,582357,583546,584118,+
VCA0218:VCA0223,IGR,NC_002506,VCA0223,CDS,NC_002506,6,1,2.433008496817872e-11,2.835164241775211e-9,2,-,242473,243564,245021,246350,-
VC2011,3UTR,NC_002505,VC0745,3UTR,NC_002505,6,0,4.705440901851633e-6,0.00024933932846367554,2,+,2164507,2164559,798784,798820,-
Vcr100,sRNA,NC_002506,Vcr078,sRNA,NC_002505,6,0,0.003049177898483253,0.03725083033532102,1,-,587002,587052,2332938,2332998,-
VC0434:apaH,IGR,NC_002505,apaH,CDS,NC_002505,6,3,1.6322735876899457e-12,2.0723469685137486e-10,2,-,469467,470228,470543,471226,-
VCA0633,5UTR,NC_002506,CsrD,sRNA,NC_002506,6,0,1.7149240573299158e-13,2.3266747305888748e-11,2,-,569651,569691,783881,784130,-
VCA0633,5UTR,NC_002506,CsrB,sRNA,NC_002505,6,0,3.689363430249752e-15,5.49959440827764e-13,2,-,569653,569692,196752,196928,-
VC1277:VC1279,IGR,NC_002505,VC1276,CDS,NC_002505,6,0,4.4109553083347274e-16,6.902904930161067e-14,2,+,1352816,1353353,1350906,1352085,+
VC0301:VC0304,IGR,NC_002505,VC0305,CDS,NC_002505,6,2,1.8897707642012068e-9,1.8470624886069536e-7,2,-,314342,314610,316360,316900,-
VC1755,3UTR,NC_002505,VC1754,CDS,NC_002505,6,1,1.094829284709827e-13,1.505879857046834e-11,2,+,1891146,1891250,1889144,1890432,+
pyrE:VC0216,IGR,NC_002505,rph,CDS,NC_002505,6,2,2.540759534843304e-14,3.6226810568743086e-12,2,+,219401,220790,217831,218053,+
VCA0346,CDS,NC_002506,VCA0345,CDS,NC_002506,6,1,3.741185478120015e-17,6.180878354742497e-15,2,+,342073,342507,341174,341720,+
VCA0382,3UTR,NC_002506,VCA0382a:VCA0387,IGR,NC_002506,6,0,7.479121437003487e-16,1.1559201791154407e-13,1,+,363810,363878,365134,365528,+
VCA0090,3UTR,NC_002506,RNaseP,CDS,NC_002505,6,0,2.7684414872967684e-13,3.70555694762245e-11,2,-,99032,99067,2580917,2580976,-
VC0257,CDS,NC_002505,VC1470:VC1476,IGR,NC_002505,6,6,1.078662804420352e-10,1.192268553614686e-8,2,+,262887,263463,1578322,1578475,+
acpS,3UTR,NC_002505,VC2456,CDS,NC_002505,6,0,1.6131754450543746e-12,2.048795862007902e-10,2,-,2640496,2640544,2639174,2639350,-
VCA0720,CDS,NC_002506,helD:VCA0719,IGR,NC_002506,6,3,6.923916238887127e-16,1.0714409166535277e-13,2,-,665249,665704,663222,663978,-
VC0428,5UTR,NC_002505,VC0429,CDS,NC_002505,6,1,8.431483411078581e-10,8.546619951225973e-8,2,-,457293,457368,457422,459559,-
VC0940,3UTR,NC_002505,zntA,CDS,NC_002505,6,1,1.2651160093856674e-6,7.86729742493568e-5,2,-,1005892,1005929,1098107,1099775,+
VCA0003,CDS,NC_002506,Vcr078,sRNA,NC_002505,6,0,0.0001434435985604539,0.004299499821497327,2,-,3592,3663,2332938,2333024,-
VC2633,CDS,NC_002505,VC2630,CDS,NC_002505,6,2,3.087475270968895e-16,4.8745977863900074e-14,2,-,2804085,2804563,2801611,2802588,-
VC0600,CDS,NC_002505,VC0601,CDS,NC_002505,6,1,9.084540999477684e-14,1.254146557951166e-11,2,+,625052,625769,626300,627935,+
VC2524,CDS,NC_002505,VC2529,CDS,NC_002505,6,1,3.3688310402566215e-9,3.2002096574053426e-7,1,+,2709523,2709823,2712404,2712587,+
VC2524,CDS,NC_002505,VC2528,CDS,NC_002505,6,0,1.5341224716609395e-13,2.0908656993506127e-11,2,+,2709558,2710037,2711429,2711570,+
VC1672,3UTR,NC_002505,VC1673,CDS,NC_002505,6,0,3.939507221357573e-15,5.861952236457564e-13,2,-,1804970,1805034,1806279,1807510,-
VCA1063,5UTR,NC_002506,Vcr076,sRNA,NC_002505,6,0,4.212152032926858e-13,5.5632412937729737e-11,2,-,1015438,1015499,2266056,2266134,-
VCA0392,CDS,NC_002506,VCA0395,CDS,NC_002506,6,1,4.279371881314519e-16,6.701193322414278e-14,2,+,369715,370024,370814,371432,+
VCA0997:VCA0999,IGR,NC_002506,VCA0997,CDS,NC_002506,6,0,2.5962759873697885e-22,5.41133130487438e-20,2,+,952737,953362,951654,951812,+
VCA0637,5UTR,NC_002506,VCA0638,CDS,NC_002506,6,1,3.230153311024669e-15,4.835318901300693e-13,2,-,572485,572556,573148,574898,-
VCA0107,CDS,NC_002506,VCA0108,CDS,NC_002506,6,1,2.9392482430793844e-13,3.925745252583823e-11,1,+,116839,117262,117485,118723,+
VC0181,3UTR,NC_002505,VC0180,CDS,NC_002505,6,1,1.6380498188071612e-10,1.7805525297748848e-8,2,+,183960,184068,182060,183296,+
