name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2
pdxA,CDS,NC_002505,VC0445,CDS,NC_002505,6,1,1.49E-12,8.16E-11,2,-,472599,473539,473557,474603,-
VC0269,CDS,NC_002505,VC0270:VC0273,IGR,NC_002505,6,1,6.70E-11,3.17E-09,2,+,274620,275642,276762,277710,+
VC2084,CDS,NC_002505,sucC,5UTR,NC_002505,6,1,9.70E-08,3.04E-06,2,-,2243264,2243861,2245223,2245313,-
VC0262,CDS,NC_002505,,,NC_002505,6,3,5.70E-10,2.45E-08,2,+,267443,268124,266602,267047,-
VC0886,CDS,NC_002505,GcvB,sRNA,NC_002505,6,0,0.000574923094611,0.005609087758983,2,-,945712,945821,954782,954921,-
VC2058,CDS,NC_002505,VC0706,5UTR,NC_002505,6,2,1.52E-06,3.71E-05,2,-,2213659,2214120,756549,756604,-
VCA0784,CDS,NC_002506,VCA0785,CDS,NC_002506,6,0,4.07E-13,2.33E-11,2,+,727618,728705,729037,730673,+
VCA0310:VCA0313,IGR,NC_002506,VCA0382a:VCA0387,IGR,NC_002506,6,1,2.87E-11,1.40E-09,2,+,322763,323320,365345,366019,+
apaH,CDS,NC_002505,pdxA,CDS,NC_002505,6,0,2.59E-16,1.85E-14,2,-,470692,471187,472624,473094,-
VC0413,CDS,NC_002505,VC0409,CDS,NC_002505,6,0,4.14E-11,2.00E-09,2,+,437831,438088,435499,435703,+
VC0233,CDS,NC_002505,VC0231,CDS,NC_002505,6,0,3.74E-12,1.98E-10,2,-,237767,238537,235738,236619,-
VC1444,CDS,NC_002505,VC1445,CDS,NC_002505,6,1,3.67E-16,2.58E-14,2,+,1540256,1541392,1541468,1542724,+
Vcr215,sRNA,NC_002505,VC2244,CDS,NC_002505,6,6,8.84E-14,5.31E-12,2,-,2396627,2396727,2396747,2397576,-
VCA0097:VCA0100,IGR,NC_002506,VCA0101,CDS,NC_002506,6,0,1.90E-15,1.28E-13,2,-,106453,107664,108470,109858,-
VC2668,CDS,NC_002505,Vcr017,sRNA,NC_002505,6,1,0.00417672980691,0.022840774263494,2,-,2836471,2836659,350292,350367,-
VC2625,CDS,NC_002505,VC2626,CDS,NC_002505,6,1,1.59E-14,1.01E-12,1,-,2796098,2796806,2796964,2797669,-
VC1754,CDS,NC_002505,VC1753,CDS,NC_002505,6,0,1.19E-14,7.61E-13,2,+,1889416,1890337,1887926,1888559,+
VC2217,CDS,NC_002505,VC2033,CDS,NC_002505,6,1,7.43E-05,0.001101882393457,2,-,2372307,2373860,2187630,2189571,-
VC2270,CDS,NC_002505,VC2269,CDS,NC_002505,6,0,3.21E-13,1.85E-11,2,-,2424739,2425305,2423514,2423723,-
VCA0680,3UTR,NC_002506,VC1043,CDS,NC_002505,6,0,3.30E-08,1.12E-06,1,+,616275,616346,1112767,1112829,-
VC1766,CDS,NC_002505,VC1767,CDS,NC_002505,6,0,5.85E-12,3.05E-10,2,-,1909019,1910855,1911153,1912285,-
VC2162,CDS,NC_002505,VC2163,CDS,NC_002505,6,5,4.46E-16,3.13E-14,2,-,2310878,2311878,2311861,2312043,-
VC1121,CDS,NC_002505,VC1120,CDS,NC_002505,6,3,5.41E-19,4.48E-17,1,+,1189677,1190396,1188633,1189648,+
VCA0275,CDS,NC_002506,VC0870,CDS,NC_002505,6,0,3.90E-19,3.26E-17,1,-,292310,292670,935940,936329,+
hisD,CDS,NC_002505,VC1134,CDS,NC_002505,6,0,1.82E-17,1.38E-15,2,+,1202180,1202418,1203513,1204226,+
VC1021,CDS,NC_002505,VC1022:moaA,IGR,NC_002505,6,1,3.33E-16,2.35E-14,2,+,1090592,1091380,1092018,1092332,+
VC2049,CDS,NC_002505,VC2055,CDS,NC_002505,6,0,4.90E-09,1.89E-07,2,-,2206369,2207334,2211256,2211654,-
ilvH,CDS,NC_002505,VC2483,CDS,NC_002505,6,0,5.41E-14,3.30E-12,2,-,2661463,2661851,2662652,2663687,-
VCA0792,CDS,NC_002506,VC1791,CDS,NC_002505,6,1,4.83E-13,2.75E-11,2,-,736656,736889,1938809,1939210,-
truD,CDS,NC_002505,ftsB,CDS,NC_002505,6,1,7.96E-15,5.15E-13,2,+,561246,562228,559934,560028,+
VCA0308,CDS,NC_002506,VCA0309,CDS,NC_002506,6,2,9.05E-11,4.24E-09,2,+,320333,320912,321474,321959,+
VCA0763:VCA0768,IGR,NC_002506,VCA0770,CDS,NC_002506,6,4,9.73E-14,5.83E-12,1,-,709528,711280,713352,713476,-
VC0559:VC0565,IGR,NC_002505,Qrr1,sRNA,NC_002505,6,0,0.000282251858848,0.003247693211631,2,-,597816,597898,1089983,1090059,-
flhB,CDS,NC_002505,fliP,CDS,NC_002505,6,0,1.68E-12,9.17E-11,2,-,2275450,2276212,2277494,2278046,-
flhB,CDS,NC_002505,fliR,CDS,NC_002505,6,2,1.06E-13,6.33E-12,2,-,2275125,2276136,2276328,2276914,-
murC,CDS,NC_002505,murD,CDS,NC_002505,6,0,2.60E-11,1.27E-09,2,-,2568986,2569872,2572619,2573566,-
prfA,CDS,NC_002505,VC2176,CDS,NC_002505,6,1,1.29E-09,5.32E-08,2,-,2323811,2324665,2322038,2322340,-
prfA,CDS,NC_002505,hemA,CDS,NC_002505,6,0,1.74E-14,1.10E-12,2,-,2323804,2324485,2325060,2325723,-
VC2012,5UTR,NC_002505,GcvB,sRNA,NC_002505,6,0,0.001037046567391,0.008610800106176,2,+,2164763,2164973,954798,954922,-
VC0713,CDS,NC_002505,VC0059,CDS,NC_002505,6,0,2.15E-12,1.16E-10,2,+,762658,762799,53497,53636,+
VCA0735,CDS,NC_002506,VC0250,CDS,NC_002505,6,0,7.59E-05,0.00112099635633,2,+,680459,680494,256398,257317,+
VC0970,CDS,NC_002505,VC0963:VC0970,IGR,NC_002505,6,0,3.91E-14,2.41E-12,2,+,1034439,1035113,1033291,1033530,+
VC0278,CDS,NC_002505,VC0278:cadB,IGR,NC_002505,6,0,1.04E-15,7.08E-14,2,+,283376,283805,285082,285343,+
VC0074,CDS,NC_002505,VC0072,CDS,NC_002505,6,0,6.60E-12,3.42E-10,2,+,74838,75086,72311,73839,+
VC0171,CDS,NC_002505,VC0170,CDS,NC_002505,6,0,7.11E-17,5.24E-15,2,+,170414,171823,168635,170255,+
fliA,CDS,NC_002505,VC2065,CDS,NC_002505,6,6,6.22E-09,2.36E-07,2,-,2221167,2221505,2220844,2221042,-
VC0830,CDS,NC_002505,VC0832,CDS,NC_002505,6,3,1.53E-14,9.72E-13,2,+,892626,892866,894620,894864,+
VCA0372,CDS,NC_002506,VC1791,CDS,NC_002505,6,0,4.09E-13,2.34E-11,2,-,358069,358311,1938728,1939024,-
fliJ,CDS,NC_002505,fliH,CDS,NC_002505,6,0,9.33E-10,3.92E-08,1,-,2282838,2283265,2284666,2285305,-
VCA0708,3UTR,NC_002506,VC1034,5UTR,NC_002505,6,0,1.55E-10,7.09E-09,2,+,652779,652821,1100360,1100413,+
fliQ,CDS,NC_002505,flhB,CDS,NC_002505,6,0,2.84E-17,2.14E-15,2,-,2277058,2277310,2275228,2275824,-
VC2370,CDS,NC_002505,VC2369,CDS,NC_002505,6,0,2.09E-12,1.13E-10,2,-,2529019,2529538,2526344,2527177,-
uppP,CDS,NC_002505,surE,CDS,NC_002505,6,0,1.61E-12,8.82E-11,2,+,559042,559445,562397,562910,+
uppP,CDS,NC_002505,VC0524,CDS,NC_002505,6,0,7.56E-17,5.56E-15,2,+,559134,559655,558012,558328,+
VC1790,CDS,NC_002505,VCA0371,CDS,NC_002506,6,0,4.48E-14,2.75E-12,2,-,1938388,1938589,358001,358049,-
VC0948,CDS,NC_002505,VC0947,CDS,NC_002505,6,0,2.30E-11,1.14E-09,2,-,1012381,1012964,1011167,1012187,-
VC1441,CDS,NC_002505,VC1442,CDS,NC_002505,6,0,7.69E-13,4.31E-11,1,-,1537481,1538132,1539048,1539571,-
VC2463,CDS,NC_002505,VC2466,CDS,NC_002505,6,0,1.17E-11,5.95E-10,2,-,2645189,2646963,2648676,2649176,-
VC0726,CDS,NC_002505,VC0724,CDS,NC_002505,6,0,1.55E-14,9.85E-13,1,+,783021,783429,779669,781209,+
VC0254,CDS,NC_002505,VC0250,CDS,NC_002505,6,2,0.000974854239264,0.008240523904552,2,+,260899,261498,256352,257305,+
VC2293,CDS,NC_002505,VC2292,CDS,NC_002505,6,6,7.87E-11,3.70E-09,1,-,2447424,2447583,2446834,2446945,-
VC2293,CDS,NC_002505,VC2290,CDS,NC_002505,6,0,1.63E-11,8.17E-10,1,-,2447580,2448168,2445149,2446035,-
VC2293,CDS,NC_002505,VC2295,CDS,NC_002505,6,0,1.49E-11,7.50E-10,2,-,2447411,2448147,2449515,2450592,-
VC2525,CDS,NC_002505,VC2529,CDS,NC_002505,6,0,4.72E-08,1.56E-06,2,+,2710091,2710610,2712111,2712573,+
VC2517,CDS,NC_002505,VC2514,CDS,NC_002505,6,0,2.54E-16,1.81E-14,2,-,2704287,2704865,2702486,2703419,-
VC1579,CDS,NC_002505,VC1575,CDS,NC_002505,6,0,4.59E-10,1.99E-08,2,-,1689079,1689247,1686694,1686882,-
VC1596,CDS,NC_002505,Vcr089,sRNA,NC_002505,6,0,0.006143829550911,0.029617506356274,1,-,1709190,1709293,2812118,2812162,-
Vcr225,sRNA,NC_002506,VC2773,CDS,NC_002505,6,0,6.33E-08,2.04E-06,2,+,42176,42215,2957733,2958019,-
Vcr225,sRNA,NC_002506,nhaA,5UTR,NC_002505,6,0,5.19E-18,4.08E-16,2,+,42166,42215,1751165,1751206,-
VCA0832,CDS,NC_002506,VCA0832:VCA0835,IGR,NC_002506,6,0,2.90E-14,1.81E-12,2,-,777310,777765,778361,779725,-
VC1640,3UTR,NC_002505,VC2026,CDS,NC_002505,6,0,3.64E-21,3.33E-19,1,+,1766732,1766783,2178798,2179072,-
VC2233:VC2235,IGR,NC_002505,VC0706,CDS,NC_002505,6,0,0.00028560811433,0.003278003052001,1,-,2388908,2389183,756324,756548,-
VC0180,CDS,NC_002505,VC0181,CDS,NC_002505,6,1,3.35E-13,1.93E-11,1,+,181742,182752,183590,183871,+
VC2048,CDS,NC_002505,VC2049,CDS,NC_002505,6,3,4.62E-11,2.22E-09,1,-,2205447,2206213,2206348,2207357,-
VC2048,CDS,NC_002505,VC2044:VC2048,IGR,NC_002505,6,1,1.05E-15,7.16E-14,2,-,2205599,2206107,2204513,2205042,-
Vcr029,sRNA,NC_002505,VC2156,CDS,NC_002505,6,0,2.92E-09,1.16E-07,2,-,642729,642782,2306232,2306279,-
VCA0522:VCA0527,IGR,NC_002506,VCA0521,CDS,NC_002506,6,0,8.35E-10,3.53E-08,2,+,456892,460373,452923,454440,+
VC0926,CDS,NC_002505,VC0924,CDS,NC_002505,6,0,1.40E-17,1.07E-15,2,+,989160,989573,986919,987827,+
VCA1046,CDS,NC_002506,VCA1045,CDS,NC_002506,6,0,3.13E-16,2.22E-14,2,+,997130,998079,995038,996486,+
VC2439,3UTR,NC_002505,VC0910,CDS,NC_002505,6,0,3.55E-05,0.000589147628372,2,-,2616363,2616405,970539,970585,+
VC2439,3UTR,NC_002505,pfkA,CDS,NC_002505,6,0,3.48E-10,1.53E-08,2,-,2616363,2616403,2856890,2857758,-
VCA0946,3UTR,NC_002506,murG,CDS,NC_002505,6,0,4.45E-07,1.22E-05,2,+,898991,899034,2570693,2570814,-
VCA0946,3UTR,NC_002506,VCA0516,CDS,NC_002506,6,0,0.000318213046764,0.003566801056982,2,+,898968,899033,446542,446776,-
VCA0946,3UTR,NC_002506,rpsP,5UTR,NC_002505,6,0,1.08E-09,4.51E-08,2,+,898979,899034,596195,596240,+
Vcr042,sRNA,NC_002505,VC1558,CDS,NC_002505,6,0,8.91E-07,2.29E-05,2,-,1087540,1087594,1670484,1670571,-
VC2253,CDS,NC_002505,VC2254,CDS,NC_002505,6,0,1.31E-14,8.38E-13,2,-,2408628,2409344,2410145,2410677,-
Vcr096,sRNA,NC_002506,sucA,CDS,NC_002505,6,0,1.51E-05,0.000280858692428,2,-,243935,243977,2246667,2247534,-
Vcr096,sRNA,NC_002506,VC2529,CDS,NC_002505,6,0,2.51E-08,8.68E-07,2,-,243936,243978,2711982,2712450,+
VC0159,3UTR,NC_002505,VC0157,CDS,NC_002505,6,0,5.93E-14,3.61E-12,2,-,149970,150006,147605,148606,-
Vcr021,sRNA,NC_002505,VC2081,CDS,NC_002505,6,0,2.47E-17,1.87E-15,1,+,467068,467092,2240676,2240735,-
VC2544,CDS,NC_002505,VC2545,CDS,NC_002505,6,0,2.60E-08,9.00E-07,2,+,2724898,2725306,2726426,2726576,+
VC2718:VC2723,IGR,NC_002505,VC2718,CDS,NC_002505,6,0,3.86E-16,2.71E-14,2,-,2894346,2895643,2893117,2893912,-
VCA0508,CDS,NC_002506,VC1789,CDS,NC_002505,6,0,6.15E-15,4.01E-13,2,+,435765,436442,1937664,1938382,-
VCA0035:VCA0041,IGR,NC_002506,Vcr089,sRNA,NC_002505,6,0,0.001212469146083,0.009648682508875,2,+,47410,47615,2812117,2812162,-
mazG,CDS,NC_002505,eno,CDS,NC_002505,6,0,3.61E-09,1.41E-07,2,-,2630122,2630641,2626917,2627862,-
VCA0225,CDS,NC_002506,VCA0227,CDS,NC_002506,6,0,5.33E-17,3.96E-15,2,+,247801,248286,248847,249710,+
VC1015,CDS,NC_002505,VC1016,CDS,NC_002505,6,1,2.66E-14,1.66E-12,2,-,1083413,1085756,1085772,1086157,-
VC2248,CDS,NC_002505,lpxD,CDS,NC_002505,6,0,3.74E-13,2.15E-11,2,-,2403191,2403875,2405374,2405581,-
VC2471:VC2474,IGR,NC_002505,Vcr017,sRNA,NC_002505,6,0,0.002907242942024,0.017828334046294,2,-,2653683,2654181,350305,350353,-
VC1629,CDS,NC_002505,VC1628,CDS,NC_002505,6,1,1.80E-12,9.78E-11,2,-,1752776,1754289,1752113,1752564,-
VC0124,CDS,NC_002505,dapF,CDS,NC_002505,6,0,1.13E-11,5.74E-10,2,+,119070,119186,120755,121315,+
nrdR,CDS,NC_002505,Qrr2,sRNA,NC_002506,6,6,0.008078553499614,0.035583895158399,2,-,2426832,2426857,48459,48497,+
VC0048,CDS,NC_002505,VC0049,CDS,NC_002505,6,6,3.35E-16,2.37E-14,2,+,46196,47203,47302,47343,+
VCA0382a:VCA0387,IGR,NC_002506,VCA0309,CDS,NC_002506,6,0,2.47E-08,8.58E-07,2,+,365327,365875,321595,322003,+
VC0556,CDS,NC_002505,VC0557,CDS,NC_002505,6,0,3.94E-14,2.43E-12,2,+,590671,590844,591829,591896,+
VCA0588,CDS,NC_002506,VCA0589,CDS,NC_002506,6,0,5.87E-17,4.35E-15,2,-,525424,526171,526558,527302,-
VC2734:VC2740,IGR,NC_002505,rbn,CDS,NC_002505,6,0,5.18E-12,2.71E-10,2,-,2910732,2913328,2915332,2916025,-
VC0445,CDS,NC_002505,ksgA,CDS,NC_002505,6,0,3.76E-13,2.16E-11,1,-,473572,474023,472246,472550,-
VC0603,CDS,NC_002505,VC0602,CDS,NC_002505,6,0,1.78E-11,8.86E-10,2,+,631323,633544,629223,631092,+
VC2077,CDS,NC_002505,VC2080,CDS,NC_002505,6,2,7.09E-10,3.02E-08,2,-,2235316,2235875,2237233,2238436,-
VC0184,CDS,NC_002505,VC0183,CDS,NC_002505,6,0,1.43E-13,8.49E-12,2,-,186810,187580,184779,186352,-
VC0112,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,6,0,0.00238863029416,0.015581747973007,1,+,108065,108143,106481,106573,+
VC1791,CDS,NC_002505,VCA0791,CDS,NC_002506,6,0,5.80E-13,3.28E-11,2,-,1938720,1939447,735911,736605,-
VC2547,CDS,NC_002505,VC2550,CDS,NC_002505,6,0,0.000152103841894,0.001984300625885,1,-,2728088,2730540,2733398,2733528,+
VC1767,CDS,NC_002505,VC1769,CDS,NC_002505,6,2,3.70E-12,1.96E-10,2,-,1911075,1912264,1914032,1915286,-
VC0492,5UTR,NC_002505,VC0491,CDS,NC_002505,6,0,9.50E-10,3.99E-08,1,-,526842,526934,525156,525482,-
VCA0144,CDS,NC_002506,VCA0142,CDS,NC_002506,6,0,3.82E-19,3.19E-17,2,+,159133,159957,157875,158381,+
VC0263,CDS,NC_002505,VC0264,CDS,NC_002505,6,0,4.13E-14,2.54E-12,2,+,268359,268762,269975,270326,+
VC1370,CDS,NC_002505,VC1369,CDS,NC_002505,6,1,1.28E-19,1.09E-17,2,+,1460207,1461074,1458812,1459692,+
VCA0485,3UTR,NC_002506,VCA0301,CDS,NC_002506,6,1,8.34E-20,7.16E-18,2,+,424397,424433,316131,316227,+
VC2166,CDS,NC_002505,VC2164,CDS,NC_002505,6,0,1.91E-13,1.12E-11,1,+,2314093,2314612,2312370,2313470,+
VC1077,5UTR,NC_002505,VC1816,3UTR,NC_002505,6,6,9.81E-15,6.32E-13,2,-,1146007,1146032,1956728,1956767,-
ksgA,CDS,NC_002505,apaH,CDS,NC_002505,6,0,6.52E-17,4.81E-15,2,-,471815,472353,470527,470948,-
VC1010,CDS,NC_002505,VC1012,CDS,NC_002505,6,1,1.17E-10,5.41E-09,1,-,1079912,1080302,1081125,1081619,-
VC0031:VC0034,IGR,NC_002505,GcvB,sRNA,NC_002505,6,0,0.010727652617234,0.042924224241291,2,-,29669,29718,954762,954922,-
VCA0318,CDS,NC_002506,VCA0481,CDS,NC_002506,6,0,1.74E-17,1.32E-15,2,-,325898,326360,421956,422134,-
VC0116,CDS,NC_002505,VC0114,CDS,NC_002505,6,0,1.37E-16,9.89E-15,1,+,110292,111413,109147,109406,+
VC1160,CDS,NC_002505,VC1161,CDS,NC_002505,6,2,1.05E-15,7.17E-14,2,-,1231793,1232651,1232678,1233847,-
VC0559,CDS,NC_002505,VC0558,CDS,NC_002505,6,1,2.17E-13,1.27E-11,2,-,593904,594200,592404,592877,-
VC2740,CDS,NC_002505,VC2741,CDS,NC_002505,6,2,2.24E-14,1.41E-12,2,-,2913783,2914065,2914848,2915211,-
VCA0348,CDS,NC_002506,VCA0503,CDS,NC_002506,6,0,3.48E-21,3.18E-19,2,-,343277,343525,433128,433309,-
VC1613,CDS,NC_002505,VC0033:VC0039,IGR,NC_002505,6,2,3.71E-17,2.78E-15,2,-,1727687,1727739,36072,36107,+
VC1617:VC1623,IGR,NC_002505,VC1620,CDS,NC_002505,6,1,5.10E-11,2.44E-09,2,-,1731287,1741558,1732892,1740441,-
VCA1039,CDS,NC_002506,VCA1040,CDS,NC_002506,6,2,3.42E-14,2.13E-12,2,+,989416,990105,990310,990810,+
VC1775,CDS,NC_002505,VC1776,CDS,NC_002505,6,0,7.02E-16,4.86E-14,2,-,1925292,1925463,1926457,1926844,-
VC0714,CDS,NC_002505,VC0715:VC0719,IGR,NC_002505,6,0,6.34E-09,2.40E-07,2,+,768256,768530,769475,771613,+
dapA,5UTR,NC_002505,rplU,5UTR,NC_002505,6,0,6.45E-16,4.47E-14,2,-,2307385,2307406,466373,466450,+
glpK,5UTR,NC_002506,VCA0745,3UTR,NC_002506,6,6,6.30E-08,2.03E-06,2,-,689614,689688,689675,689721,-
VC0274,CDS,NC_002505,VC0250,CDS,NC_002505,6,0,1.99E-06,4.70E-05,2,+,278723,278810,256401,256604,+
VC1152:VC1154,IGR,NC_002505,Vcr090,sRNA,NC_002506,6,0,0.000133319152451,0.001782593219198,2,-,1224873,1224920,3202,3267,+
VC1051,CDS,NC_002505,VC1866,5UTR,NC_002505,6,1,5.03E-09,1.93E-07,2,+,1121448,1121575,2006865,2006920,+
VCA0235,CDS,NC_002506,VCA0238,CDS,NC_002506,6,0,9.53E-15,6.14E-13,1,+,256626,257358,258994,259803,+
pheT,CDS,NC_002505,pheS,CDS,NC_002505,6,0,2.96E-16,2.10E-14,2,+,1298403,1299614,1296641,1296952,+
VC2441,CDS,NC_002505,VC2442,CDS,NC_002505,6,0,6.11E-18,4.79E-16,2,+,2619998,2620284,2621117,2621640,+
VC2006,CDS,NC_002505,VC2007,CDS,NC_002505,6,0,3.28E-16,2.32E-14,2,-,2158510,2159021,2159643,2160074,-
VCA0190,CDS,NC_002506,VCA0189,CDS,NC_002506,6,1,2.58E-15,1.72E-13,2,+,206935,207054,205598,205875,+
VCA0190,CDS,NC_002506,VCA0191,CDS,NC_002506,6,1,2.88E-18,2.29E-16,2,+,206828,207053,207105,208269,+
VC0106:VC0108,IGR,NC_002505,Spot42,sRNA,NC_002505,6,0,0.012361667786081,0.047193104549255,2,+,102844,102883,106119,106168,+
VC1865,3UTR,NC_002505,VC1822,CDS,NC_002505,6,0,3.03E-13,1.76E-11,1,+,2006704,2006739,1964716,1964760,-
VC2136,CDS,NC_002505,fliF,CDS,NC_002505,6,0,5.46E-09,2.09E-07,2,-,2290298,2291155,2286734,2288221,-
VC2136,CDS,NC_002505,VC2137,CDS,NC_002505,6,1,1.44E-08,5.15E-07,1,-,2290777,2291211,2292349,2292764,-
fliE,CDS,NC_002505,fliG,CDS,NC_002505,6,0,3.49E-13,2.01E-11,2,-,2288313,2288626,2286083,2286520,-
VC1028:VC1031,IGR,NC_002505,VC1028,CDS,NC_002505,6,2,9.87E-18,7.63E-16,2,+,1096448,1097075,1095452,1095604,+
VC1763,CDS,NC_002505,VC1760,CDS,NC_002505,6,0,2.97E-12,1.58E-10,2,-,1903010,1903591,1898869,1900259,-
VC1091,5UTR,NC_002505,GcvB,sRNA,NC_002505,6,0,0.002613740906102,0.01657655231818,2,+,1158539,1158663,954804,954922,-
VC0678,5UTR,NC_002505,nhaR,3UTR,NC_002505,6,6,2.01E-15,1.35E-13,2,+,725040,725140,724959,725056,+
VC2728,CDS,NC_002505,VC2726,CDS,NC_002505,6,0,5.35E-15,3.50E-13,2,-,2900999,2901285,2899505,2900038,-
malQ,5UTR,NC_002506,VCA0013,CDS,NC_002506,6,1,9.11E-10,3.84E-08,2,+,14765,14821,12763,14044,+
VC2153,CDS,NC_002505,VC2152,CDS,NC_002505,6,0,8.49E-17,6.22E-15,2,+,2304710,2305062,2303244,2303667,+
VC0917,CDS,NC_002505,wecC,CDS,NC_002505,6,0,3.56E-16,2.51E-14,2,+,979561,980315,980811,981783,+
VCA0400,CDS,NC_002506,VCA0479,5UTR,NC_002506,6,0,8.53E-24,8.62E-22,2,+,374607,374866,420596,420675,+
VCA0181:VCA0183,IGR,NC_002506,VCA0181,5UTR,NC_002506,6,0,1.07E-07,3.31E-06,2,+,200425,200913,199370,199480,+
VCA0737,CDS,NC_002506,VCA0738,CDS,NC_002506,6,0,6.25E-14,3.79E-12,2,-,683455,684086,684904,685508,-
VCA0236:VCA0238,IGR,NC_002506,VCA0238,CDS,NC_002506,6,0,9.58E-18,7.42E-16,2,+,257961,258535,259748,260360,+
deoA,5UTR,NC_002505,VC2348,CDS,NC_002505,6,0,1.40E-09,5.77E-08,2,-,2506978,2507032,2504441,2505405,-
VCA1078,CDS,NC_002506,adk,5UTR,NC_002505,6,0,2.04E-17,1.55E-15,2,+,1031937,1031975,1050353,1050458,+
VC0129,CDS,NC_002505,xerC,CDS,NC_002505,6,1,1.95E-14,1.23E-12,2,+,122938,123651,121999,122894,+
VC0076:VC0081,IGR,NC_002505,VC0081,CDS,NC_002505,6,0,7.25E-22,6.79E-20,2,-,78056,78871,79789,79979,-
VCA0694,3UTR,NC_002506,MicX,sRNA,NC_002506,6,0,0.000669956973562,0.006271895301781,1,-,633527,633563,893356,893460,-
VC0198,CDS,NC_002505,VC0196,CDS,NC_002505,6,0,7.60E-17,5.58E-15,2,+,204337,204458,201872,203355,+
Vcr036,sRNA,NC_002505,VC0784,CDS,NC_002505,6,6,1.01E-11,5.14E-10,2,-,840413,840477,840518,840606,-
trpA,CDS,NC_002505,VC1170,CDS,NC_002505,6,0,3.62E-18,2.87E-16,2,-,1242247,1242598,1243333,1244248,-
VC0765:VC0767,IGR,NC_002505,VC0767,CDS,NC_002505,6,1,8.51E-11,3.99E-09,1,+,819308,819881,820125,821408,+
b12 riboswitch,CDS,NC_002505,VC0156,CDS,NC_002505,6,0,1.73E-17,1.32E-15,2,+,145146,145251,146200,147112,+
VCA1081,CDS,NC_002506,Qrr1,sRNA,NC_002505,6,0,1.76E-05,0.00032094227976,2,+,1035260,1035309,1090014,1090059,-
VC2476,CDS,NC_002505,VC2475,CDS,NC_002505,6,0,1.42E-14,9.05E-13,2,-,2657105,2657643,2655847,2656563,-
VC1833,CDS,NC_002505,VC1831,CDS,NC_002505,6,0,3.41E-12,1.81E-10,2,-,1974657,1975581,1973269,1973605,-
VC1134,CDS,NC_002505,hisD,CDS,NC_002505,6,0,1.82E-17,1.38E-15,2,+,1203811,1204413,1202245,1203032,+
VCA0044,CDS,NC_002506,VCA0044:VCA0055,IGR,NC_002506,6,0,5.20E-17,3.86E-15,2,+,52081,53626,54418,55211,+
VC1511,CDS,NC_002505,VC1513,CDS,NC_002505,6,0,1.35E-15,9.13E-14,1,-,1623973,1624335,1625535,1627351,-
VC1068,CDS,NC_002505,VC1069,CDS,NC_002505,6,1,3.24E-14,2.02E-12,2,+,1135934,1136106,1136387,1137295,+
VC0680,CDS,NC_002505,VC0681,CDS,NC_002505,6,0,8.03E-14,4.84E-12,1,+,726084,727173,727818,728487,+
VC1699,5UTR,NC_002505,miaA,3UTR,NC_002505,6,0,3.66E-18,2.90E-16,2,+,1832285,1832324,369984,370033,+
VCA0358,CDS,NC_002506,VC0655,CDS,NC_002505,6,0,5.03E-13,2.86E-11,1,+,349116,349152,700204,700248,+
VC0836,CDS,NC_002505,VC0834,CDS,NC_002505,6,0,1.97E-15,1.32E-13,2,+,898148,898628,895852,896021,+
VC0001,CDS,NC_002505,VC1558,CDS,NC_002505,6,0,2.43E-08,8.42E-07,2,-,329,397,1670502,1670638,-
VC0001,CDS,NC_002505,VC0002,CDS,NC_002505,6,6,1.12E-14,7.18E-13,1,-,329,397,454,565,-
VC2458,CDS,NC_002505,VC2456,CDS,NC_002505,6,0,6.67E-15,4.33E-13,2,-,2641023,2641641,2639249,2640359,-
VC1463,CDS,NC_002505,VC1454,CDS,NC_002505,6,0,2.87E-23,2.84E-21,2,-,1571807,1572499,1564857,1565437,-
VC2346,CDS,NC_002505,VC0706,CDS,NC_002505,6,1,0.008702057015086,0.037414322800731,2,+,2502887,2502962,756422,756537,-
rnc,CDS,NC_002505,recO,CDS,NC_002505,6,0,1.36E-15,9.23E-14,2,-,2643544,2644086,2642139,2642386,-
VC1712,CDS,NC_002505,mukB,CDS,NC_002505,6,0,6.27E-15,4.09E-13,2,-,1847990,1848534,1849747,1853108,-
VCA0255,CDS,NC_002506,VC2771,CDS,NC_002505,6,0,1.88E-11,9.33E-10,2,-,275681,275722,2956368,2956542,-
VC1812:VC1816,IGR,NC_002505,uvrB,CDS,NC_002505,6,0,4.98E-14,3.05E-12,2,-,1956681,1956718,1088622,1088667,+
VC1812:VC1816,IGR,NC_002505,VC1077,5UTR,NC_002505,6,6,6.76E-12,3.50E-10,2,-,1956681,1956717,1146007,1146032,-
VC1182,3UTR,NC_002505,Vcr091,sRNA,NC_002506,6,0,8.33E-13,4.66E-11,1,-,1255547,1255605,82936,82980,+
lldD,CDS,NC_002506,VCA0983,CDS,NC_002506,6,0,7.65E-17,5.62E-15,2,+,932951,933384,931247,931977,+
VC0870,CDS,NC_002505,VCA0275,CDS,NC_002506,6,0,3.90E-19,3.26E-17,2,+,935956,936189,292264,292705,-
VC0220,CDS,NC_002505,VC0221:VC0223,IGR,NC_002505,6,0,2.83E-22,2.69E-20,2,+,226941,227302,228297,228800,+
VCA0448,CDS,NC_002506,VCA0344,CDS,NC_002506,6,0,3.66E-16,2.58E-14,2,+,401374,401663,340529,340927,+
