name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
VC0288,VC0288,TfoR,TfoR,gene,srna,0.3363549618320611,-1.0,6,1,16.92,9.5392e-6,2.22,81.16,NC_002505,297718,297749,NC_002505,2236672,2236674
VC1102 -> VC1103,VC1102,GcvB,GcvB,gene,srna,0.642244738893219,-1.0,6,1,13.11,2.66666e-5,0.72,11.67,NC_002505,1172711,1172758,NC_002505,-954729,-954729
VC0631,VC0631,Qrr2,Qrr2,gene,srna,0.23402824478816409,-1.0,6,1,155.1,0.0,0.45,6.09,NC_002505,672527,672528,NC_002506,48511,48520
VC0829,VC0829,TfoR,TfoR,gene,srna,0.19912060301507536,-1.0,6,1,4.03,0.0100186348,1.54,81.16,NC_002505,891655,891685,NC_002505,2236672,2236677
U5.VC0995,VC0995,Vcr064,Vcr064,gene,srna,0.0,-1.0,6,1,449.93,0.0,0.2,12.86,NC_002505,1061259,1061292,NC_002505,-1595740,-1595740
U5.VC2751 -> U3.VC2750,VC2750,Vcr229,Vcr229,gene,srna,0.8725868725868726,-1.0,6,"1,2",6.68,0.0008073025,0.46,35.63,NC_002505,2926513,2926583,NC_002506,897685,897695
IG.VCA0754a|VCA0751,IG.VCA0754a|VCA0751,Vcr090,Vcr090,igr,srna,0.18791722296395194,-1.0,6,1,2.97,0.0378409746,0.25,9.03,NC_002506,-699289,-699216,NC_002506,3228,3250
flgL,flgL,VrrA,VrrA,gene,srna,0.5847287340924313,-1.0,6,1,25.69,6.438e-7,0.18,44.64,NC_002505,-2336395,-2336351,NC_002505,1878786,1878788
U5.VC0713,VC0713,VC0059,VC0059,gene,gene,0.0,0.0,6,1,306.07,0.0,0.03,0.02,NC_002505,762519,762573,NC_002505,53616,53619
VC0706,VC0706,VC2221,Vcr214,gene,srna,0.0,-1.0,6,1,3.95,0.0095900424,1.28,0.77,NC_002505,-756481,-756425,NC_002505,2375968,2375999
VC1482,VC1482,TfoR,TfoR,gene,srna,0.2566793893129771,-1.0,6,1,6.91,0.000780286,0.86,81.16,NC_002505,1587216,1587288,NC_002505,2236672,2236674
VC2673,VC2673,TfoR,TfoR,gene,srna,0.27280197206244866,-1.0,6,1,8.06,0.0003663964,0.75,81.16,NC_002505,-2840667,-2840610,NC_002505,2236672,2236673
VC1066,VC1066,TfoR,TfoR,gene,srna,0.0,-1.0,6,1,7.52,0.0005143227,0.4,81.16,NC_002505,1132410,1132455,NC_002505,2236620,2236674
Vcr043,Vcr043,U3.VC2086,VC2086,srna,gene,-1.0,0.7859973579920739,6,1,3.36,0.0205614395,13.21,1.0,NC_002505,1114590,1114590,NC_002505,-2245293,-2245269
IG.bcp|VC2164,IG.bcp|VC2164,Vcr227,Vcr227,igr,srna,0.9976055073331338,-1.0,6,1,8.75,0.0002675181,0.07,82.96,NC_002505,2312116,2312128,NC_002506,479980,479986
rnfD,rnfD,Vcr090,Vcr090,gene,srna,0.49405646359583955,-1.0,6,1,8.24,0.0003176136,0.87,9.03,NC_002505,-1082599,-1082585,NC_002506,3230,3250
U5.VC2412,VC2412,Vcr017,Vcr017,gene,srna,0.0,-1.0,6,1,3.77,0.01220824,0.17,17.15,NC_002505,-2582749,-2582722,NC_002505,-350293,-350286
VC2751,VC2751,Vcr090,Vcr090,gene,srna,0.1464723926380368,-1.0,6,1,13.24,2.98839e-5,0.39,9.03,NC_002505,2926885,2926896,NC_002506,3243,3249
MicX,MicX,U5.VC1167,aspS,srna,gene,-1.0,0.7845783132530121,6,1,6.78,0.0011452507,65.8,0.3,NC_002506,-893394,-893374,NC_002505,1239900,1239905
VCA0772,VCA0772,TfoR,TfoR,gene,srna,0.09454061251664447,-1.0,6,1,11.67,5.87985e-5,0.4,81.16,NC_002506,714130,714166,NC_002505,2236668,2236673
VCA0048,VCA0048,VqmR,VqmR,gene,srna,0.204644412191582,-1.0,6,1,24.5,1.2778e-6,0.13,4.98,NC_002506,-56173,-56143,NC_002506,1031507,1031553
VCA0741,VCA0741,Vcr214,Vcr214,gene,srna,0.0,-1.0,6,1,18.59,2.9307e-6,0.06,11.63,NC_002506,687169,687175,NC_002505,2376107,2376108
VC0711,VC0711,Vcr090,Vcr090,gene,srna,0.08005569091541942,-1.0,6,1,3.71,0.0143767488,0.67,9.03,NC_002505,760012,760098,NC_002506,3248,3250
VC0652,VC0652,Vcr090,Vcr090,gene,srna,0.5651180502665651,-1.0,6,1,11.24,6.77239e-5,0.24,9.03,NC_002505,-696374,-696336,NC_002506,3230,3250
VC2598,VC2598,GcvB,GcvB,gene,srna,0.47651006711409394,-1.0,6,1,4.06,0.0091301401,0.35,11.67,NC_002505,-2765372,-2765323,NC_002505,-954734,-954729
IG.VC0228|VC0241,IG.VC0228|VC0241,TarB,TarB,igr,srna,0.9965277777777778,-1.0,6,1,164.19,0.0,0.84,8.8,NC_002505,246440,246452,NC_002505,-911247,-911243
VCA0590,VCA0590,GcvB,GcvB,gene,srna,0.0361794500723589,-1.0,6,1,20.97,2.4237e-6,0.38,11.67,NC_002506,-528357,-528356,NC_002505,-954773,-954729
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,VC1433,VC1433,srna,gene,-1.0,0.43865276663993585,6,1,8.89,0.0001936607,26.73,0.14,NC_002506,897526,897586,NC_002505,-1530895,-1530883
IG.VCA0436|VCA0439,IG.VCA0436|VCA0439,VqmR,VqmR,igr,srna,0.10796915167095116,-1.0,6,1,220.54,3.0e-10,1.37,4.98,NC_002506,394724,394772,NC_002506,1031538,1031554
VC0286,VC0286,TfoR,TfoR,gene,srna,0.49821002386634844,-1.0,6,1,9.15,0.0001960531,0.57,81.16,NC_002505,-295248,-295209,NC_002505,2236670,2236674
VCA0127,VCA0127,TfoR,TfoR,gene,srna,0.0,-1.0,6,1,22.56,2.423e-6,0.33,81.16,NC_002506,141730,141760,NC_002505,2236674,2236674
IG.VC0386|metH,IG.VC0386|metH,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3071713147410359,0.10818405338953284,6,1,58.72,3.0e-9,0.14,0.16,NC_002505,403651,403690,NC_002505,-2936878,-2936844
VC0246,VC0246,Vcr017,Vcr017,gene,srna,0.34186471663619744,-1.0,6,1,5.68,0.0016944524,0.34,17.15,NC_002505,253423,253460,NC_002505,-350290,-350285
VCA0773,VCA0773,Vcr090,Vcr090,gene,srna,0.12085996513654852,-1.0,6,1,3.6,0.0163994366,0.98,9.03,NC_002506,715605,715682,NC_002506,3230,3250
VCA1031,VCA1031,TfoR,TfoR,gene,srna,0.21066252587991718,-1.0,6,1,8.68,0.0002542649,0.27,81.16,NC_002506,980726,980777,NC_002505,2236672,2236674
VCA0059,VCA0059,U5.VC1159,VC1158,gene,gene,0.10401459854014598,0.721405750798722,6,1,762.2,0.0,0.22,0.43,NC_002506,-66582,-66552,NC_002505,1230356,1230381
Vcr017,Vcr017,VC0246,VC0245,srna,gene,-1.0,0.797752808988764,6,1,9.83,9.49984e-5,12.49,0.26,NC_002505,-350323,-350304,NC_002505,253022,253087
fliJ,fliJ,Qrr1,Qrr1,gene,srna,0.2972292191435768,-1.0,6,1,10.36,6.96571e-5,1.63,16.02,NC_002505,-2282982,-2282936,NC_002505,-1089976,-1089971
U5.VC1957 -> VC1957,VC1957,Vcr043,Vcr043,gene,srna,0.0,-1.0,6,1,4.93,0.0043148795,0.36,38.81,NC_002505,-2110954,-2110900,NC_002505,1114612,1114667
VC0245,VC0245,TarB,TarB,gene,srna,0.4476641040804258,-1.0,6,1,32.84,9.62e-8,0.23,8.8,NC_002505,252445,252479,NC_002505,-911274,-911243
VC0821,VC0821,VqmR,VqmR,gene,srna,0.363265306122449,-1.0,6,1,13.37,2.60677e-5,0.42,4.98,NC_002505,882037,882080,NC_002506,1031508,1031554
VC0698,VC0698,Vcr064,Vcr064,gene,srna,0.06863243518047789,-1.0,6,1,118.85,1.0e-10,0.2,12.86,NC_002505,-747755,-747722,NC_002505,-1595755,-1595740
VC0446,VC0446,Vcr090,Vcr090,gene,srna,0.32181749906120916,-1.0,6,1,24.72,1.44e-6,0.16,9.03,NC_002505,-476272,-476203,NC_002506,3248,3250
U3.VCA0195 -> VCA0194,VCA0194,TfoR,TfoR,gene,srna,0.0,-1.0,6,1,12.53,4.13357e-5,0.63,81.16,NC_002506,-211880,-211809,NC_002505,2236672,2236674
IG.VC2224|VC2217,IG.VC2224|VC2217,TfoR,TfoR,igr,srna,0.4717832957110609,-1.0,6,1,22.56,2.423e-6,Inf,81.16,NC_002505,-2376161,-2376156,NC_002505,2236625,2236678
U5.VC2072,VC2072,Vcr229,Vcr229,gene,srna,0.0,-1.0,6,1,3.92,0.010631759,2.75,35.63,NC_002505,2227306,2227357,NC_002506,897615,897688
VC2677,VC2677,Vcr001,Vcr001,gene,srna,0.10405508798775823,-1.0,6,1,133.68,0.0,0.41,23.4,NC_002505,-2844772,-2844746,NC_002505,21904,21905
VC2756,VC2756,TfoR,TfoR,gene,srna,0.05463858850313034,-1.0,6,1,21.15,3.2821e-6,0.31,81.16,NC_002505,-2941225,-2941201,NC_002505,2236669,2236673
VC1244,VC1244,TfoR,TfoR,gene,srna,0.04973221117061974,-1.0,6,1,24.17,1.7568e-6,3.42,81.16,NC_002505,1316109,1316150,NC_002505,2236673,2236674
pheT,pheT,VqmR,VqmR,gene,srna,0.7778191291403052,-1.0,6,1,14.23,1.90059e-5,0.35,4.98,NC_002505,1299687,1299692,NC_002506,1031548,1031554
U5.VC2040 -> VC2040,VC2040,Vcr090,Vcr090,gene,srna,0.0,-1.0,6,1,5.37,0.0025683961,0.15,9.03,NC_002505,2197101,2197175,NC_002506,3247,3254
glgA,glgA,TfoR,TfoR,gene,srna,0.47377423033067273,-1.0,6,"1,2",6.15,0.0013676865,0.43,81.16,NC_002505,-1864397,-1864301,NC_002505,2236672,2236675
IG.infA|VC1743 -> VrrA,VrrA,VC2213,VC2213,srna,gene,-1.0,0.0,6,1,20.59,1.386e-6,7.19,0.58,NC_002505,1878683,1878690,NC_002505,-2366244,-2366223
VC2161,VC2161,TfoR,TfoR,gene,srna,0.605251036388761,-1.0,6,1,17.81,7.4484e-6,0.61,81.16,NC_002505,-2309188,-2309109,NC_002505,2236671,2236674
VC1043,VC1043,Vcr079,Vcr079,gene,srna,0.0,-1.0,6,1,11.22,4.2044e-5,11.39,3.92,NC_002505,-1112769,-1112734,NC_002505,-2347188,-2347183
VC1150,VC1150,Vcr043,Vcr043,gene,srna,0.12484548825710753,-1.0,6,1,3.29,0.0259381776,0.36,38.81,NC_002505,-1222356,-1222308,NC_002505,1114643,1114699
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,VC1858 -> U3.VC1858,VC1858,srna,gene,-1.0,0.17578125,6,1,2.92,0.0396782248,26.73,2.99,NC_002506,897525,897578,NC_002505,1997918,1997987
VC2673,VC2673,TfoR,TfoR,gene,srna,0.524239934264585,-1.0,6,"1,2",7.45,0.0002542649,0.55,81.16,NC_002505,-2840356,-2840317,NC_002505,2236668,2236674
VC0998,VC0998,VrrA,VrrA,gene,srna,0.891190706679574,-1.0,6,1,8.65,0.0002028754,0.26,44.64,NC_002505,1069707,1069755,NC_002505,1878764,1878788
VC1902,VC1902,TfoR,TfoR,gene,srna,0.07064555420219244,-1.0,6,1,30.76,5.867e-7,0.97,81.16,NC_002505,2051410,2051455,NC_002505,2236672,2236673
U3.VC0873,VC0873,Vcr017,Vcr017,gene,srna,0.6610169491525424,-1.0,6,1,36.56,8.47e-8,0.43,17.15,NC_002505,-936840,-936836,NC_002505,-350288,-350287
U5.VC0648,VC0647,Vcr046,IGR2/lys riboswitch,gene,srna,0.8435570193495265,-1.0,6,1,87.32,3.0e-10,1.18,18.86,NC_002505,692444,692444,NC_002505,1199346,1199348
hslU,hslU,Vcr227,Vcr227,gene,srna,0.41263028816676883,-1.0,6,1,3.52,0.0187386409,0.65,82.96,NC_002505,-2841765,-2841700,NC_002506,479964,479986
IG.tpx|VC0826 -> U5.VC0826,IG.tpx|VC0826,TfoR,TfoR,igr,srna,0.9802544975866608,-1.0,6,1,13.02,3.43284e-5,2.74,81.16,NC_002505,888604,888698,NC_002505,2236673,2236674
IG.VC1600|VC1597,IG.VC1600|VC1597,Qrr1,Qrr1,igr,srna,0.48108797280068,-1.0,6,1,3.29,0.0225055865,18.5,16.02,NC_002505,-1712535,-1712511,NC_002505,-1089989,-1089975
IG.VCA0942|VCA0946 -> Vcr229,Vcr229,U3.nhaR,nhaR,srna,gene,-1.0,0.726890756302521,6,1,13.56,2.21098e-5,26.73,0.21,NC_002506,897526,897550,NC_002505,725044,725095
VC0582,VC0582,MicX,MicX,gene,srna,0.25900514579759865,-1.0,6,1,4.07,0.0107616528,0.2,61.03,NC_002505,611925,611952,NC_002506,-893369,-893325
VC0972,VC0972,Vcr082,Vcr082,gene,srna,0.5255744996293551,-1.0,6,1,5.87,0.0014289363,0.95,380.29,NC_002505,1038704,1038795,NC_002505,-2433398,-2433398
ddl,ddl,GcvB,GcvB,gene,srna,0.2799079754601227,-1.0,6,1,7.94,0.0003462278,0.23,11.67,NC_002506,-509677,-509618,NC_002505,-954786,-954729
VC1765,VC1765,Vcr090,Vcr090,gene,srna,0.34382422802850354,-1.0,6,1,5.37,0.0025683961,0.4,9.03,NC_002505,-1907564,-1907536,NC_002506,3211,3245
U3.VCA0851 -> U5.VCA0850,VCA0850,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,12.25,4.0495e-5,1.44,4.98,NC_002506,-801934,-801912,NC_002506,1031518,1031553
VC0249,VC0249,VC0250,VC0250,gene,gene,0.4822157434402332,0.29634831460674155,6,1,90.79,2.0e-10,1.84,0.45,NC_002505,255702,255758,NC_002505,256731,256767
VC1649,VC1649,Vcr017,Vcr017,gene,srna,0.19013360739979446,-1.0,6,1,5.76,0.0015741167,0.22,17.15,NC_002505,-1775970,-1775970,NC_002505,-350289,-350285
VC2028,VC2028,Qrr2,Qrr2,gene,srna,0.4538893344025662,-1.0,6,1,228.57,0.0,0.19,6.09,NC_002505,-2180120,-2180113,NC_002506,48518,48519
U5.rpsM,rpmJ,U3.dcuC,dcuC,gene,gene,0.06537530266343826,0.7432995830851697,6,1,153.8,0.0,0.04,0.65,NC_002505,-2754047,-2754035,NC_002506,602111,602113
VC0706,VC0706,RyhB,RyhB,gene,srna,0.0,-1.0,6,1,2.84,0.042263421,0.29,8.17,NC_002505,-756547,-756505,NC_002505,102636,102641
VCA0975,VCA0975,Qrr1,Qrr1,gene,srna,0.014661654135338346,-1.0,6,1,15.54,7.5733e-6,0.97,16.02,NC_002506,-923990,-923948,NC_002505,-1089978,-1089975
VCA0104,VCA0104,TfoR,TfoR,gene,srna,0.0,-1.0,6,1,4.23,0.008020616,0.92,81.16,NC_002506,-114347,-114312,NC_002505,2236671,2236674
U5.oppB,VC1091,VqmR,VqmR,gene,srna,0.7944070429829104,-1.0,6,1,25.95,9.695e-7,0.19,4.98,NC_002505,1160309,1160394,NC_002506,1031521,1031553
VCA0952,VCA0952,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,15.21,1.35782e-5,0.5,4.98,NC_002506,-902097,-902080,NC_002506,1031506,1031553
ubiA,ubiA,TfoR,TfoR,gene,srna,0.5025996533795494,-1.0,6,1,24.17,1.7568e-6,0.17,81.16,NC_002505,-93592,-93585,NC_002505,2236672,2236674
malE,malE,Vcr064,Vcr064,gene,srna,0.0,-1.0,6,1,10.23,7.0877e-5,1.13,12.86,NC_002506,-897195,-897119,NC_002505,-1595747,-1595740
VC0262,VC0262,TfoR,TfoR,gene,srna,0.3941778127458694,-1.0,6,1,9.15,0.0001960531,1.47,81.16,NC_002505,268000,268086,NC_002505,2236672,2236678
IG.VC2640|VC2645,IG.VC2640|VC2645,TfoR,TfoR,igr,srna,0.9839750260145682,-1.0,6,1,7.05,0.0007055289,0.51,81.16,NC_002505,2816938,2816947,NC_002505,2236631,2236673
VCA0773,VCA0773,Vcr090,Vcr090,gene,srna,0.0,-1.0,6,1,4.82,0.0043241716,1.29,9.03,NC_002506,715348,715366,NC_002506,3242,3249
U5.nagA -> nagA,nagA,Vcr090,Vcr090,gene,srna,0.0,-1.0,6,1,9.27,0.0001767859,0.44,9.03,NC_002505,-1060876,-1060836,NC_002506,3233,3249
U3.VC2771,VC2771,VrrA,VrrA,gene,srna,0.4760522496371553,-1.0,6,1,2.78,0.0475181979,0.13,44.64,NC_002505,-2956191,-2956119,NC_002505,1878724,1878789
U3.VC0430,VC0430,VrrA,VrrA,gene,srna,0.7457231726283048,-1.0,6,1,49.88,2.19e-8,0.28,44.64,NC_002505,-460042,-460019,NC_002505,1878788,1878788
U5.VC1308 -> U3.VC1307,VC1307,Vcr076,Vcr076,gene,srna,0.7382397572078907,-1.0,6,1,3.41,0.032724132,0.41,94.09,NC_002505,1389941,1389992,NC_002505,-2266058,-2266027
VCA0505,VCA0505,Vcr017,Vcr017,gene,srna,0.3656441717791411,-1.0,6,1,90.0,9.0e-10,1.08,17.15,NC_002506,434228,434245,NC_002505,-350293,-350286
VCA0808,VCA0808,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,8.48,0.0002601828,0.45,4.98,NC_002506,-753132,-753121,NC_002506,1031518,1031553
U5.VC0930,VC0930,Qrr3,Qrr3,gene,srna,0.0,-1.0,6,1,96.68,2.0e-10,2.05,52.1,NC_002505,993522,993529,NC_002506,772286,772294
VCA1077,VCA1077,Vcr043,Vcr043,gene,srna,0.6410014170996693,-1.0,6,1,3.23,0.0376208836,0.48,133.45,NC_002506,1031009,1031091,NC_002505,1114713,1114714
IG.VCA0231|VCA0224,IG.VCA0231|VCA0224,Vcr067,Vcr067,igr,srna,0.7395156526875369,-1.0,6,1,5210.59,0.0,1.03,2.68,NC_002506,-248608,-248602,NC_002505,1801946,1801960
VC0837,VC0837,Vcr043,Vcr043,gene,srna,0.6109422492401215,-1.0,6,1,4.12,0.0096766954,0.65,38.81,NC_002505,899620,899634,NC_002505,1114649,1114697
VCA0799,VCA0799,Vcr229,Vcr229,gene,srna,0.0024813895781637717,-1.0,6,1,12.16,3.72848e-5,0.68,35.63,NC_002506,-740844,-740828,NC_002506,897670,897688
VC1279,VC1279,Vcr017,Vcr017,gene,srna,0.09469302809573361,-1.0,6,1,13.15,2.07926e-5,0.23,17.15,NC_002505,1353913,1353953,NC_002505,-350294,-350286
VCA0507,VCA0507,VqmR,VqmR,gene,srna,0.16614906832298137,-1.0,6,1,7.48,0.0004902176,1.59,4.98,NC_002506,435658,435695,NC_002506,1031530,1031553
U5.VC2647,VC2647,TarA,TarA,gene,srna,0.0,-1.0,6,1,3.46,0.0177929219,60.53,8.15,NC_002505,2821400,2821497,NC_002505,-888569,-888561
grxA -> U3.grxA,grxA,VrrA,VrrA,gene,srna,0.16873889875666073,-1.0,6,1,8.31,0.0002498164,0.25,44.64,NC_002505,-1217284,-1217245,NC_002505,1878734,1878793
VC2323,VC2323,Vcr017,Vcr017,gene,srna,0.15378548895899052,-1.0,6,1,2.98,0.0352048165,9.75,17.15,NC_002505,-2476847,-2476816,NC_002505,-350289,-350283
U5.VC0336 -> VC0336,VC0336,GcvB,GcvB,gene,srna,0.0,-1.0,6,1,37.45,1.42e-7,0.08,11.67,NC_002505,-356233,-356202,NC_002505,-954744,-954729
U3.VC0719,VC0719,GcvB,GcvB,gene,srna,0.627906976744186,-1.0,6,1,12.48,3.42674e-5,2.05,11.67,NC_002505,773021,773056,NC_002505,-954779,-954729
malQ,Vcr224,Qrr1,Qrr1,srna,srna,-1.0,-1.0,6,1,15.43,7.8859e-6,0.24,16.02,NC_002506,14887,14895,NC_002505,-1089981,-1089968
VC2547,VC2547,GcvB,GcvB,gene,srna,0.8809055118110236,-1.0,6,1,8.59,0.0002320374,0.36,11.67,NC_002505,-2727072,-2727054,NC_002505,-954736,-954729
IG.VCA0791|VCA0788,IG.VCA0791|VCA0788,Vcr090,Vcr090,igr,srna,0.7404543257612373,-1.0,6,1,185.41,9.0e-10,Inf,9.03,NC_002506,-734092,-734086,NC_002506,3245,3253
VC0637,VC0637,Vcr017,Vcr017,gene,srna,0.12682926829268293,-1.0,6,1,5.39,0.0021973037,0.22,17.15,NC_002505,678514,678567,NC_002505,-350290,-350286
U3.VC0781,VC0781,Vcr076,Vcr076,gene,srna,0.6810766721044046,-1.0,6,1,5.12,0.0071645269,0.62,94.09,NC_002505,838207,838230,NC_002505,-2266076,-2266031
VC0244,VC0244,Vcr001,Vcr001,gene,srna,0.3328581610833927,-1.0,6,1,11.12,4.50963e-5,0.87,23.4,NC_002505,251053,251090,NC_002505,21902,21905
U5.pgi,pgi,Vcr001,Vcr001,gene,srna,0.0,-1.0,6,1,16.45,5.0958e-6,0.57,23.4,NC_002505,389800,389802,NC_002505,21901,21905
VC1678,VC1678,Vcr227,Vcr227,gene,srna,0.0,-1.0,6,1,4.05,0.0101292686,6.24,82.96,NC_002505,-1812474,-1812413,NC_002506,479984,479988
malS,malS,Qrr3,Qrr3,gene,srna,0.09696458684654301,-1.0,6,1,102.91,1.0e-10,1.29,52.1,NC_002506,809618,809680,NC_002506,772277,772295
VC1129,VC1129,Vcr090,Vcr090,gene,srna,0.09788029925187032,-1.0,6,1,123.61,2.6e-9,0.19,9.03,NC_002505,1197106,1197138,NC_002506,3243,3249
fliM,fliM,TfoR,TfoR,gene,srna,0.4618235730170497,-1.0,6,"1,2",4.79,0.0047192709,0.37,81.16,NC_002505,-2279376,-2279306,NC_002505,2236671,2236674
VC2251,VC2251,Vcr090,Vcr090,gene,srna,0.33250927070457353,-1.0,6,1,3.37,0.0218998986,0.16,9.03,NC_002505,-2405679,-2405675,NC_002506,3217,3250
Spot42,Spot42,VCA0200,VCA0199,srna,gene,-1.0,0.8375451263537906,6,1,40.05,1.149e-7,30.54,0.16,NC_002505,106077,106085,NC_002506,217832,217878
gpsA -> U5.cysE,gpsA,U5.rpsJ,rpsJ,gene,gene,0.664167916041979,0.0,6,1,9.69,9.48114e-5,3.31,1.66,NC_002505,-2823088,-2823007,NC_002505,-2764816,-2764811
VC1451,VC1451,Qrr1,Qrr1,gene,srna,0.341728677733257,-1.0,6,1,28.96,2.396e-7,0.45,16.02,NC_002505,1555016,1555053,NC_002505,-1089983,-1089975
VC0574,VC0574,Vcr090,Vcr090,gene,srna,0.17380191693290734,-1.0,6,1,7.42,0.00053512,0.46,9.03,NC_002505,605211,605257,NC_002506,3242,3249
IG.VC2319|VC2314,IG.VC2319|VC2314,Spot42,Spot42,igr,srna,0.07151029748283753,-1.0,6,1,5.01,0.0263659656,0.17,130.25,NC_002505,-2466256,-2466226,NC_002505,106125,106148
U5.sucA -> U3.sdhB,sdhB,sdhC,sdhC,gene,gene,0.6485148514851485,0.0,6,1,46.48,1.19e-8,2.4,4.88,NC_002505,-2249473,-2249434,NC_002505,-2252745,-2252744
U3.radC,radC,Vcr092,Vcr092,gene,srna,0.6386036960985626,-1.0,6,1,120.45,0.0,0.05,18.57,NC_002505,226005,226060,NC_002506,100610,100648
U3.miaA -> hfq,hfq,VC0348,VC0348,gene,gene,0.0,0.6777847702957835,6,1,190.99,0.0,0.78,0.16,NC_002505,370126,370183,NC_002505,371658,371687
VC0239,VC0239,TfoR,TfoR,gene,srna,0.5926640926640927,-1.0,6,1,7.36,0.0005728574,0.4,81.16,NC_002505,-243606,-243605,NC_002505,2236644,2236673
IG.VC1034|VC1037,IG.VC1034|VC1037,Vcr225,Vcr225,igr,srna,0.2994387586662265,-1.0,6,1,88.88,3.0e-10,12.82,7.21,NC_002505,1102213,1102238,NC_002506,42178,42179
VC2356,VC2356,TarB,TarB,gene,srna,0.5919075144508671,-1.0,6,1,151.56,0.0,0.17,8.8,NC_002505,-2512058,-2512051,NC_002505,-911245,-911244
VC1503,VC1503,VqmR,VqmR,gene,srna,0.0,-1.0,6,1,63.01,1.85e-8,1.11,4.98,NC_002505,-1618044,-1618007,NC_002506,1031507,1031553
U5.dcuC -> dcuC,dcuC,Qrr4,Qrr4,gene,srna,0.0,-1.0,6,1,56.08,5.2e-9,1.18,12.74,NC_002506,600710,600723,NC_002506,-908256,-908212
VC2112,VC2112,VqmR,VqmR,gene,srna,0.003552397868561279,-1.0,6,1,20.05,3.4157e-6,0.8,4.98,NC_002505,-2270438,-2270426,NC_002506,1031514,1031553
VC0998,VC0998,Vcr064,Vcr064,gene,srna,0.8778315585672798,-1.0,6,1,118.85,1.0e-10,0.72,12.86,NC_002505,1069657,1069667,NC_002505,-1595744,-1595740
VC2049,VC2049,TfoR,TfoR,gene,srna,0.26221928665786,-1.0,6,1,4.03,0.0100186348,0.45,81.16,NC_002505,-2206939,-2206938,NC_002505,2236644,2236674
cls,cls,TfoR,TfoR,gene,srna,0.37856328392246297,-1.0,6,1,5.46,0.0024316409,0.61,81.16,NC_002505,1803104,1803178,NC_002505,2236626,2236674
VC2529,VC2529,Vcr043,Vcr043,gene,srna,0.49801474758933634,-1.0,6,1,3.2,0.0292570596,0.11,38.81,NC_002505,2712900,2712977,NC_002505,1114618,1114666
U5.nagA,nagA,VC2699 -> U3.VC2699,VC2699,gene,gene,0.0,0.7106409458618543,6,1,57.58,3.5e-9,1.9,2.24,NC_002505,-1060993,-1060909,NC_002505,2867807,2867851
IG.VC0282|purH,IG.VC0282|purH,TfoR,TfoR,igr,srna,0.7369542066027689,-1.0,6,1,48.34,8.64e-8,Inf,81.16,NC_002505,-284396,-284319,NC_002505,2236673,2236673
greB,greB,Qrr2,Qrr2,gene,srna,0.0,-1.0,6,1,173.72,0.0,1.33,6.09,NC_002505,-2889689,-2889647,NC_002506,48515,48520
VC1898,VC1898,Vcr090,Vcr090,gene,srna,0.24374460742018983,-1.0,6,1,61.8,2.77e-8,0.26,9.03,NC_002505,2045203,2045215,NC_002506,3242,3250
VC0404,VC0404,VqmR,VqmR,gene,srna,0.20081688223281144,-1.0,6,1,4.9,0.0038707533,0.5,4.98,NC_002505,430625,430696,NC_002506,1031517,1031553
VC0966 -> U5.VC0965,VC0966,Qrr3,Qrr3,gene,srna,0.12926391382405744,-1.0,6,1,8.63,0.0001805258,0.27,47.71,NC_002505,-1031690,-1031610,NC_002506,772322,772330
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3430522236575014,0.25997290380852023,6,1,701.05,0.0,0.13,0.03,NC_002505,55635,55656,NC_002505,-2933870,-2933802
VC1871 -> U3.VC1871,VC1871,VC0706 -> U3.VC0706,Vcr034,gene,srna,0.4625,-1.0,6,1,25.4,4.915e-7,0.37,1.35,NC_002505,2014701,2014768,NC_002505,-756275,-756212
U5.VC2416 -> VC2416,VC2416,VC2416,VC2416,gene,gene,0.0,0.42286751361161523,6,1,8301.98,0.0,3.39,0.5,NC_002505,2588838,2588884,NC_002505,2589934,2589948
IG.VCA0382a|VCA0387,IG.VCA0382a|VCA0387,U3.VCA0470,VCA0470,igr,gene,0.9750778816199377,0.4673024523160763,6,1,425.3,0.0,11.94,9.58,NC_002506,365974,365988,NC_002506,416204,416220
VC2676,VC2676,Vcr043,Vcr043,gene,srna,0.20329024676850763,-1.0,6,1,2.84,0.0478523379,0.43,38.81,NC_002505,-2843559,-2843527,NC_002505,1114620,1114697
IG.fre|murB,IG.fre|murB,U3.VC1897,VC1897,igr,gene,0.6952479338842975,0.48615384615384616,6,1,1256.48,0.0,0.32,1.89,NC_002505,329095,329095,NC_002505,-2043798,-2043792
IG.VC1731|VC1733,IG.VC1731|VC1733,TfoR,TfoR,igr,srna,0.16,-1.0,6,1,14.71,1.88188e-5,1.24,81.16,NC_002505,1870728,1870783,NC_002505,2236673,2236678
